term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
next_covid_relief,0.58,-3.39,0,41,1,0,1,0,3,163,122,41,102,61,24,77,25,8,6,2,0.333,0.052,0,6,5,1,0.2,0.052,0,8,3,5,0.242,1.667,0,-0.1,-1.25,0.63,2.14,-3.641,-7.31,17
need_held_accountable,-5.37,2.27,0,64,1,0,1,0,3,157,92,64,128,26,23,72,55,6,4,2,0.5,0.04,0,6,4,2,0.5,0.07,0,4,3,1,0.067,0.333,0,0.05,1.46,-0.18,-0.33,1.976,3.04,21
ill_continue_work,0.17,-2.25,0,69,1,1,1,0,3,178,109,69,80,47,22,52,28,23,17,6,0.353,0.148,0,17,6,11,1.833,0.185,0,23,8,15,0.5,1.875,0,0.15,0.99,1.4,4.64,-1.748,-4.78,17
need_work_together,-0.44,-1.62,0,89,1,1,1,0,3,316,226,89,206,87,38,143,62,8,6,2,0.333,0.026,0,6,6,0,0,0.027,0,8,6,2,0.099,0.333,0,-0.15,-1.57,1.36,5.46,-1.464,-3.6,18
resources_available_help,-0.83,-1.93,0,36,1,0,1,0,3,116,80,36,82,47,25,53,29,8,5,3,0.6,0.074,0,8,5,3,0.6,0.111,0,3,2,1,0.091,0.5,0,-0.05,-0.84,0.94,2.64,-2.217,-3.65,24
proud_introduce_bipartisan,-0.6,-1.62,0,49,1,1,1,0,3,135,86,49,80,53,26,53,27,7,5,2,0.4,0.055,0,5,4,1,0.25,0.062,0,7,5,2,0.167,0.4,0,0.02,0.29,1.96,5.76,-1.525,-3.42,26
next_relief_package,-0.34,-2.69,0,26,1,0,1,0,3,213,187,26,113,81,19,94,19,15,6,9,1.5,0.076,0,15,6,9,1.5,0.087,0,3,2,1,0.13,0.5,0,-0.32,-3.05,-0.1,-0.42,-2.424,-4.14,19
grateful_hard_work,-0.57,-1.68,0,63,1,0,1,0,3,127,64,63,99,38,37,51,48,4,3,1,0.333,0.033,0,3,3,0,0,0.049,0,4,2,2,0.068,1,0,0.14,2.91,0.49,1.08,-1.42,-3.28,18
bipartisan_covid_relief,-0.24,-2.12,0,51,1,1,1,0,3,132,80,51,70,41,19,46,23,13,10,3,0.3,0.109,0,10,6,4,0.667,0.143,0,13,5,8,0.342,1.6,0,-0.01,-0.07,3.66,8.94,-1.963,-4.33,23
bipartisan_legislation_help,0.21,-2.31,0,61,1,1,1,0,3,161,100,61,96,55,38,58,38,13,6,7,1.167,0.088,0,6,5,1,0.2,0.064,0,13,3,10,0.271,3.333,0,0.08,0.9,1.89,5.88,-2.149,-5.52,27
vice_president_biden,-5.74,3.08,0,114,1,0,1,0,3,273,149,114,172,61,31,103,62,22,8,14,1.75,0.088,0,8,6,2,0.333,0.057,0,22,5,17,0.239,3.4,0,-0.01,-0.2,0.59,1.82,2.88,5.68,20
military_aid_ukraine,-10.72,5.76,0,16,1,1,1,0,3,107,90,16,61,42,7,51,9,16,9,7,0.778,0.176,0,16,9,7,0.778,0.216,0,5,2,3,0.455,1.5,0,-0.14,-1.41,-1.79,-4.95,5.189,4.32,20
national_wildlife_refuge,-0.43,-2.31,0,35,1,0,1,0,3,223,188,35,113,86,18,94,19,11,9,2,0.222,0.052,0,11,9,2,0.222,0.062,0,7,4,3,0.25,0.75,0,-0.35,-3.08,0.38,1.66,-2.276,-4.16,24
combat_opioid_crisis,-0.5,-1.51,0,61,1,0,1,0,3,102,41,61,72,25,37,33,39,5,5,0,0,0.052,0,5,3,2,0.667,0.139,0,5,4,1,0.089,0.25,0,0.23,4.35,0.89,1.62,-1.626,-3.83,20
lower_cost_prescription,-0.08,-2.22,0,57,1,1,1,0,3,290,233,57,155,79,26,121,34,15,8,7,0.875,0.055,0,15,8,7,0.875,0.069,0,6,5,1,0.118,0.2,0,-0.21,-1.84,0.92,3.74,-2.11,-4.82,23
continue_work_colleagues,-0.32,-1.61,0,64,1,1,1,0,3,153,89,64,86,52,33,53,33,13,8,5,0.625,0.093,0,8,5,3,0.6,0.099,0,13,5,8,0.255,1.6,0,0.11,1.16,1.05,3.22,-1.448,-3.82,24
small_business_relief,-0.42,-1.49,0,81,1,0,1,0,3,234,152,81,151,74,39,99,51,12,10,2,0.2,0.054,0,10,5,5,1,0.07,0,12,5,7,0.174,1.4,0,-0.05,-0.54,0.82,2.93,-1.519,-3.83,21
director_national_intelligence,-2.76,1.14,0,114,1,0,1,0,3,244,114,114,146,55,49,73,67,7,7,0,0,0.03,0,7,6,1,0.167,0.065,0,7,6,1,0.065,0.167,0,0.25,2.84,0.02,0.06,1.022,3.03,30
ensure_resources_need,-0.35,-1.76,0,60,1,1,1,0,3,156,96,60,101,53,30,66,35,11,8,3,0.375,0.076,0,11,6,5,0.833,0.129,0,8,7,1,0.154,0.143,0,0.09,1.02,1.89,5.45,-1.57,-3.82,21
protect_public_lands,-0.41,-2.56,0,32,1,0,1,0,3,270,238,32,106,68,9,95,11,18,17,1,0.059,0.071,0,18,17,1,0.059,0.082,0,8,8,0,0.333,0,0,-0.36,-2.48,0.43,1.83,-2.649,-4.39,20
clean_drinking_water,-0.34,-2.55,0,37,1,0,1,0,3,288,249,37,147,80,12,128,18,17,12,5,0.417,0.063,0,17,10,7,0.7,0.073,0,12,4,8,0.48,2,0,-0.35,-2.63,0.34,1.45,-2.464,-4.33,20
across_party_lines,0.23,-2.61,0,63,1,1,1,0,3,172,107,63,109,45,23,71,36,9,7,2,0.286,0.055,0,9,5,4,0.8,0.092,0,7,6,1,0.125,0.167,0,0.1,1.19,1.7,4.65,-2.383,-5.55,18
communities_resources_need,-0.35,-3.19,0,18,1,0,1,0,3,141,123,18,93,68,14,79,14,8,6,2,0.333,0.06,0,8,6,2,0.333,0.07,0,4,2,2,0.286,1,0,-0.17,-2.41,0.84,2.9,-2.944,-4.17,26
passed_bipartisan_legislation,-0.04,-2.34,0,47,1,1,1,0,3,208,161,47,104,77,23,80,24,17,9,8,0.889,0.089,0,17,8,9,1.125,0.118,0,9,7,2,0.237,0.286,0,-0.19,-1.56,1.11,4.46,-1.983,-4.57,29
pregnant_workers_fairness,-0.98,-2.77,0,13,1,0,1,0,3,166,153,13,102,84,11,91,11,14,6,8,1.333,0.092,0,14,6,8,1.333,0.101,0,2,2,0,0.182,0,0,-0.41,-4.42,-0.31,-1.23,-3.764,-3.97,25
domestic_terrorist_organization,-5.8,2.73,0,89,1,0,1,0,3,101,12,89,46,1,11,9,37,23,10,13,1.3,0.295,0,3,2,1,0.5,0.333,0,23,10,13,0.348,1.3,0,0.21,3.88,-1.44,-0.43,1.836,3.49,31
former_vice_president,-5.61,2.66,0,84,1,0,1,0,3,140,47,84,91,14,21,36,51,6,5,1,0.2,0.045,0,4,3,1,0.333,0.093,0,6,5,1,0.077,0.2,0,0.13,3.13,-0.42,-0.57,2.459,4.07,21
big_tech_censorship,-6.64,3.62,0,116,1,0,1,1,3,117,1,116,48,1,18,1,47,17,9,8,0.889,0.17,0,1,0,1,0,0,0,17,9,8,0.172,0.889,0,0.24,4.84,-0.05,-0.02,3.102,5.62,19
american_deserve_truth,-7.47,4.01,0,38,1,0,1,0,3,128,89,38,87,50,18,62,24,7,6,1,0.167,0.058,0,7,3,4,1.333,0.085,0,6,3,3,0.188,1,0,-0.02,-0.4,-0.49,-1.35,3.498,5.22,22
ill_joining_discuss,-3.73,1.82,0,75,1,0,1,0,3,100,25,75,32,11,18,11,21,18,11,7,0.636,0.22,0,11,2,9,4.5,0.786,0,18,9,9,0.316,1,0,0.33,2.73,0.94,1.47,1.563,4.28,19
worked_across_aisle,-0.32,-2.29,0,41,1,1,1,0,3,116,75,41,60,29,17,39,21,11,11,0,0,0.105,0,11,7,4,0.571,0.172,0,11,5,6,0.367,1.2,0,0.07,0.8,3.67,8.06,-1.772,-3.73,19
small_businesses_afloat,-0.72,-1.48,0,53,1,1,1,0,3,121,67,53,90,39,34,50,39,6,5,1,0.2,0.052,0,6,3,3,1,0.098,0,5,2,3,0.104,1.5,0,0.09,1.52,1.61,3.8,-1.555,-3.36,23
harmful_algal_blooms,-0.63,-1.99,0,74,1,0,1,0,3,114,40,74,29,12,12,16,13,49,10,39,3.9,0.754,1,10,6,4,0.667,0.333,0,49,7,42,1.96,6,1,0.12,1.36,0.28,0.51,-1.692,-3.34,20
public_safety,1.68,-1.77,0,775,1,0,1,0,2,1948,1165,775,623,206,119,373,242,82,41,41,1,0.044,1,82,17,65,3.824,0.076,1,41,40,1,0.056,0.025,0,0.35,0.98,0.03,0.3,-1.562,-10.52,13
climate_change,0.07,-0.81,0,758,1,1,1,1,2,9567,8623,758,931,257,69,677,227,252,149,103,0.691,0.027,1,252,149,103,0.691,0.03,1,39,29,10,0.054,0.345,0,-10.44,-7.7,-0.35,-7.86,-0.694,-3.21,14
prevention_efforts,-0.35,-2.22,0,41,1,0,1,0,2,118,77,41,79,41,28,50,29,14,4,10,2.5,0.135,0,14,4,10,2.5,0.222,0,3,3,0,0.079,0,0,0.06,0.76,0.83,2.22,-2.096,-4.17,18
opioid_epidemic,0.98,-1.53,0,302,1,1,1,0,2,862,557,302,299,114,95,175,122,60,36,24,0.667,0.075,1,60,36,24,0.667,0.121,1,20,11,9,0.071,0.818,0,0.34,1,1.63,10.47,-1.619,-7.96,15
daily_lives,-0.55,-1.55,0,83,1,0,1,0,2,295,211,83,206,77,43,139,66,6,6,0,0,0.021,0,6,6,0,0,0.029,0,3,3,0,0.038,0,0,-0.06,-0.79,0.75,2.75,-1.544,-3.57,11
suicide_prevention,0.42,-1.25,0,214,1,1,1,0,2,568,353,214,263,124,76,169,93,14,14,0,0,0.025,0,14,13,1,0.077,0.041,0,14,10,4,0.07,0.4,0,0.09,0.51,1.27,6.93,-1.285,-5.46,18
raise_awareness,1.02,-1.6,0,297,1,1,1,0,2,863,562,297,399,164,116,250,146,13,13,0,0,0.015,0,13,13,0,0,0.024,0,11,9,2,0.038,0.222,0,0.11,0.62,0.67,4.55,-1.591,-7.93,15
thank_thank,-3.07,1.89,0,1611,1,1,1,0,2,5164,3146,1611,648,88,60,392,243,644,185,459,2.481,0.142,1,644,103,541,5.252,0.257,1,185,170,15,0.13,0.088,0,0.39,1.03,-2.13,-9.83,1.581,6.38,11
help_spread,-0.19,-0.97,0,354,1,0,1,0,2,1137,769,354,511,141,80,314,189,20,19,1,0.053,0.018,0,20,19,1,0.053,0.027,0,10,7,3,0.029,0.429,0,-0.24,-1.46,0.28,1.61,-0.978,-3.5,11
renewable_energy,1.38,-2.69,0,176,1,0,1,0,2,1125,919,176,393,134,50,311,71,27,26,1,0.038,0.025,0,26,20,6,0.3,0.029,0,27,13,14,0.181,1.077,0,-0.21,-0.84,-0.16,-1.13,-2.375,-9.69,16
pleasure_meeting,-0.39,-1.04,0,154,1,0,1,0,2,376,218,154,236,75,54,132,103,10,10,0,0,0.027,0,10,8,2,0.25,0.048,0,10,7,3,0.069,0.429,0,0.07,0.61,0.63,2.56,-1.199,-3.59,16
around_state,-0.17,-1.31,0,162,1,0,1,0,2,308,144,162,181,39,52,98,81,10,8,2,0.25,0.034,0,5,4,1,0.25,0.036,0,10,8,2,0.066,0.25,0,0.39,4.55,0.56,1.28,-1.181,-3.8,12
paid_family,-0.2,-1.69,0,110,1,1,1,1,2,765,651,110,284,128,28,245,37,38,30,8,0.267,0.052,0,30,22,8,0.364,0.048,0,38,6,32,0.528,5.333,1,-0.67,-3.29,-0.93,-5.75,-1.512,-4.09,11
increase_access,-0.12,-1.39,0,108,1,1,1,0,2,410,300,108,224,106,62,151,71,10,9,1,0.111,0.025,0,10,9,1,0.111,0.034,0,6,5,1,0.059,0.2,0,-0.1,-0.78,0.97,4.8,-1.27,-4.04,15
access_affordable,-0.45,-1.65,0,63,1,1,1,0,2,465,402,63,263,147,40,220,43,15,9,6,0.667,0.033,0,15,9,6,0.667,0.039,0,3,3,0,0.05,0,0,-0.58,-4.56,0.69,3.93,-1.699,-3.93,17
child_care,1.21,-1.8,0,381,1,1,1,0,2,2426,2036,381,456,203,68,357,94,134,81,53,0.654,0.058,1,134,81,53,0.654,0.07,1,45,41,4,0.134,0.098,0,-2.67,-3.44,0.25,3.19,-1.585,-8.35,10
paycheck_paycheck,-0.37,-3.02,0,37,1,1,1,0,2,322,278,37,153,36,7,128,20,30,14,16,1.143,0.103,0,30,11,19,1.727,0.121,0,14,4,10,0.609,2.5,0,0,-0.05,-1.29,-3.32,-2.282,-3.6,17
X19th_amendment,0.15,-0.94,0,263,1,0,1,0,2,832,565,263,429,168,101,277,148,12,8,4,0.5,0.015,0,8,8,0,0,0.014,0,12,8,4,0.048,0.5,0,-0.17,-1.1,0.4,2.58,-0.905,-3.95,15
state_fair,-0.43,-1.66,0,124,1,0,1,0,2,256,129,124,131,30,31,66,62,12,8,4,0.5,0.049,0,8,8,0,0,0.066,0,12,8,4,0.107,0.5,0,0.16,1.84,1.16,2.96,-1.692,-3.96,10
military_families,1.11,-1.4,0,379,1,1,1,0,2,1258,876,379,380,151,99,241,136,56,50,6,0.12,0.047,0,56,50,6,0.12,0.068,0,43,40,3,0.128,0.075,0,0.34,0.9,1.16,9.06,-1.179,-7.12,17
american_citizens,-2.5,1.9,0,885,1,0,1,0,2,1390,492,885,545,153,101,269,269,71,52,19,0.365,0.054,0,15,12,3,0.25,0.031,0,71,52,19,0.087,0.365,0,0.55,2.97,-0.22,-1.25,1.811,9.01,17
common_sense,-0.48,0.79,0,1500,1,1,1,0,2,3906,2349,1500,956,225,151,526,409,40,36,4,0.111,0.01,0,40,36,4,0.111,0.017,0,31,29,2,0.021,0.069,0,-0.07,-0.17,0.29,3.19,0.696,5.42,12
care_need,0.19,-1.34,0,181,1,0,1,0,2,1073,887,181,443,169,74,324,114,23,21,2,0.095,0.022,0,23,21,2,0.095,0.027,0,7,6,1,0.04,0.167,0,-0.84,-3.73,0.13,1,-1.33,-4.89,9
across_country,2,-0.62,0,2307,1,0,1,0,2,8935,6586,2307,1020,264,208,594,410,136,88,48,0.545,0.015,1,136,88,48,0.545,0.021,1,58,48,10,0.026,0.208,0,-4.3,-4.12,-0.03,-0.63,-0.608,-7.73,14
work_ensure,-0.19,-0.86,0,198,1,1,1,0,2,904,702,198,421,178,84,296,121,21,17,4,0.235,0.024,0,21,17,4,0.235,0.031,0,6,6,0,0.031,0,0,-0.54,-2.81,0.92,6.76,-0.775,-3.02,11
ensure_access,-0.29,-1.55,0,75,1,0,1,0,2,389,314,75,239,134,51,183,56,11,9,2,0.222,0.029,0,11,9,2,0.222,0.036,0,4,3,1,0.056,0.333,0,-0.3,-2.9,0.25,1.26,-1.426,-3.87,13
access_care,0.08,-1.17,0,163,1,1,1,0,2,713,550,163,311,150,70,225,86,24,15,9,0.6,0.035,0,24,15,9,0.6,0.046,0,9,9,0,0.058,0,0,-0.41,-2.03,1.06,7.1,-1.117,-4.25,11
healthcare_costs,0.48,-1.37,0,297,1,1,1,0,2,1271,969,297,464,180,74,326,134,58,19,39,2.053,0.048,1,58,19,39,2.053,0.064,1,18,13,5,0.065,0.385,0,-0.62,-2.37,0.74,6.03,-1.214,-5.3,16
please_join,-0.33,0.58,0,1176,1,0,1,0,2,3573,2365,1176,818,177,143,468,338,541,76,465,6.118,0.178,1,541,34,507,14.912,0.297,1,76,34,42,0.069,1.235,1,0.24,0.57,0.27,2.4,0.545,3.73,11
rural_communities,1.67,-1.06,0,869,1,1,1,0,2,2575,1704,869,495,153,146,305,189,107,53,54,1.019,0.043,1,107,49,58,1.184,0.067,1,53,36,17,0.065,0.472,0,1.15,1.71,1.92,19.01,-1.143,-9.7,17
federal_support,0.07,-1.9,0,80,1,0,1,0,2,436,355,80,216,130,42,168,47,12,12,0,0,0.028,0,12,12,0,0,0.035,0,7,7,0,0.096,0,0,-0.39,-2.7,0.49,2.8,-1.652,-4.73,15
support_healthcare,-0.41,-1.3,0,90,1,1,1,0,2,255,163,90,182,75,55,115,65,5,4,1,0.25,0.02,0,4,4,0,0,0.025,0,5,4,1,0.059,0.25,0,0.12,1.72,1.14,3.88,-1.176,-3.37,18
im_ready,-2.83,1.15,0,347,1,0,1,0,2,1050,696,347,418,85,44,257,157,75,22,53,2.409,0.077,1,75,18,57,3.167,0.121,1,22,18,4,0.068,0.222,0,-0.07,-0.47,0.26,1.18,1.143,3.03,8
pass_legislation,0.65,-1.57,0,233,1,0,1,0,2,983,745,233,434,195,83,303,126,16,15,1,0.067,0.017,0,16,15,1,0.067,0.022,0,10,7,3,0.045,0.429,0,-0.66,-3.57,0.22,1.75,-1.477,-6.3,16
legislation_protect,-0.6,-1.11,0,89,1,0,1,0,2,514,425,89,275,160,56,206,69,11,10,1,0.1,0.022,0,11,10,1,0.1,0.027,0,6,3,3,0.072,1,0,-0.62,-4.87,0.33,2.03,-1.12,-3.05,19
federal_funds,0.21,-1.01,0,292,1,0,1,0,2,843,545,292,376,172,86,242,128,40,16,24,1.5,0.05,1,16,12,4,0.333,0.03,0,40,16,24,0.159,1.5,1,-0.35,-1.57,0.27,1.9,-0.851,-3.87,13
research_development,0.36,-1.65,0,131,1,1,1,0,2,321,190,131,163,72,60,96,67,11,11,0,0,0.035,0,11,11,0,0,0.061,0,6,6,0,0.048,0,0,0.25,2.02,1.41,5.65,-1.547,-5.53,20
usd20_million,-0.05,-2.15,0,94,1,0,1,0,2,196,95,94,137,52,34,77,54,10,5,5,1,0.054,0,4,3,1,0.333,0.044,0,10,5,5,0.119,1,0,0.1,1.51,0.31,0.8,-2.065,-4.89,13
communities_like,0.35,-2.11,0,99,1,0,1,0,2,571,469,99,268,127,45,208,58,31,19,12,0.632,0.057,0,31,19,12,0.632,0.071,0,10,6,4,0.112,0.667,0,-0.49,-2.38,-0.25,-1.47,-2.016,-5.93,16
native_communities,0.86,-3.57,0,47,1,1,1,0,2,341,294,47,90,53,8,82,8,56,30,26,0.867,0.196,1,56,30,26,0.867,0.235,1,15,14,1,0.469,0.071,0,-0.25,-1.08,-1.72,-7.73,-3.502,-7.88,18
working_protect,-0.37,-1.05,0,137,1,0,1,0,2,450,311,137,261,125,64,165,94,11,7,4,0.571,0.025,0,7,7,0,0,0.023,0,11,4,7,0.087,1.75,0,-0.09,-0.77,0.32,1.7,-0.904,-3.01,15
find_solutions,0.26,-1.56,0,200,1,1,1,0,2,514,312,200,290,99,64,173,115,11,8,3,0.375,0.022,0,8,8,0,0,0.026,0,11,6,5,0.058,0.833,0,0.14,1.17,1.99,8.68,-1.366,-4.95,14
healthcare_providers,1.43,-1.29,0,586,1,1,1,0,2,1545,953,586,467,182,144,285,177,38,35,3,0.086,0.025,0,38,35,3,0.086,0.042,0,32,30,2,0.058,0.067,0,0.61,1.65,1.08,9.45,-1.265,-8.87,20
usd3_million,0.5,-1.54,0,239,1,1,1,0,2,453,211,239,231,78,65,128,102,26,18,8,0.444,0.061,0,16,12,4,0.333,0.082,0,26,18,8,0.122,0.444,0,0.61,3.67,0.91,3.15,-1.217,-5.21,12
thank_service,1,-0.42,0,1256,1,1,1,0,2,2404,1125,1256,794,199,182,403,379,24,22,2,0.091,0.01,0,24,18,6,0.333,0.022,0,22,20,2,0.018,0.1,0,1.65,5.61,1.2,10.26,-0.467,-3.85,13
im_grateful,1.14,-0.92,0,675,1,0,1,0,2,2033,1349,675,514,169,118,320,189,45,41,4,0.098,0.023,0,45,27,18,0.667,0.035,0,41,29,12,0.065,0.414,0,0.86,1.9,0.03,0.32,-0.824,-6.09,11
hard_work,1.73,-0.92,0,1705,1,1,1,0,2,4195,2455,1705,1065,252,192,590,455,38,33,5,0.152,0.009,0,33,26,7,0.269,0.014,0,38,25,13,0.023,0.52,0,1.09,2.79,0.8,9.73,-0.879,-8.56,9
thank_support,0.69,-0.78,0,2443,1,0,1,0,2,7205,4703,2443,943,154,128,536,396,313,270,43,0.159,0.045,1,313,253,60,0.237,0.071,1,270,238,32,0.124,0.134,1,0.61,2,0.37,2.58,-0.749,-4.61,13
violence_women,0.27,-2.69,0,64,1,0,1,0,2,883,816,64,315,172,24,277,35,23,18,5,0.278,0.027,0,23,18,5,0.278,0.029,0,7,6,1,0.123,0.167,0,-1.38,-6.6,-0.27,-2.1,-2.252,-5.35,14
help_meet,0.21,-2.64,0,120,1,0,1,0,2,572,451,120,258,73,35,173,84,181,6,175,29.167,0.463,1,181,6,175,29.167,0.67,1,5,5,0,0.043,0,0,-0.02,-0.25,0.6,1.97,-2.394,-5.48,9
highest_rates,0.02,-3.94,0,24,1,0,1,0,2,101,76,24,80,28,10,63,16,4,3,1,0.333,0.041,0,3,3,0,0,0.041,0,4,3,1,0.2,0.333,0,0.01,0.24,-0.31,-0.58,-3.403,-4.64,13
domestic_violence,1.26,-2.13,0,306,1,0,1,0,2,1533,1219,306,443,187,61,331,107,36,28,8,0.286,0.024,0,36,28,8,0.286,0.03,0,27,18,9,0.097,0.5,0,-1.15,-3.02,0.25,2.49,-1.817,-8.71,17
sexual_violence,-0.93,-1.73,0,39,1,0,1,0,2,331,288,39,153,83,16,131,19,49,18,31,1.722,0.174,1,49,18,31,1.722,0.205,1,10,4,6,0.345,1.5,0,-0.38,-2.42,-0.26,-1.17,-1.883,-3.25,15
provide_access,-0.81,-1.88,0,44,1,0,1,0,2,113,68,44,89,39,25,58,30,5,4,1,0.25,0.046,0,3,2,1,0.5,0.046,0,5,4,1,0.128,0.25,0,0.05,1.05,0.03,0.07,-1.665,-3.08,14
access_healthcare,0.47,-1.84,0,165,1,1,1,0,2,1823,1654,165,551,217,56,462,85,59,24,35,1.458,0.033,1,59,24,35,1.458,0.037,1,9,8,1,0.058,0.125,0,-1.98,-6.7,0.34,3.5,-1.814,-6.25,17
many_veterans,-0.2,-1.57,0,130,1,1,1,0,2,327,194,130,205,82,53,115,87,12,11,1,0.091,0.038,0,11,8,3,0.375,0.06,0,12,6,6,0.102,1,0,-0.04,-0.42,2.09,7.83,-1.58,-4.31,13
services_need,-0.67,-1.63,0,62,1,0,1,0,2,279,217,62,192,89,34,142,50,7,6,1,0.167,0.026,0,7,6,1,0.167,0.033,0,4,3,1,0.069,0.333,0,-0.17,-2.04,0.67,2.75,-1.691,-3.52,13
im_committed,0.06,-1.15,0,192,1,1,1,0,2,841,648,192,297,131,62,205,91,59,20,39,1.95,0.075,1,59,20,39,1.95,0.1,1,12,8,4,0.067,0.5,0,-0.31,-1.32,1.17,7.87,-1.085,-4.15,12
service_members,1.4,-0.92,0,856,1,1,1,0,2,2509,1645,856,624,217,152,375,243,50,48,2,0.042,0.02,0,50,48,2,0.042,0.031,0,32,28,4,0.039,0.143,0,0.35,0.75,0.92,9.97,-0.86,-7.13,15
served_country,0.02,-0.69,0,355,1,1,1,0,2,973,613,355,501,170,111,293,204,13,10,3,0.3,0.014,0,13,10,3,0.3,0.022,0,8,8,0,0.023,0,0,-0.24,-1.45,1.25,8.18,-0.74,-3.3,14
senate_floor,1.88,-1.87,0,520,1,0,1,0,2,1362,837,520,310,131,79,198,109,50,35,15,0.429,0.038,0,50,27,23,0.852,0.064,1,35,27,8,0.072,0.296,0,0.84,1.74,-0.29,-2.53,-1.634,-11.74,12
women_leaders,-0.31,-2.96,0,36,1,0,1,0,2,169,133,36,124,47,15,97,27,5,4,1,0.25,0.03,0,5,4,1,0.25,0.039,0,3,3,0,0.091,0,0,-0.05,-0.9,-0.03,-0.07,-3.023,-4.57,13
continue_support,0.8,-0.82,0,499,1,1,1,0,2,1061,559,499,445,154,124,256,187,26,21,5,0.238,0.025,0,14,13,1,0.077,0.026,0,26,21,5,0.055,0.238,0,0.97,3.75,1.11,7.28,-0.785,-5,16
strengthen_economy,0.28,-2.02,0,104,1,1,1,0,2,235,131,104,148,68,43,91,57,19,5,14,2.8,0.088,0,5,4,1,0.25,0.04,0,19,4,15,0.224,3.75,0,0.19,1.77,0.96,3.14,-1.802,-5.42,18
next_generation,0.81,-0.76,0,663,1,1,1,0,2,1908,1226,663,667,202,148,396,265,18,17,1,0.059,0.01,0,18,17,1,0.059,0.015,0,13,13,0,0.02,0,0,-0.11,-0.38,0.81,7.5,-0.804,-5.16,15
many_times,-2.53,1.14,0,467,1,0,1,0,2,1158,624,467,541,107,68,308,209,17,15,2,0.133,0.015,0,15,9,6,0.667,0.025,0,17,9,8,0.038,0.889,0,0.15,1.53,-0.24,-1.04,1.021,3.42,10
across_state,2.05,-1.47,0,1443,1,1,1,0,2,3158,1709,1443,682,192,156,380,297,141,100,41,0.41,0.047,1,76,47,29,0.617,0.047,1,141,100,41,0.108,0.41,1,2.1,3.52,0.75,7.02,-1.265,-11.7,12
cost_healthcare,-0.34,-1.23,0,134,1,1,1,0,2,427,291,134,226,63,48,140,84,18,15,3,0.2,0.044,0,18,15,3,0.2,0.066,0,15,4,11,0.126,2.75,0,0.09,0.61,1.43,5.74,-1.141,-3.46,15
im_proud,2.28,-0.98,0,2044,1,1,1,0,2,7001,4948,2044,836,245,171,502,329,102,100,2,0.02,0.015,0,102,100,2,0.02,0.021,0,100,69,31,0.051,0.449,1,-0.91,-0.77,0.67,13.26,-0.847,-10.94,8
protect_right,-5.16,2.13,0,64,1,0,1,0,2,412,344,64,267,132,22,214,51,8,6,2,0.333,0.02,0,6,5,1,0.2,0.018,0,8,2,6,0.143,3,0,-0.6,-6.98,-0.19,-0.94,2.154,3.11,13
ill_speaking,-0.31,-1.66,0,81,1,0,1,0,2,188,106,81,104,32,29,61,42,11,9,2,0.222,0.062,0,9,7,2,0.286,0.093,0,11,5,6,0.157,1.2,0,0.17,1.83,-0.62,-1.55,-1.424,-3.76,12
congress_vote,-4.29,2.23,0,228,1,0,1,0,2,421,184,228,256,60,42,131,119,54,12,42,3.5,0.147,1,12,5,7,1.4,0.07,0,54,11,43,0.31,3.909,1,0.19,2.48,1.06,2.92,2.002,5.11,13
big_pharma,-0.73,-2.06,0,218,1,1,1,0,2,1409,1167,218,348,98,12,262,76,58,41,17,0.415,0.043,0,58,41,17,0.415,0.052,0,34,29,5,0.185,0.172,0,-1.1,-2.66,-0.53,-4.11,-2.087,-3.58,10
children_grandchildren,-2.84,1.27,0,168,1,0,1,0,2,406,234,168,247,75,51,140,103,9,8,1,0.125,0.023,0,9,7,2,0.286,0.04,0,8,7,1,0.05,0.143,0,0.1,1.01,0.11,0.41,1.278,3.58,22
