state,county_name,gov_cand_dem,dem_gov_percent,pres_cand_dem,dem_pres_percent,dem_gov_avgIdeal,dem_pres_avgIdeal,dem_gov_votes,dem_pres_votes,dem_pres_inc,dem_gov_inc,gov_cand_rep,rep_gov_percent,pres_cand_rep,rep_pres_percent,rep_gov_avgIdeal,rep_pres_avgIdeal,rep_gov_votes,rep_pres_votes,rep_pres_inc,rep_gov_inc,Income.Median Houseold Income,Ethnicities.Black Alone,Ethnicities.Hispanic or Latino,Education.Bachelor's Degree or Higher,population,year,state_medianIncome,state_blackPct,state_hispPct,state_baPct,state_trumppct2016,state_trumppct2020,gov_cand_dem_gender,gov_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman
Montana,CUSTER,Mike Cooney,0.2896,Joseph R. Jr. Biden,0.2647,-0.62,-1.42,1619,1514,Challenger,Challenger,Greg Gianforte,0.7104,Donald J. Trump,0.7353,NA,1.62,3971,4205,Incumbent,Challenger,52965,0.6,3.7,24.6,11867,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,DANIELS,Mike Cooney,0.2203,Joseph R. Jr. Biden,0.1962,-0.62,-1.42,217,195,Challenger,Challenger,Greg Gianforte,0.7797,Donald J. Trump,0.8038,NA,1.62,768,799,Incumbent,Challenger,57440,0.4,3.2,24,1661,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,DAWSON,Mike Cooney,0.2418,Joseph R. Jr. Biden,0.2038,-0.62,-1.42,1124,962,Challenger,Challenger,Greg Gianforte,0.7582,Donald J. Trump,0.7962,NA,1.62,3524,3758,Incumbent,Challenger,58596,0.5,3,22.2,8940,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,DEER LODGE,Mike Cooney,0.5936,Joseph R. Jr. Biden,0.5396,-0.62,-1.42,2747,2562,Challenger,Challenger,Greg Gianforte,0.4064,Donald J. Trump,0.4604,NA,1.62,1881,2186,Incumbent,Challenger,41820,0.5,3.7,20.4,9421,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,FALLON,Mike Cooney,0.1448,Joseph R. Jr. Biden,0.1112,-0.62,-1.42,218,172,Challenger,Challenger,Greg Gianforte,0.8552,Donald J. Trump,0.8888,NA,1.62,1288,1375,Incumbent,Challenger,64545,0.2,1.6,19,3049,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,FERGUS,Mike Cooney,0.2486,Joseph R. Jr. Biden,0.235,-0.62,-1.42,1567,1496,Challenger,Challenger,Greg Gianforte,0.7514,Donald J. Trump,0.765,NA,1.62,4737,4869,Incumbent,Challenger,50540,0.3,2.2,29.1,11446,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,FLATHEAD,Mike Cooney,0.3539,Joseph R. Jr. Biden,0.346,-0.62,-1.42,20387,20274,Challenger,Challenger,Greg Gianforte,0.6461,Donald J. Trump,0.654,NA,1.62,37213,38321,Incumbent,Challenger,56182,0.3,3,31,104357,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,GALLATIN,Mike Cooney,0.5398,Joseph R. Jr. Biden,0.5389,-0.62,-1.42,36788,37044,Challenger,Challenger,Greg Gianforte,0.4602,Donald J. Trump,0.4611,NA,1.62,31368,31696,Incumbent,Challenger,66397,0.5,4,50.1,118960,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,GARFIELD,Mike Cooney,0.0601,Joseph R. Jr. Biden,0.0509,-0.62,-1.42,48,41,Challenger,Challenger,Greg Gianforte,0.9399,Donald J. Trump,0.9491,NA,1.62,751,764,Incumbent,Challenger,42000,0.4,0.7,14.3,1173,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,GLACIER,Mike Cooney,0.6858,Joseph R. Jr. Biden,0.6571,-0.62,-1.42,3730,3610,Challenger,Challenger,Greg Gianforte,0.3142,Donald J. Trump,0.3429,NA,1.62,1709,1884,Incumbent,Challenger,36045,0.3,3.6,21.4,13778,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,GOLDEN VALLEY,Mike Cooney,0.1636,Joseph R. Jr. Biden,0.1585,-0.62,-1.42,80,78,Challenger,Challenger,Greg Gianforte,0.8364,Donald J. Trump,0.8415,NA,1.62,409,414,Incumbent,Challenger,43875,0.9,4.9,22.7,823,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,GRANITE,Mike Cooney,0.3284,Joseph R. Jr. Biden,0.3102,-0.62,-1.42,659,638,Challenger,Challenger,Greg Gianforte,0.6716,Donald J. Trump,0.6898,NA,1.62,1348,1419,Incumbent,Challenger,49881,0.5,2.4,28.9,3309,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,HILL,Mike Cooney,0.4635,Joseph R. Jr. Biden,0.4297,-0.62,-1.42,3146,2981,Challenger,Challenger,Greg Gianforte,0.5365,Donald J. Trump,0.5703,NA,1.62,3642,3957,Incumbent,Challenger,49321,0.6,4,25.4,16309,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,JEFFERSON,Mike Cooney,0.3538,Joseph R. Jr. Biden,0.3294,-0.62,-1.42,2791,2625,Challenger,Challenger,Greg Gianforte,0.6462,Donald J. Trump,0.6706,NA,1.62,5097,5345,Incumbent,Challenger,69646,0.4,2.9,35,12085,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,JUDITH BASIN,Mike Cooney,0.2165,Joseph R. Jr. Biden,0.2091,-0.62,-1.42,281,275,Challenger,Challenger,Greg Gianforte,0.7835,Donald J. Trump,0.7909,NA,1.62,1017,1040,Incumbent,Challenger,43661,0.1,1.9,26.6,2023,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,LAKE,Mike Cooney,0.4358,Joseph R. Jr. Biden,0.4259,-0.62,-1.42,6885,6916,Challenger,Challenger,Greg Gianforte,0.5642,Donald J. Trump,0.5741,NA,1.62,8913,9322,Incumbent,Challenger,48829,0.5,4.8,29.6,31134,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,LEWIS AND CLARK,Mike Cooney,0.5128,Joseph R. Jr. Biden,0.4798,-0.62,-1.42,21022,19743,Challenger,Challenger,Greg Gianforte,0.4872,Donald J. Trump,0.5202,NA,1.62,19969,21409,Incumbent,Challenger,65791,0.5,3.4,40.1,70973,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,LIBERTY,Mike Cooney,0.2538,Joseph R. Jr. Biden,0.2327,-0.62,-1.42,268,249,Challenger,Challenger,Greg Gianforte,0.7462,Donald J. Trump,0.7673,NA,1.62,788,821,Incumbent,Challenger,44875,0.5,0.8,15.2,1959,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,LINCOLN,Mike Cooney,0.266,Joseph R. Jr. Biden,0.2464,-0.62,-1.42,3001,2835,Challenger,Challenger,Greg Gianforte,0.734,Donald J. Trump,0.7536,NA,1.62,8279,8672,Incumbent,Challenger,40140,0.4,3.3,19.6,19677,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,MADISON,Mike Cooney,0.3198,Joseph R. Jr. Biden,0.297,-0.62,-1.42,1877,1771,Challenger,Challenger,Greg Gianforte,0.6802,Donald J. Trump,0.703,NA,1.62,3992,4191,Incumbent,Challenger,54107,0.4,4.4,31.2,8623,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,MCCONE,Mike Cooney,0.1519,Joseph R. Jr. Biden,0.1395,-0.62,-1.42,165,155,Challenger,Challenger,Greg Gianforte,0.8481,Donald J. Trump,0.8605,NA,1.62,921,956,Incumbent,Challenger,49701,0.7,1.8,17.2,1729,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,MEAGHER,Mike Cooney,0.2373,Joseph R. Jr. Biden,0.2365,-0.62,-1.42,256,258,Challenger,Challenger,Greg Gianforte,0.7627,Donald J. Trump,0.7635,NA,1.62,823,833,Incumbent,Challenger,46607,0.5,1.8,29.3,1927,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,MINERAL,Mike Cooney,0.2916,Joseph R. Jr. Biden,0.2729,-0.62,-1.42,706,686,Challenger,Challenger,Greg Gianforte,0.7084,Donald J. Trump,0.7271,NA,1.62,1715,1828,Incumbent,Challenger,41705,0.5,3.1,16.1,4535,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,MISSOULA,Mike Cooney,0.6305,Joseph R. Jr. Biden,0.622,-0.62,-1.42,43426,43357,Challenger,Challenger,Greg Gianforte,0.3695,Donald J. Trump,0.378,NA,1.62,25448,26347,Incumbent,Challenger,54062,0.5,3.4,43,117922,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,MUSSELSHELL,Mike Cooney,0.1626,Joseph R. Jr. Biden,0.1456,-0.62,-1.42,450,413,Challenger,Challenger,Greg Gianforte,0.8374,Donald J. Trump,0.8544,NA,1.62,2318,2423,Incumbent,Challenger,43274,0.8,3.7,16.3,4730,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,PARK,Mike Cooney,0.4806,Joseph R. Jr. Biden,0.467,-0.62,-1.42,5364,5280,Challenger,Challenger,Greg Gianforte,0.5194,Donald J. Trump,0.533,NA,1.62,5798,6025,Incumbent,Challenger,53068,0.4,3.3,31.5,17191,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,PETROLEUM,Mike Cooney,0.1283,Joseph R. Jr. Biden,0.1157,-0.62,-1.42,44,39,Challenger,Challenger,Greg Gianforte,0.8717,Donald J. Trump,0.8843,NA,1.62,299,298,Incumbent,Challenger,51250,-1,2.3,32.6,496,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,PHILLIPS,Mike Cooney,0.1776,Joseph R. Jr. Biden,0.1769,-0.62,-1.42,412,416,Challenger,Challenger,Greg Gianforte,0.8224,Donald J. Trump,0.8231,NA,1.62,1908,1936,Incumbent,Challenger,46212,0.3,3.8,17.2,4217,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,PONDERA,Mike Cooney,0.3152,Joseph R. Jr. Biden,0.3078,-0.62,-1.42,912,903,Challenger,Challenger,Greg Gianforte,0.6848,Donald J. Trump,0.6922,NA,1.62,1981,2031,Incumbent,Challenger,51151,0.4,2.2,24,5898,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,POWDER RIVER,Mike Cooney,0.1466,Joseph R. Jr. Biden,0.137,-0.62,-1.42,162,154,Challenger,Challenger,Greg Gianforte,0.8534,Donald J. Trump,0.863,NA,1.62,943,970,Incumbent,Challenger,54427,0.1,2.3,24.4,1694,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,POWELL,Mike Cooney,0.2774,Joseph R. Jr. Biden,0.242,-0.62,-1.42,849,752,Challenger,Challenger,Greg Gianforte,0.7226,Donald J. Trump,0.758,NA,1.62,2212,2355,Incumbent,Challenger,54667,1.2,2.9,20.4,6946,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,PRAIRIE,Mike Cooney,0.2273,Joseph R. Jr. Biden,0.1728,-0.62,-1.42,160,126,Challenger,Challenger,Greg Gianforte,0.7727,Donald J. Trump,0.8272,NA,1.62,544,603,Incumbent,Challenger,43625,0.4,4.7,22.2,1088,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,RAVALLI,Mike Cooney,0.3237,Joseph R. Jr. Biden,0.3143,-0.62,-1.42,8883,8763,Challenger,Challenger,Greg Gianforte,0.6763,Donald J. Trump,0.6857,NA,1.62,18557,19114,Incumbent,Challenger,53054,0.4,3.7,27.8,44174,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,RICHLAND,Mike Cooney,0.1841,Joseph R. Jr. Biden,0.1542,-0.62,-1.42,1017,875,Challenger,Challenger,Greg Gianforte,0.8159,Donald J. Trump,0.8458,NA,1.62,4506,4800,Incumbent,Challenger,67205,0.5,5.5,18.9,11491,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,ROOSEVELT,Mike Cooney,0.5134,Joseph R. Jr. Biden,0.489,-0.62,-1.42,1961,1910,Challenger,Challenger,Greg Gianforte,0.4866,Donald J. Trump,0.511,NA,1.62,1859,1996,Incumbent,Challenger,43194,0.4,4.1,17.4,10794,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,ROSEBUD,Mike Cooney,0.3434,Joseph R. Jr. Biden,0.3254,-0.62,-1.42,1236,1199,Challenger,Challenger,Greg Gianforte,0.6566,Donald J. Trump,0.6746,NA,1.62,2363,2486,Incumbent,Challenger,57992,0.4,5.4,17.8,8329,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,SANDERS,Mike Cooney,0.2591,Joseph R. Jr. Biden,0.2433,-0.62,-1.42,1870,1820,Challenger,Challenger,Greg Gianforte,0.7409,Donald J. Trump,0.7567,NA,1.62,5346,5660,Incumbent,Challenger,40823,0.3,3.3,17.9,12400,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,SHERIDAN,Mike Cooney,0.3278,Joseph R. Jr. Biden,0.2903,-0.62,-1.42,634,574,Challenger,Challenger,Greg Gianforte,0.6722,Donald J. Trump,0.7097,NA,1.62,1300,1403,Incumbent,Challenger,55521,0.6,4.2,23.9,3539,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,SILVER BOW,Mike Cooney,0.6391,Joseph R. Jr. Biden,0.573,-0.62,-1.42,11495,10392,Challenger,Challenger,Greg Gianforte,0.3609,Donald J. Trump,0.427,NA,1.62,6490,7745,Incumbent,Challenger,45718,0.7,4.7,27.2,35133,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,STILLWATER,Mike Cooney,0.2274,Joseph R. Jr. Biden,0.2058,-0.62,-1.42,1263,1156,Challenger,Challenger,Greg Gianforte,0.7726,Donald J. Trump,0.7942,NA,1.62,4292,4462,Incumbent,Challenger,64645,0.3,4.3,25,8963,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,SWEET GRASS,Mike Cooney,0.2349,Joseph R. Jr. Biden,0.2298,-0.62,-1.42,553,549,Challenger,Challenger,Greg Gianforte,0.7651,Donald J. Trump,0.7702,NA,1.62,1801,1840,Incumbent,Challenger,49886,0.4,2.9,25.4,3678,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,TETON,Mike Cooney,0.2966,Joseph R. Jr. Biden,0.2786,-0.62,-1.42,1053,1007,Challenger,Challenger,Greg Gianforte,0.7034,Donald J. Trump,0.7214,NA,1.62,2497,2608,Incumbent,Challenger,55000,0.3,1.7,24.9,6226,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,TOOLE,Mike Cooney,0.2324,Joseph R. Jr. Biden,0.2264,-0.62,-1.42,468,467,Challenger,Challenger,Greg Gianforte,0.7676,Donald J. Trump,0.7736,NA,1.62,1546,1596,Incumbent,Challenger,50721,1,4.4,15.2,4971,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,TREASURE,Mike Cooney,0.1991,Joseph R. Jr. Biden,0.1729,-0.62,-1.42,89,78,Challenger,Challenger,Greg Gianforte,0.8009,Donald J. Trump,0.8271,NA,1.62,358,373,Incumbent,Challenger,43047,-1,4.2,25.4,762,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,VALLEY,Mike Cooney,0.2896,Joseph R. Jr. Biden,0.2473,-0.62,-1.42,1182,1030,Challenger,Challenger,Greg Gianforte,0.7104,Donald J. Trump,0.7527,NA,1.62,2899,3135,Incumbent,Challenger,53162,0.5,2.8,21.5,7578,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,WHEATLAND,Mike Cooney,0.2466,Joseph R. Jr. Biden,0.2147,-0.62,-1.42,251,225,Challenger,Challenger,Greg Gianforte,0.7534,Donald J. Trump,0.7853,NA,1.62,767,823,Incumbent,Challenger,39655,0.5,4.7,19.6,2069,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,WIBAUX,Mike Cooney,0.1842,Joseph R. Jr. Biden,0.1298,-0.62,-1.42,105,77,Challenger,Challenger,Greg Gianforte,0.8158,Donald J. Trump,0.8702,NA,1.62,465,516,Incumbent,Challenger,53958,0.4,3.7,23.4,937,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
Montana,YELLOWSTONE,Mike Cooney,0.3907,Joseph R. Jr. Biden,0.3767,-0.62,-1.42,31152,30679,Challenger,Challenger,Greg Gianforte,0.6093,Donald J. Trump,0.6233,NA,1.62,48586,50772,Incumbent,Challenger,61264,0.8,5.8,32.1,164731,2020,54970,0.6,4.1,32,56.466191868577184,56.91846924002027,M,M,0,0
New Hampshire,BELKNAP,Dan Feltes,0.2527,Joseph R. Jr. Biden,0.447,-0.66,-1.42,9491,16894,Challenger,Challenger,Chris Sununu,0.7473,Donald J. Trump,0.553,0.66,1.62,28074,20899,Incumbent,Incumbent,69447,0.7,1.8,32.6,63705,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
New Hampshire,CARROLL,Dan Feltes,0.3204,Joseph R. Jr. Biden,0.5076,-0.66,-1.42,10428,16649,Challenger,Challenger,Chris Sununu,0.6796,Donald J. Trump,0.4924,0.66,1.62,22119,16150,Incumbent,Incumbent,63153,0.7,1.6,34.3,50107,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
New Hampshire,CHESHIRE,Dan Feltes,0.4211,Joseph R. Jr. Biden,0.5878,-0.66,-1.42,17973,25522,Challenger,Challenger,Chris Sununu,0.5789,Donald J. Trump,0.4122,0.66,1.62,24708,17898,Incumbent,Incumbent,64751,0.9,2,33.1,76458,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
New Hampshire,COOS,Dan Feltes,0.2903,Joseph R. Jr. Biden,0.47,-0.66,-1.42,4666,7640,Challenger,Challenger,Chris Sununu,0.7097,Donald J. Trump,0.53,0.66,1.62,11409,8617,Incumbent,Incumbent,47117,0.9,1.9,18.2,31268,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
New Hampshire,GRAFTON,Dan Feltes,0.4411,Joseph R. Jr. Biden,0.625,-0.66,-1.42,23023,33180,Challenger,Challenger,Chris Sununu,0.5589,Donald J. Trump,0.375,0.66,1.62,29174,19905,Incumbent,Incumbent,63389,1.3,2.5,40.6,91118,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
New Hampshire,HILLSBOROUGH,Dan Feltes,0.326,Joseph R. Jr. Biden,0.539,-0.66,-1.42,72614,122344,Challenger,Challenger,Chris Sununu,0.674,Donald J. Trump,0.461,0.66,1.62,150153,104625,Incumbent,Incumbent,81460,3.2,7.3,38.1,422937,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
New Hampshire,MERRIMACK,Dan Feltes,0.3594,Joseph R. Jr. Biden,0.55,-0.66,-1.42,31572,48533,Challenger,Challenger,Chris Sununu,0.6406,Donald J. Trump,0.45,0.66,1.62,56266,39711,Incumbent,Incumbent,75737,1.8,2.3,35.6,153808,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
New Hampshire,ROCKINGHAM,Dan Feltes,0.3096,Joseph R. Jr. Biden,0.5107,-0.66,-1.42,60232,100064,Challenger,Challenger,Chris Sununu,0.6904,Donald J. Trump,0.4893,0.66,1.62,134292,95858,Incumbent,Incumbent,93756,1.1,3.3,41.4,314176,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
New Hampshire,STRAFFORD,Dan Feltes,0.3756,Joseph R. Jr. Biden,0.5778,-0.66,-1.42,26791,41721,Challenger,Challenger,Chris Sununu,0.6244,Donald J. Trump,0.4222,0.66,1.62,44542,30489,Incumbent,Incumbent,72960,1.4,2.8,35.8,130889,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
New Hampshire,SULLIVAN,Dan Feltes,0.3309,Joseph R. Jr. Biden,0.5185,-0.66,-1.42,7849,12390,Challenger,Challenger,Chris Sununu,0.6691,Donald J. Trump,0.4815,0.66,1.62,15872,11508,Incumbent,Incumbent,61312,0.8,1.7,28.1,43063,2020,76768,1.8,4,37,46.458666981953414,45.3562595046776,M,M,0,0
North Carolina,ALAMANCE,Roy Cooper,0.4945,Joseph R. Jr. Biden,0.4574,-0.48,-1.42,41979,38825,Challenger,Incumbent,Dan Forest,0.5055,Donald J. Trump,0.5426,1.09,1.62,42918,46056,Incumbent,Challenger,49688,20.9,13.1,24.8,171415,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,ALEXANDER,Roy Cooper,0.2495,Joseph R. Jr. Biden,0.2069,-0.48,-1.42,4980,4145,Challenger,Incumbent,Dan Forest,0.7505,Donald J. Trump,0.7931,1.09,1.62,14980,15888,Incumbent,Challenger,48756,5.9,4.8,14.2,36444,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,ALLEGHANY,Roy Cooper,0.3208,Joseph R. Jr. Biden,0.2471,-0.48,-1.42,1929,1486,Challenger,Incumbent,Dan Forest,0.6792,Donald J. Trump,0.7529,1.09,1.62,4085,4527,Incumbent,Challenger,37830,1.8,9.9,17.3,10888,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,ANSON,Roy Cooper,0.5513,Joseph R. Jr. Biden,0.5211,-0.48,-1.42,6116,5789,Challenger,Incumbent,Dan Forest,0.4487,Donald J. Trump,0.4789,1.09,1.62,4977,5321,Incumbent,Challenger,40213,48.5,4.1,11.3,22055,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,ASHE,Roy Cooper,0.3186,Joseph R. Jr. Biden,0.2667,-0.48,-1.42,4967,4164,Challenger,Incumbent,Dan Forest,0.6814,Donald J. Trump,0.7333,1.09,1.62,10622,11451,Incumbent,Challenger,40962,1,5.1,19.7,26577,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,AVERY,Roy Cooper,0.2588,Joseph R. Jr. Biden,0.234,-0.48,-1.42,2407,2191,Challenger,Incumbent,Dan Forest,0.7412,Donald J. Trump,0.766,1.09,1.62,6894,7172,Incumbent,Challenger,40340,4.7,5.1,20.7,17806,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,BEAUFORT,Roy Cooper,0.3958,Joseph R. Jr. Biden,0.3695,-0.48,-1.42,10291,9633,Challenger,Incumbent,Dan Forest,0.6042,Donald J. Trump,0.6305,1.09,1.62,15710,16437,Incumbent,Challenger,45212,24.8,8,20.6,44652,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,BERTIE,Roy Cooper,0.6246,Joseph R. Jr. Biden,0.6088,-0.48,-1.42,6080,5939,Challenger,Incumbent,Dan Forest,0.3754,Donald J. Trump,0.3912,1.09,1.62,3654,3817,Incumbent,Challenger,35527,61.1,2.4,13.6,17934,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,BLADEN,Roy Cooper,0.4611,Joseph R. Jr. Biden,0.4309,-0.48,-1.42,7784,7326,Challenger,Incumbent,Dan Forest,0.5389,Donald J. Trump,0.5691,1.09,1.62,9096,9676,Incumbent,Challenger,36173,34,7.8,15.8,29606,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,BRUNSWICK,Roy Cooper,0.4159,Joseph R. Jr. Biden,0.3736,-0.48,-1.42,36818,33310,Challenger,Incumbent,Dan Forest,0.5841,Donald J. Trump,0.6264,1.09,1.62,51703,55850,Incumbent,Challenger,58236,10,4.9,29.9,136693,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,BUNCOMBE,Roy Cooper,0.6309,Joseph R. Jr. Biden,0.6073,-0.48,-1.42,99395,96515,Challenger,Incumbent,Dan Forest,0.3691,Donald J. Trump,0.3927,1.09,1.62,58153,62412,Incumbent,Challenger,52207,6.3,6.8,40.1,269452,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,BURKE,Roy Cooper,0.3421,Joseph R. Jr. Biden,0.2972,-0.48,-1.42,15028,13118,Challenger,Incumbent,Dan Forest,0.6579,Donald J. Trump,0.7028,1.09,1.62,28898,31019,Incumbent,Challenger,44557,6.9,6.5,16.4,87570,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,CABARRUS,Roy Cooper,0.4781,Joseph R. Jr. Biden,0.452,-0.48,-1.42,54665,52162,Challenger,Incumbent,Dan Forest,0.5219,Donald J. Trump,0.548,1.09,1.62,59682,63237,Incumbent,Challenger,67328,19.6,11.1,32.3,225804,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,CALDWELL,Roy Cooper,0.2829,Joseph R. Jr. Biden,0.2418,-0.48,-1.42,11926,10245,Challenger,Incumbent,Dan Forest,0.7171,Donald J. Trump,0.7582,1.09,1.62,30234,32119,Incumbent,Challenger,44511,5.2,5.9,15.7,80652,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,CAMDEN,Roy Cooper,0.2759,Joseph R. Jr. Biden,0.2628,-0.48,-1.42,1600,1537,Challenger,Incumbent,Dan Forest,0.7241,Donald J. Trump,0.7372,1.09,1.62,4200,4312,Incumbent,Challenger,64572,11.5,3,17.1,10355,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,CARTERET,Roy Cooper,0.3166,Joseph R. Jr. Biden,0.2871,-0.48,-1.42,13293,12093,Challenger,Incumbent,Dan Forest,0.6834,Donald J. Trump,0.7129,1.09,1.62,28689,30028,Incumbent,Challenger,57194,5.6,4.4,29.1,67686,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,CASWELL,Roy Cooper,0.4434,Joseph R. Jr. Biden,0.4067,-0.48,-1.42,5285,4860,Challenger,Incumbent,Dan Forest,0.5566,Donald J. Trump,0.5933,1.09,1.62,6634,7089,Incumbent,Challenger,45733,32.3,4.6,15.9,22736,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
North Carolina,CATAWBA,Roy Cooper,0.3444,Joseph R. Jr. Biden,0.3122,-0.48,-1.42,28267,25689,Challenger,Incumbent,Dan Forest,0.6556,Donald J. Trump,0.6878,1.09,1.62,53802,56588,Incumbent,Challenger,52056,8.9,10.1,22.6,160610,2020,54602,22.2,9.8,31.3,49.828094696180415,49.93433248829551,M,M,0,0
