term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
opening,-0.48,-1.62,0,82,1,0,1,0,1,153,71,82,128,18,16,66,62,6,5,1,0.2,0.041,0,2,2,0,0,0.029,0,6,5,1,0.079,0.2,0,0.11,2.55,-0.47,-0.64,-1.493,-2.09,7
households,-8.78,4.3,0,33,1,0,1,0,1,197,163,33,109,19,3,84,24,24,7,17,2.429,0.139,0,24,7,17,2.429,0.173,0,3,2,1,0.1,0.5,0,-0.04,-1.04,0.19,0.3,3.836,1.84,10
legislature,-3.85,2.31,0,146,1,0,1,0,1,352,206,146,197,41,27,108,89,15,8,7,0.875,0.045,0,15,8,7,0.875,0.079,0,7,6,1,0.05,0.167,0,0,0,-0.59,-1.59,1.81,3.19,11
litigation,-11.56,6.16,0,37,1,0,1,0,1,82,45,37,55,8,3,30,25,5,5,0,0,0.065,0,4,4,0,0,0.098,0,5,5,0,0.156,0,0,-0.01,-0.48,0.36,0.36,8.737,2.34,10
beat,-0.8,-2.68,0,47,1,0,1,0,1,81,34,47,70,4,7,29,41,4,2,2,1,0.052,0,2,2,0,0,0.062,0,4,2,2,0.093,1,0,0.03,1.51,-1.83,-1.16,-2.58,-2.14,4
delivering,-0.92,-1.4,0,56,1,0,1,0,1,143,87,56,123,37,15,76,47,4,3,1,0.333,0.029,0,3,3,0,0,0.036,0,4,2,2,0.077,1,0,-0.05,-0.9,0.44,0.93,-1.476,-1.84,10
repeatedly,-5.74,3.14,0,47,1,0,1,0,1,152,104,47,113,36,15,75,37,5,5,0,0,0.034,0,5,5,0,0,0.051,0,4,3,1,0.093,0.333,0,0.05,1.01,0.31,0.7,3.023,3.21,10
replace,-3.42,1.53,0,125,1,0,1,0,1,279,154,125,217,38,27,119,98,5,4,1,0.25,0.018,0,5,3,2,0.667,0.034,0,4,3,1,0.033,0.333,0,0.07,1.33,0.17,0.37,1.243,1.75,7
damaging,-8.85,4.34,0,26,1,0,1,0,1,73,47,26,64,9,3,45,19,4,3,1,0.333,0.058,0,2,2,0,0,0.044,0,4,3,1,0.182,0.333,0,0.01,0.64,0.09,0.1,5.468,2.17,8
aggression,-5.73,2.37,0,42,1,0,1,1,1,70,28,42,55,9,7,24,31,5,3,2,0.667,0.077,0,3,2,1,0.5,0.12,0,5,3,2,0.135,0.667,0,0.05,1.88,0.45,0.47,2.786,1.8,10
marketing,-8.38,3.98,0,59,1,0,1,0,1,116,55,59,87,10,3,45,40,7,5,2,0.4,0.064,0,5,3,2,0.667,0.1,0,7,4,3,0.135,0.75,0,-0.01,-0.22,0.55,0.58,4.242,1.89,9
initial,-0.92,-3.61,0,31,1,1,1,0,1,72,40,31,63,9,3,37,25,4,3,1,0.333,0.059,0,3,2,1,0.5,0.081,0,4,2,2,0.148,1,0,0,0.01,-1.74,-1.69,-3.342,-1.99,7
space,-3.11,1.96,0,199,1,0,1,0,1,402,201,199,189,36,22,112,75,30,28,2,0.071,0.081,0,10,9,1,0.111,0.052,0,30,28,2,0.178,0.071,0,0.37,1.96,-0.58,-1.57,2.096,4.16,5
pricing,-1.27,-2.52,0,58,1,1,1,0,1,146,84,58,109,17,4,63,44,5,5,0,0,0.035,0,5,3,2,0.667,0.063,0,5,3,2,0.094,0.667,0,-0.03,-0.82,1.7,2.45,-2.414,-1.66,7
dirty,-1.45,-2.92,0,12,1,0,1,0,1,57,45,12,41,10,3,32,9,4,4,0,0,0.075,0,4,4,0,0,0.098,0,4,1,3,0.5,3,0,-0.05,-1.66,-1.33,-1.58,-2.871,-1.67,5
pressure,-5.49,2.51,0,68,1,0,1,0,1,161,93,68,130,24,11,75,55,4,3,1,0.333,0.025,0,4,3,1,0.333,0.045,0,3,3,0,0.046,0,0,-0.01,-0.17,-0.43,-0.76,2.363,1.98,8
wetlands,-5.35,1.92,0,27,1,0,1,1,1,62,35,27,41,6,4,31,10,15,4,11,2.75,0.319,0,3,2,1,0.5,0.094,0,15,4,11,1.25,2.75,0,0.06,1.89,1.95,1.56,3.823,1.89,8
unborn,-2.29,1.45,0,343,1,0,1,0,1,352,8,343,224,1,57,7,216,7,7,0,0,0.02,0,2,1,1,1,0.333,0,7,7,0,0.021,0,0,0.53,8.55,-1.02,-0.29,0.964,2.32,6
opioid,0.17,-1.47,0,215,1,1,1,0,1,600,385,215,224,46,27,142,82,41,15,26,1.733,0.073,1,12,9,3,0.333,0.032,0,41,15,26,0.236,1.733,1,-0.04,-0.31,1.1,4.16,-1.332,-2.74,6
enhanced,-0.3,-2.45,0,38,1,0,1,0,1,114,76,38,96,25,12,61,35,4,4,0,0,0.036,0,4,4,0,0,0.056,0,2,2,0,0.056,0,0,0.03,0.66,0.81,1.4,-2.059,-2.26,8
deter,-4,1.2,0,35,1,0,1,1,1,71,36,35,59,10,8,31,28,5,2,3,1.5,0.076,0,2,2,0,0,0.059,0,5,2,3,0.167,1.5,0,0.08,2.19,0.21,0.21,2.361,1.76,5
sits,-6.69,3.35,0,22,1,0,1,0,1,68,46,22,60,21,7,42,18,3,3,0,0,0.046,0,3,2,1,0.5,0.07,0,3,2,1,0.158,0.5,0,-0.03,-0.86,0.23,0.36,2.841,2.22,4
virus,0.95,-3.14,0,126,1,0,1,0,1,283,156,126,134,19,12,83,50,13,11,2,0.182,0.048,0,13,7,6,0.857,0.091,0,11,11,0,0.096,0,0,0.12,1.95,0.61,0.92,-2.845,-4.72,5
covid,0.44,-1.36,0,349,1,1,1,0,1,1455,1100,349,382,62,25,246,133,47,46,1,0.022,0.033,0,47,46,1,0.022,0.045,0,15,13,2,0.045,0.154,0,-0.4,-1.34,0.34,1.99,-1.044,-2.55,5
bipartisan,2.32,-2.72,0,254,1,1,1,0,1,911,657,254,347,137,53,233,114,27,20,7,0.35,0.031,0,27,18,9,0.5,0.043,0,20,12,8,0.085,0.667,0,-0.32,-1.1,1.64,11.06,-2.338,-8.64,10
records,-6.65,3.32,0,89,1,1,1,0,1,251,162,89,158,22,8,113,45,34,6,28,4.667,0.157,1,6,4,2,0.5,0.038,0,34,3,31,0.618,10.333,1,0.02,0.51,-1.13,-2.04,4.085,2.75,7
enemies,-3.64,1.67,0,120,1,0,1,1,1,176,56,120,132,10,26,38,94,10,5,5,1,0.06,0,10,3,7,2.333,0.217,0,5,4,1,0.043,0.25,0,0.16,4.32,1.1,1.17,1.342,1.82,7
zones,-9.1,4.97,0,75,1,0,1,0,1,136,61,75,98,10,4,46,52,6,6,0,0,0.046,0,6,3,3,1,0.109,0,6,4,2,0.087,0.5,0,0.04,1.32,0.91,0.96,3.968,2.61,5
constituent,-0.18,-2.89,0,26,1,0,1,0,1,91,65,26,71,22,10,48,23,5,5,0,0,0.058,0,5,5,0,0,0.083,0,2,2,0,0.083,0,0,0,-0.05,-0.31,-0.51,-2.76,-2.93,11
collect,-8.35,4.13,0,35,1,0,1,0,1,92,56,35,70,7,5,43,26,5,4,1,0.25,0.057,0,5,3,2,0.667,0.098,0,4,3,1,0.129,0.333,0,0,0.25,0.03,0.02,3.558,1.94,7
god,-5.8,3.37,0,451,1,0,1,1,1,532,72,451,224,6,21,49,171,44,29,15,0.517,0.09,0,7,3,4,1.333,0.108,0,44,29,15,0.108,0.517,0,0.12,3.41,0,0,2.724,3.41,3
declaration,-7.02,3.62,0,78,1,0,1,0,1,135,54,78,97,7,9,38,58,5,5,0,0,0.038,0,4,3,1,0.333,0.08,0,5,5,0,0.068,0,0,0.07,2.43,-1.07,-1.07,3.077,2.4,11
constitutionally,-7.14,3.64,0,36,1,0,1,1,1,57,20,36,43,3,7,14,28,4,4,0,0,0.075,0,4,2,2,1,0.25,0,4,2,2,0.125,1,0,0.04,1.87,0.75,0.41,2.832,2.15,16
parity,1.63,-6.62,0,10,1,0,1,0,1,54,44,10,41,13,3,36,5,4,4,0,0,0.08,0,4,4,0,0,0.1,0,3,3,0,0.429,0,0,0.02,0.63,0.87,1.02,-5.968,-3.41,6
purposes,-9.08,4.53,0,47,1,0,1,0,1,128,80,47,91,11,4,59,31,8,7,1,0.143,0.067,0,8,5,3,0.6,0.111,0,7,4,3,0.175,0.75,0,-0.01,-0.19,-0.55,-0.82,4.749,2.09,8
define,-10.47,5.37,0,35,1,0,1,0,1,87,51,35,73,7,3,44,28,3,3,0,0,0.036,0,3,2,1,0.5,0.062,0,3,3,0,0.094,0,0,0,-0.12,-1.16,-1,4.539,1.91,6
terrorist,-3.46,1.67,0,97,1,1,1,1,1,201,102,97,139,35,26,64,73,11,5,6,1.2,0.058,0,11,5,6,1.2,0.121,0,4,3,1,0.043,0.333,0,0.14,1.65,1.04,2.58,1.29,1.93,9
granted,-1.19,-1.81,0,91,1,0,1,0,1,195,103,91,152,16,9,81,70,4,4,0,0,0.021,0,3,3,0,0,0.03,0,4,4,0,0.046,0,0,0.05,1.31,-0.73,-1.11,-1.824,-1.7,7
generated,-1.09,-3.02,0,23,1,1,1,0,1,72,49,23,62,11,4,41,21,3,3,0,0,0.043,0,3,2,1,0.5,0.065,0,3,1,2,0.15,2,0,0.01,0.45,-1.96,-2.18,-2.898,-1.9,9
usd300,-0.68,-2.67,0,13,1,0,1,0,1,52,39,13,43,13,4,34,9,4,2,2,1,0.083,0,2,2,0,0,0.054,0,4,2,2,0.444,1,0,0.01,0.41,-0.43,-0.54,-2.269,-1.91,6
lab,0.53,-4.46,0,15,1,1,1,0,1,52,37,15,42,9,5,30,12,3,3,0,0,0.061,0,3,3,0,0,0.088,0,3,2,1,0.25,0.5,0,0.02,0.99,2.01,1.8,-3.762,-3.06,3
perform,-6.21,3.11,0,55,1,1,1,0,1,123,68,55,97,15,10,54,43,5,5,0,0,0.042,0,5,4,1,0.25,0.079,0,5,3,2,0.1,0.667,0,0.05,1.43,1.63,1.98,2.579,2.22,7
bolster,-0.69,-1.92,0,29,1,0,1,0,1,83,54,29,71,18,13,46,25,3,2,1,0.5,0.038,0,3,2,1,0.5,0.059,0,2,2,0,0.074,0,0,0.04,1.25,0.88,1.26,-1.7,-1.9,7
misconduct,-10.5,5.77,0,24,1,0,1,0,1,139,115,24,79,13,3,67,12,15,11,4,0.364,0.121,0,15,11,4,0.364,0.15,0,5,3,2,0.263,0.667,0,0,0.14,0.01,0.01,8.541,2.94,10
barrier,-8.41,4.44,0,31,1,0,1,0,1,73,42,31,61,8,5,35,26,3,3,0,0,0.043,0,3,2,1,0.5,0.077,0,3,2,1,0.107,0.5,0,0.02,0.76,0.62,0.62,4.02,2.53,7
israel,-2.29,1.58,0,388,1,1,1,0,1,735,345,388,169,28,26,69,98,35,32,3,0.094,0.05,0,35,29,6,0.207,0.113,0,32,32,0,0.09,0,0,0.42,1.28,1.79,6.98,1.511,3.76,6
ppe,-0.28,-2.47,0,28,1,0,1,0,1,95,67,28,58,13,6,44,14,6,5,1,0.2,0.067,0,5,4,1,0.25,0.081,0,6,3,3,0.273,1,0,0.05,0.98,0.5,0.72,-2.094,-2.31,3
unsustainable,-4.35,1.97,0,59,1,0,1,1,1,99,40,59,89,4,18,38,51,3,2,1,0.5,0.031,0,2,2,0,0,0.053,0,3,2,1,0.054,0.5,0,0.12,4.34,1.23,0.77,1.908,2.08,13
ultimate,-6.92,3.36,0,47,1,0,1,0,1,101,53,47,87,11,7,45,41,4,3,1,0.333,0.041,0,3,3,0,0,0.06,0,4,2,2,0.093,1,0,0.03,1.21,-0.27,-0.29,4.192,2.5,8
successes,-0.85,-2.33,0,21,1,0,1,0,1,54,33,21,53,11,9,32,21,2,1,1,1,0.038,0,2,1,1,1,0.065,0,1,1,0,0.05,0,0,0.03,1.36,-0.01,-0.01,-2.25,-2.05,9
illegally,-3.5,1.54,0,180,1,1,1,0,1,238,55,180,169,7,22,45,122,6,4,2,0.5,0.026,0,4,3,1,0.333,0.078,0,6,4,2,0.034,0.5,0,0.17,4.12,-1.8,-1.76,1.383,1.86,9
generous,-1.24,-3.19,0,27,1,0,1,0,1,52,24,27,45,3,3,18,26,4,3,1,0.333,0.083,0,4,3,1,0.333,0.2,0,2,1,1,0.08,1,0,0.01,0.99,1.74,0.9,-2.96,-1.65,8
shutdown,-0.49,-2.76,0,35,1,1,1,0,1,73,38,35,52,15,6,29,23,5,4,1,0.25,0.074,0,4,3,1,0.333,0.118,0,5,4,1,0.167,0.25,0,0.03,0.89,2.17,2.63,-2.212,-1.95,8
anniversary,-0.75,-3.46,0,22,1,0,1,0,1,54,32,22,39,9,3,25,14,6,3,3,1,0.125,0,3,3,0,0,0.103,0,6,3,3,0.375,1,0,-0.02,-0.55,0.52,0.6,-3.239,-2.23,11
located,-6.49,2.77,0,42,1,0,1,0,1,109,67,42,91,15,6,53,38,4,3,1,0.333,0.038,0,4,3,1,0.333,0.063,0,3,2,1,0.077,0.5,0,0.01,0.46,-0.36,-0.53,3.08,1.72,7
secured,0.62,-2.22,0,89,1,0,1,0,1,334,243,89,178,73,24,112,64,21,14,7,0.5,0.067,0,21,14,7,0.5,0.095,0,6,5,1,0.072,0.2,0,-0.47,-2.45,-0.08,-0.35,-2.066,-4.02,7
fashion,-0.52,-2.59,0,30,1,0,1,0,1,62,32,30,54,5,9,28,26,3,3,0,0,0.051,0,3,2,1,0.5,0.103,0,3,2,1,0.111,0.5,0,0.07,3.35,0.4,0.28,-1.94,-1.78,7
actively,-6.18,3.37,0,85,1,0,1,0,1,250,159,85,185,27,13,112,69,6,4,2,0.5,0.025,0,6,4,2,0.5,0.039,0,3,3,0,0.037,0,0,0.03,0.68,-0.14,-0.25,2.805,2.87,8
grandchildren,-2.86,1.64,0,153,1,1,1,0,1,280,126,153,220,35,48,96,123,8,5,3,0.6,0.029,0,8,5,3,0.6,0.068,0,3,3,0,0.02,0,0,0.21,3,-0.85,-1.87,1.343,2.64,13
cyber,-4.54,2.09,0,54,1,1,1,0,1,154,100,54,96,24,11,58,38,7,6,1,0.167,0.048,0,7,6,1,0.167,0.075,0,4,3,1,0.08,0.333,0,0.06,0.98,0.91,1.74,2.601,2.58,5
reauthorize,0.38,-4.06,0,13,1,0,1,0,1,56,43,13,46,16,7,35,11,2,2,0,0,0.037,0,2,2,0,0,0.049,0,2,2,0,0.182,0,0,0.02,0.59,1.06,1.46,-3.209,-2.67,11
fallen,-0.04,-3.32,0,41,1,1,1,0,1,105,62,41,90,12,8,54,35,2,2,0,0,0.019,0,2,2,0,0,0.033,0,2,2,0,0.051,0,0,0.05,1.86,1.8,1.9,-2.5,-2.2,6
revitalize,-0.15,-4.29,0,21,1,1,1,0,1,84,63,21,74,14,3,54,20,2,2,0,0,0.024,0,2,2,0,0,0.033,0,2,1,1,0.105,1,0,-0.03,-0.99,-2.92,-3.79,-3.81,-2.69,10
boom,-1.23,-1.66,0,28,1,0,1,0,1,62,33,28,52,3,8,29,22,4,2,2,1,0.069,0,2,2,0,0,0.065,0,4,2,2,0.167,1,0,0.06,2.06,-0.92,-0.52,-1.806,-1.77,4
coupled,-1.19,-2.89,0,26,1,0,1,0,1,57,31,26,53,5,4,28,25,3,2,1,0.5,0.056,0,3,2,1,0.5,0.107,0,2,1,1,0.083,1,0,0.02,1.23,-1.95,-1.4,-2.773,-1.78,7
modernizing,-0.52,-2.59,0,18,1,0,1,0,1,86,68,18,70,13,10,52,18,4,3,1,0.333,0.049,0,4,3,1,0.333,0.062,0,1,1,0,0.059,0,0,0.04,1.3,0.67,0.84,-2.256,-2.13,11
overdose,-0.1,-3.11,0,30,1,1,1,0,1,110,80,30,71,13,7,49,22,6,5,1,0.2,0.058,0,6,4,2,0.5,0.081,0,5,4,1,0.2,0.25,0,0.05,1.03,1.22,1.87,-2.923,-2.99,8
substance,0.65,-4.89,0,25,1,1,1,0,1,134,109,25,72,16,4,58,14,12,7,5,0.714,0.098,0,12,6,6,1,0.124,0,7,3,4,0.389,1.333,0,-0.04,-1,-1.1,-1.79,-4.137,-3.12,9
reopen,-0.86,-2.46,0,33,1,0,1,0,1,87,54,33,65,12,7,39,26,5,4,1,0.25,0.061,0,5,3,2,0.667,0.102,0,4,2,2,0.138,1,0,0.01,0.26,1.47,1.59,-2.408,-2.11,6
payroll,-0.83,-2.23,0,58,1,0,1,0,1,159,98,58,110,23,8,69,39,8,7,1,0.143,0.053,0,5,3,2,0.667,0.054,0,8,7,1,0.16,0.143,0,0.02,0.39,-0.09,-0.16,-2.128,-2.02,7
exploit,-0.85,-3.71,0,19,1,0,1,0,1,61,42,19,51,7,3,35,16,3,2,1,0.5,0.052,0,3,2,1,0.5,0.077,0,2,2,0,0.118,0,0,0.01,0.53,-1.48,-1.36,-3.369,-1.94,7
creator,-5.06,2.33,0,91,1,0,1,1,1,113,22,91,74,3,12,19,55,14,5,9,1.8,0.141,0,3,2,1,0.5,0.158,0,14,5,9,0.182,1.8,0,0.09,3.18,-0.01,-0.01,1.84,1.79,7
hikes,-9.11,4.55,0,38,1,0,1,0,1,55,17,38,34,5,3,15,19,17,3,14,4.667,0.447,0,2,2,0,0,0.133,0,17,3,14,0.81,4.667,0,0.01,0.8,0.95,0.66,3.824,1.88,5
clinic,-1.15,-2.26,0,36,1,1,1,0,1,103,66,36,72,22,5,47,24,7,3,4,1.333,0.073,0,3,3,0,0,0.048,0,7,2,5,0.241,2.5,0,-0.03,-0.79,1.15,1.97,-2.242,-1.81,6
sought,-5.54,2.47,0,60,1,0,1,0,1,129,69,60,107,19,10,58,49,4,3,1,0.333,0.032,0,3,3,0,0,0.045,0,4,3,1,0.071,0.333,0,0,-0.06,-1.02,-1.63,2.032,1.68,6
unconstitutional,-7.95,4.08,0,79,1,1,1,0,1,137,58,79,99,15,6,47,52,12,6,6,1,0.096,0,6,3,3,1,0.115,0,12,5,7,0.179,1.4,0,0,-0.03,-1.66,-2.22,3.167,2.12,16
victory,-5.04,2.25,0,62,1,0,1,0,1,127,65,62,92,19,12,44,48,12,6,6,1,0.104,0,12,3,9,3,0.226,0,6,3,3,0.107,1,0,0.01,0.39,-0.38,-0.6,1.847,1.73,7
extends,-0.46,-3.55,0,16,1,0,1,0,1,66,50,16,62,21,5,48,14,3,2,1,0.5,0.048,0,2,2,0,0,0.042,0,3,1,2,0.231,2,0,-0.02,-0.63,0.72,1.05,-2.977,-2.02,7
medically,-0.16,-3.96,0,19,1,1,1,0,1,85,66,19,66,11,3,53,13,4,3,1,0.333,0.049,0,4,3,1,0.333,0.065,0,3,2,1,0.188,0.5,0,0,-0.11,-3.05,-3.45,-3.224,-2.16,9
device,-0.39,-2.26,0,30,1,0,1,0,1,62,32,30,42,7,10,19,23,7,5,2,0.4,0.127,0,7,5,2,0.4,0.28,0,4,3,1,0.154,0.333,0,0.1,1.9,0.92,1.12,-2.118,-2.45,6
effectiveness,-0.88,-3.67,0,30,1,0,1,0,1,56,26,30,45,6,3,21,24,5,3,2,0.667,0.098,0,5,2,3,1.5,0.238,0,3,2,1,0.111,0.5,0,0.02,1.13,-0.95,-0.75,-3.389,-2.08,13
farmer,-0.31,-1.77,0,53,1,1,1,0,1,142,89,53,93,9,15,55,38,7,6,1,0.167,0.052,0,7,6,1,0.167,0.085,0,4,4,0,0.082,0,0,0.09,1.87,1.79,1.97,-2.027,-3.16,6
uncertainty,-1.2,-1.69,0,26,1,0,1,0,1,87,61,26,75,13,10,52,23,3,3,0,0,0.036,0,3,3,0,0,0.052,0,2,2,0,0.083,0,0,0.04,1.19,1.05,1.33,-1.796,-1.76,11
firstamendment,-7.51,3.73,0,120,1,0,1,0,1,163,41,120,103,6,7,32,70,11,6,5,0.833,0.072,0,3,2,1,0.5,0.079,0,11,6,5,0.101,0.833,0,0.03,1.06,-1.16,-1.14,3.059,2.02,14
everybody,-0.99,-3.52,0,16,1,0,1,0,1,74,58,16,57,12,3,41,16,7,3,4,1.333,0.104,0,7,3,4,1.333,0.137,0,1,1,0,0.067,0,0,-0.01,-0.45,-0.59,-0.72,-3.107,-1.69,9
shortages,-7.59,3.67,0,19,1,0,1,0,1,93,74,19,74,11,4,57,17,5,3,2,0.667,0.057,0,5,3,2,0.667,0.072,0,2,2,0,0.118,0,0,0.02,0.51,-0.15,-0.18,3.739,2.1,9
recover,-0.46,-1.91,0,54,1,0,1,0,1,179,125,54,134,26,14,92,42,8,4,4,1,0.047,0,8,4,4,1,0.068,0,3,2,1,0.059,0.5,0,0.03,0.62,0.27,0.51,-1.675,-2.11,7
prolife,-1.99,1.48,0,451,1,0,1,1,1,461,10,451,271,0,63,7,264,10,8,2,0.25,0.022,0,3,2,1,0.5,0.429,0,10,8,2,0.023,0.25,0,0.74,8.51,0,0,0.972,2.77,7
freedoms,-3.17,1.68,0,285,1,1,1,1,1,402,114,285,257,19,38,78,178,7,6,1,0.167,0.018,0,6,5,1,0.2,0.056,0,7,6,1,0.025,0.167,0,0.27,5.17,1.32,1.93,1.291,2.24,8
renew,-6.16,2.62,0,16,1,0,1,0,1,57,41,16,53,11,6,38,15,2,2,0,0,0.036,0,2,2,0,0,0.051,0,2,1,1,0.143,1,0,0.01,0.53,-0.22,-0.24,2.672,1.67,5
bonds,-9.23,4.42,0,25,1,0,1,0,1,81,56,25,61,9,3,42,19,4,3,1,0.333,0.052,0,3,3,0,0,0.057,0,4,3,1,0.19,0.333,0,-0.01,-0.4,-0.62,-0.66,5.088,1.84,5
specialty,-0.88,-3.67,0,23,1,0,1,0,1,62,39,23,47,6,3,29,18,6,5,1,0.2,0.107,0,5,4,1,0.25,0.147,0,6,1,5,0.353,5,0,0,0.06,1.34,1.16,-3.14,-1.68,9
overreach,-3.84,1.67,0,73,1,0,1,1,1,84,11,73,68,2,19,10,58,3,3,0,0,0.037,0,2,1,1,1,0.222,0,3,3,0,0.043,0,0,0.15,4.94,1.67,0.69,1.434,1.76,9
bureaucrats,-2.72,1.79,0,212,1,0,1,0,1,243,30,212,150,3,54,11,138,15,11,4,0.364,0.066,0,15,4,11,2.75,1,0,11,5,6,0.055,1.2,0,0.52,8.07,-0.16,-0.1,1.418,3.28,11
simplify,-5.78,2.75,0,39,1,0,1,1,1,71,32,39,62,9,11,29,33,3,2,1,0.5,0.044,0,2,2,0,0,0.067,0,3,2,1,0.083,0.5,0,0.06,2.25,1.18,1.09,2.555,2.14,8
host,-5.94,2.65,0,45,1,0,1,0,1,88,43,45,77,6,7,37,40,5,2,3,1.5,0.06,0,5,2,3,1.5,0.132,0,2,2,0,0.047,0,0,0.04,1.13,-0.34,-0.35,3.345,2.19,4
straight,-6.29,2.94,0,44,1,0,1,0,1,101,57,44,84,7,7,50,34,4,3,1,0.333,0.041,0,3,3,0,0,0.056,0,4,3,1,0.1,0.333,0,0.04,1.58,0.84,0.7,3.084,2.14,8
governors,0.22,-3.53,0,41,1,0,1,0,1,72,31,41,47,10,4,27,20,7,6,1,0.167,0.108,0,3,2,1,0.5,0.107,0,7,6,1,0.206,0.167,0,0.03,0.65,-0.49,-0.5,-3.279,-3.74,9
churches,-8.66,4.73,0,85,1,0,1,1,1,116,31,85,76,3,7,29,47,8,6,2,0.333,0.074,0,2,2,0,0,0.069,0,8,6,2,0.104,0.333,0,0.05,2.37,0.48,0.26,4.019,2.77,8
opposes,-0.96,-0.9,0,92,1,1,1,0,1,203,111,92,125,36,22,68,57,12,7,5,0.714,0.063,0,12,6,6,1,0.121,0,7,5,2,0.082,0.4,0,0.08,0.88,1.73,3.97,-1.26,-1.94,7
usda,-0.21,-4.21,0,12,1,0,1,0,1,83,71,12,49,12,3,41,8,5,4,1,0.25,0.064,0,5,4,1,0.25,0.076,0,4,2,2,0.5,1,0,-0.05,-1.11,1.06,1.6,-3.371,-1.99,4
foundational,-5.67,2.5,0,36,1,0,1,0,1,67,31,36,57,4,10,27,30,4,3,1,0.333,0.063,0,4,2,2,1,0.148,0,3,2,1,0.091,0.5,0,0.07,3.42,-0.94,-0.6,2.44,1.86,12
conception,-4.96,2.83,0,136,1,0,1,1,1,140,4,136,116,0,26,4,112,4,3,1,0.333,0.029,0,1,1,0,0,0.333,0,4,3,1,0.03,0.333,0,0.18,5.64,0,0,2.276,3.12,10
honoring,-1.3,-1.58,0,29,1,0,1,0,1,92,63,29,74,23,9,50,24,5,2,3,1.5,0.057,0,5,2,3,1.5,0.086,0,2,2,0,0.074,0,0,-0.06,-1.21,0.86,1.53,-1.739,-1.7,8
relentless,-9.56,5.2,0,17,1,0,1,0,1,54,37,17,44,12,5,29,15,4,2,2,1,0.08,0,4,2,2,1,0.121,0,2,2,0,0.133,0,0,-0.04,-1.18,0.21,0.28,4.844,2.74,10
western,0.32,-2.32,0,59,1,0,1,0,1,210,151,59,76,10,14,43,33,17,16,1,0.062,0.088,0,17,16,1,0.062,0.127,0,12,4,8,0.255,2,0,0.02,0.21,-0.39,-0.78,-2.406,-4.43,7
identified,-7.6,3.53,0,36,1,0,1,0,1,71,34,36,62,10,5,29,32,4,3,1,0.333,0.06,0,4,3,1,0.333,0.133,0,3,2,1,0.091,0.5,0,0.03,1.28,-0.74,-0.75,3.755,1.9,10
wounded,-8.09,3.92,0,32,1,0,1,0,1,78,44,32,61,20,5,35,25,4,3,1,0.333,0.054,0,4,2,2,1,0.1,0,3,2,1,0.103,0.5,0,-0.09,-2.28,0.63,1.05,3.221,1.79,7
usmca,-0.37,-2.01,0,47,1,1,1,0,1,69,22,47,51,10,13,17,34,5,3,2,0.667,0.078,0,3,2,1,0.5,0.158,0,5,3,2,0.119,0.667,0,0.08,1.92,3.67,3.78,-1.837,-2.34,5
disorder,-0.06,-3.45,0,24,1,0,1,0,1,97,72,24,77,20,7,58,18,5,5,0,0,0.054,0,5,2,3,1.5,0.075,0,5,2,3,0.263,1.5,0,0,0.03,-0.13,-0.2,-2.62,-2.18,8
ministry,-10.48,5.58,0,41,1,0,1,1,1,51,10,41,35,0,4,7,28,6,4,2,0.5,0.133,0,4,1,3,3,0.667,0,6,4,2,0.171,0.5,0,0.03,2.47,0,0,5.912,2.47,8
cures,1.42,-2.97,0,66,1,0,1,0,1,95,29,66,53,15,18,22,31,12,7,5,0.714,0.145,0,3,3,0,0,0.115,0,12,7,5,0.222,0.714,0,0.33,3.51,0.52,0.69,-2.635,-5.76,5
enhancement,0.62,-4.23,0,12,1,0,1,0,1,59,47,12,43,22,5,35,8,6,4,2,0.5,0.113,0,6,4,2,0.5,0.146,0,4,2,2,0.5,1,0,0.02,0.57,0.04,0.06,-3.293,-2.86,11
timber,-6.9,3.67,0,37,1,0,1,1,1,51,14,37,29,2,5,11,18,7,6,1,0.167,0.159,0,2,2,0,0,0.167,0,7,6,1,0.233,0.167,0,0.08,1.81,2.29,1.2,4.652,3.3,6
tours,0.21,-3.65,0,34,1,1,1,0,1,85,51,34,62,13,3,38,24,5,4,1,0.25,0.062,0,4,3,1,0.333,0.085,0,5,2,3,0.172,1.5,0,0.01,0.19,3.08,3.74,-2.915,-2.6,5
illegals,-0.22,-3.87,0,53,1,0,1,0,1,55,2,53,28,0,4,2,26,8,5,3,0.6,0.17,0,1,1,0,0,1,0,8,5,3,0.178,0.6,0,0.03,2.38,0,0,-3.449,-2.53,8
judiciary,-8.84,4.77,0,46,1,1,1,0,1,90,44,46,53,12,5,29,24,8,6,2,0.333,0.098,0,5,4,1,0.25,0.128,0,8,6,2,0.211,0.333,0,-0.01,-0.25,-1.49,-2.01,4.046,2.61,9
