term,b0,b1,b1prior,count,party,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
fight_climate_change,-1.78,-1.07,0,512,D,1,1,0,1,3,533,512,15,224,123,3,209,12,25,24,1,0.042,0.049,0,25,24,1,0.042,0.051,0,2,2,0,0.154,0,0,-0.84,-4.68,-0.88,-5.21,-5.495,-3.21,20
hold_administration_accountable,-2.57,-1.1,0,189,D,1,1,0,1,3,191,189,2,115,85,1,113,2,9,9,0,0,0.049,0,9,9,0,0,0.05,0,1,1,0,1,0,0,-0.41,-4.68,-0.95,-3.84,-0.994,-0.34,31
struggling_ends_meet,-1.7,-0.72,0,334,D,1,1,0,1,3,377,334,43,225,126,22,190,35,10,8,2,0.25,0.027,0,10,8,2,0.25,0.031,0,3,2,1,0.075,0.5,0,-0.63,-5.79,-0.71,-3.59,-1.013,-1.57,20
paid_sick_leave,-1.59,-1.09,0,939,D,1,1,1,1,3,999,939,59,386,171,33,343,42,32,24,8,0.333,0.033,0,32,24,8,0.333,0.035,0,5,3,2,0.093,0.667,0,-0.88,-6.05,-0.99,-6.38,-1.423,-3.04,15
hold_president_accountable,-2.24,-1.16,0,286,D,1,1,0,1,3,290,286,2,136,90,0,132,2,21,17,4,0.235,0.078,0,21,17,4,0.235,0.079,0,1,1,0,1,0,0,-0.63,-4.25,-1.05,-5.07,0,0,26
gun_violence_epidemic,-1.48,-1.09,0,622,D,1,1,0,1,3,624,622,2,194,138,1,192,2,57,26,31,1.192,0.101,1,57,26,31,1.192,0.101,1,1,1,0,1,0,0,-1.29,-5.73,-1.02,-6.97,-4.12,-1.14,21
trump_senate_republicans,-3.28,-1.26,0,104,D,1,1,0,1,3,110,104,4,69,54,1,63,4,9,7,2,0.286,0.089,0,9,7,2,0.286,0.095,0,1,1,0,0.333,0,0,-0.25,-4.15,-1.25,-3.69,0.163,0.06,24
become_citizen_cosponsor,-2.66,-0.95,0,122,D,1,1,0,1,3,122,122,0,79,77,0,79,0,5,4,1,0.25,0.043,0,5,4,1,0.25,0.043,0,0,0,0,0,0,0,-0.45,-7.07,-1.22,-4.06,0,0,24
federal_unemployment_benefits,-2.85,-0.89,0,121,D,1,1,0,1,3,131,121,10,68,49,6,62,6,9,8,1,0.125,0.074,0,9,8,1,0.125,0.08,0,3,2,1,0.429,0.5,0,-0.27,-3.3,-1,-3.03,-1.281,-1.17,29
equal_justice_law,-3.14,-1.18,0,146,D,1,1,0,1,3,167,146,21,106,64,13,87,19,14,7,7,1,0.092,0,14,7,7,1,0.106,0,3,1,2,0.167,2,0,-0.19,-3.3,-1.13,-3.47,-0.521,-0.62,17
take_bold_action,-3.78,-2.06,0,187,D,1,1,0,1,3,196,187,9,117,70,7,108,9,10,8,2,0.25,0.054,0,10,8,2,0.25,0.056,0,1,1,0,0.125,0,0,-0.28,-3.23,-1.91,-6.66,-0.322,-0.3,16
hold_trump_accountable,-4.24,-1.85,0,170,D,1,1,0,1,3,174,170,3,92,41,0,88,3,13,11,2,0.182,0.081,0,13,11,2,0.182,0.083,0,1,1,0,0.5,0,0,-0.16,-3.4,-1.98,-4.58,0,0,22
cut_social_security,-3.08,-1.09,0,178,D,1,1,0,1,3,198,178,16,122,59,2,110,10,17,7,10,1.429,0.094,0,17,7,10,1.429,0.106,0,4,3,1,0.333,0.333,0,-0.27,-4.61,-1.15,-3.42,-2.671,-1.31,19
tackle_climate_crisis,-4.01,-1.47,0,115,D,1,1,0,1,3,116,115,0,65,39,0,64,0,21,6,15,2.5,0.221,0,21,6,15,2.5,0.223,0,0,0,0,0,0,0,-0.14,-3.66,-1.36,-3.12,0,0,21
healthcare_right_privilege,-4.75,-2.02,0,114,D,1,1,0,1,3,114,114,0,63,32,0,63,0,19,8,11,1.375,0.2,0,19,8,11,1.375,0.2,0,0,0,0,0,0,0,-0.13,-3.43,-2.09,-4.23,0,0,26
need_bold_action,-3.45,-1.19,0,113,D,1,1,0,1,3,113,113,0,79,49,0,79,0,6,5,1,0.2,0.056,0,6,5,1,0.2,0.056,0,0,0,0,0,0,0,-0.22,-4.45,-1.24,-3.25,0,0,16
trump_administration_wants,-3.4,-1.34,0,103,D,1,1,0,1,3,105,103,2,74,57,0,72,2,9,3,6,2,0.094,0,9,3,6,2,0.096,0,1,1,0,1,0,0,-0.22,-3.86,-1.19,-3.52,0,0,26
hold_police_accountable,-2.62,-1.08,0,168,D,1,1,0,1,3,169,168,0,109,86,0,108,0,5,5,0,0,0.03,0,5,5,0,0,0.031,0,0,0,0,0,0,0,-0.48,-7,-1.19,-4.43,0,0,23
regardless_immigration_status,-2.81,-0.96,0,128,D,1,1,0,1,3,129,128,1,81,67,0,80,1,8,5,3,0.6,0.066,0,8,5,3,0.6,0.067,0,1,0,1,0,0,0,-0.31,-4.77,-0.94,-3.04,0,0,29
family_separation_policy,-3.22,-1.6,0,158,D,1,1,0,1,3,164,158,4,95,72,0,90,3,13,6,7,1.167,0.086,0,13,6,7,1.167,0.09,0,2,1,1,1,1,0,-0.38,-4.22,-1.5,-5.5,0,0,24
anti_immigrant_agenda,-3.44,-2.11,0,193,D,1,1,0,1,3,195,193,2,75,69,0,74,1,15,10,5,0.5,0.083,0,15,10,5,0.5,0.084,0,2,0,2,0,0,0,-0.5,-3.92,-1.97,-8.39,0,0,21
communities_communities_color,-4.29,-2.1,0,114,D,1,1,0,1,3,115,114,1,79,51,0,78,1,7,6,1,0.167,0.065,0,7,6,1,0.167,0.065,0,1,0,1,0,0,0,-0.22,-3.57,-1.98,-5.48,0,0,29
climate_change,1.37,-0.56,0,8623,D,1,1,1,1,2,9567,8623,758,931,257,69,677,227,252,149,103,0.691,0.027,1,252,149,103,0.691,0.03,1,39,29,10,0.054,0.345,0,-10.44,-7.7,-0.35,-7.86,-0.694,-3.21,14
equal_pay,-0.5,-0.48,0,993,D,1,1,0,1,2,1019,993,25,358,203,1,341,16,20,17,3,0.176,0.02,0,20,17,3,0.176,0.021,0,4,3,1,0.19,0.333,0,-1.9,-9.5,-0.43,-3.55,-61.602,0,9
paid_family,-1.58,-1,0,651,D,1,1,1,1,2,765,651,110,284,128,28,245,37,38,30,8,0.267,0.052,0,30,22,8,0.364,0.048,0,38,6,32,0.528,5.333,1,-0.67,-3.29,-0.93,-5.75,-1.512,-4.09,11
sick_leave,-3.07,-1.14,0,194,D,1,1,0,1,2,216,194,22,156,67,14,136,20,5,5,0,0,0.024,0,5,5,0,0,0.026,0,2,2,0,0.1,0,0,-0.21,-3.56,-1.15,-3.59,-1.156,-1.48,10
cents_dollar,-2.3,-1.05,0,234,D,1,1,0,1,2,241,234,7,148,106,0,142,6,9,5,4,0.8,0.039,0,9,5,4,0.8,0.04,0,2,1,1,0.4,1,0,-0.59,-7.19,-1.07,-4.65,0,0,12
stand_workers,-3.31,-1.66,0,255,D,1,1,0,1,2,267,255,11,154,69,1,144,9,16,8,8,1,0.064,0,16,8,8,1,0.067,0,3,1,2,0.375,2,0,-0.32,-3.49,-1.46,-5.37,-2.306,-0.78,13
reproductive_healthcare,-1.35,-0.88,0,628,D,1,1,0,1,2,639,628,9,237,137,0,229,6,21,21,0,0,0.034,0,21,21,0,0,0.035,0,3,2,1,0.5,0.5,0,-1.09,-5.79,-0.71,-4.74,0,0,23
political_interference,-2.38,-0.94,0,176,D,1,1,0,1,2,184,176,8,109,86,6,102,7,7,6,1,0.167,0.04,0,7,6,1,0.167,0.041,0,2,1,1,0.333,1,0,-0.39,-4.65,-0.81,-3.33,-0.281,-0.23,22
midst_pandemic,-1.6,-0.68,0,418,D,1,1,0,1,2,469,418,48,266,133,25,225,38,11,10,1,0.1,0.024,0,11,10,1,0.1,0.027,0,3,3,0,0.067,0,0,-0.65,-5.6,-0.71,-3.7,-0.249,-0.48,14
police_violence,-3.52,-2.31,0,503,D,1,1,0,1,2,579,503,53,235,85,6,204,20,27,18,9,0.5,0.049,0,18,17,1,0.059,0.037,0,27,3,24,1.038,8,1,-0.51,-3.69,-2.23,-9.94,-0.108,-0.1,15
great_folks,-0.9,2.31,0,113,D,1,1,1,1,2,267,113,151,155,30,40,72,80,16,14,2,0.143,0.064,0,6,5,1,0.2,0.056,0,16,14,2,0.119,0.143,0,0.34,3.24,2.29,5.01,2.157,5.85,11
voting_rights,0.8,-0.3,0,3291,D,1,1,0,1,2,3423,3291,105,597,248,24,519,68,68,67,1,0.015,0.02,0,68,67,1,0.015,0.021,0,9,6,3,0.094,0.5,0,-5.91,-9.29,-0.29,-4.17,-0.694,-1.23,13
left_behind,-0.6,-0.61,0,1297,D,1,1,0,1,2,1604,1297,294,586,188,93,407,170,42,33,9,0.273,0.027,0,42,33,9,0.273,0.033,0,7,6,1,0.024,0.167,0,-0.96,-3.62,-0.46,-3.92,-0.475,-1.87,11
god_bless,-0.37,0.99,0,612,D,1,1,1,1,2,4397,612,3656,764,86,171,214,527,182,113,69,0.611,0.043,1,83,19,64,3.368,0.157,1,182,113,69,0.052,0.611,1,5.41,9.38,0.95,4.4,0.92,9.61,9
election_fraud,-1.62,1.51,0,149,D,1,1,1,1,2,537,149,369,231,27,41,76,142,43,30,13,0.433,0.087,0,43,7,36,5.143,0.406,1,30,13,17,0.088,1.308,0,0.25,3.14,1.66,3.34,2.576,6.07,14
dear_friend,-0.89,-0.66,0,672,D,1,1,0,1,2,985,672,297,351,154,58,231,116,93,20,73,3.65,0.104,1,20,19,1,0.053,0.031,0,93,12,81,0.456,6.75,1,-1.08,-4.6,-0.71,-5.19,-0.066,-0.22,11
great_work,0.46,0.71,0,1052,D,1,1,1,1,2,2324,1052,1236,780,188,177,394,370,37,26,11,0.423,0.016,0,19,19,0,0,0.018,0,37,26,11,0.031,0.423,0,2.16,6.4,0.71,5.75,0.363,3.11,10
sent_letter,0.39,0.39,0,822,D,1,1,1,1,2,1569,822,745,429,196,158,241,186,47,36,11,0.306,0.031,0,20,20,0,0,0.025,0,47,36,11,0.067,0.306,0,1.69,3.95,0.36,3.17,0.475,4.11,11
workers_fighting,-2.97,-1.22,0,178,D,1,1,0,1,2,206,178,28,146,76,16,121,25,6,5,1,0.2,0.03,0,6,5,1,0.2,0.035,0,2,2,0,0.077,0,0,-0.2,-3.15,-1.01,-3.56,-0.843,-1.09,16
great_nation,-0.49,0.75,0,348,D,1,1,1,1,2,1411,348,1050,578,106,178,194,373,27,18,9,0.5,0.02,0,9,7,2,0.286,0.027,0,27,18,9,0.026,0.5,0,2.46,10.67,0.7,3.4,0.507,3.87,12
police_misconduct,-2.86,-1.31,0,192,D,1,1,0,1,2,207,192,13,120,74,7,107,11,9,8,1,0.125,0.045,0,9,8,1,0.125,0.049,0,2,2,0,0.182,0,0,-0.42,-4.8,-1.32,-4.97,-0.294,-0.18,17
justice_system,-1.47,-1.47,0,1361,D,1,1,0,1,2,1697,1361,298,597,176,78,413,165,49,35,14,0.4,0.03,0,49,35,14,0.4,0.037,0,9,9,0,0.031,0,0,-1.11,-3.19,-1.26,-10.63,-0.152,-0.53,14
low_income,-0.76,-0.86,0,1167,D,1,1,1,1,2,1417,1167,228,487,203,63,363,115,66,30,36,1.2,0.049,1,66,30,36,1.2,0.06,1,13,7,6,0.06,0.857,0,-1.28,-4.98,-0.77,-6.81,-1.965,-7.63,10
children_families,-0.38,-0.45,0,925,D,1,1,1,1,2,1049,925,122,385,194,53,302,81,21,20,1,0.05,0.02,0,21,20,1,0.05,0.023,0,4,4,0,0.034,0,0,-1.55,-6.38,-0.34,-3.03,-1.32,-3.81,17
testing_treatment,-2.54,-1.28,0,284,D,1,1,0,1,2,313,284,29,177,98,17,154,23,12,9,3,0.333,0.04,0,12,9,3,0.333,0.044,0,3,2,1,0.115,0.5,0,-0.41,-4.02,-1.15,-5.12,-1.242,-1.77,17
non_violent,-2.95,-1.1,0,274,D,1,1,0,1,2,378,274,90,213,66,11,162,44,12,10,2,0.2,0.033,0,12,8,4,0.5,0.046,0,10,6,4,0.125,0.667,0,-0.27,-4.05,-1.13,-3.64,-1.122,-1.13,11
womens_rights,-1.95,-1.1,0,529,D,1,1,0,1,2,560,529,30,276,130,10,251,24,12,10,2,0.2,0.022,0,12,10,2,0.2,0.023,0,3,2,1,0.111,0.5,0,-0.69,-5.85,-1,-5.42,-0.578,-0.81,13
reproductive_care,-2.77,-1.4,0,234,D,1,1,0,1,2,236,234,2,115,69,0,113,2,23,13,10,0.769,0.108,0,23,13,10,0.769,0.109,0,1,1,0,1,0,0,-0.44,-3.17,-1.19,-5.04,0,0,17
corporations_wealthy,-4.04,-1.6,0,110,D,1,1,0,1,2,112,110,2,74,34,0,72,2,6,4,2,0.5,0.057,0,6,4,2,0.5,0.058,0,1,1,0,1,0,0,-0.18,-3.5,-1.62,-3.86,0,0,20
picket_line,-4.21,-2.02,0,167,D,1,1,0,1,2,170,167,1,95,47,0,93,1,13,8,5,0.625,0.083,0,13,8,5,0.625,0.084,0,1,0,1,0,0,0,-0.21,-3.31,-1.89,-5.23,0,0,11
fair_wages,-2.74,-1.59,0,452,D,1,1,0,1,2,458,452,5,202,95,2,196,5,30,12,18,1.5,0.07,0,30,12,18,1.5,0.071,0,1,1,0,0.25,0,0,-0.58,-5.58,-1.5,-6.93,-0.647,-0.33,10
wages_benefits,-3.5,-1.62,0,175,D,1,1,0,1,2,184,175,7,110,60,1,103,6,7,7,0,0,0.04,0,7,7,0,0,0.042,0,2,1,1,0.4,1,0,-0.27,-3.87,-1.44,-4.71,-2.193,-0.71,14
working_conditions,-1.88,-1.4,0,685,D,1,1,0,1,2,704,685,15,320,161,4,304,12,32,16,16,1,0.048,0,32,16,16,1,0.049,0,2,2,0,0.154,0,0,-1.16,-7.45,-1.34,-8.65,-1.779,-0.95,18
workers_rights,-1.36,-0.96,0,775,D,1,1,0,1,2,796,775,19,331,169,8,314,15,18,16,2,0.125,0.023,0,18,16,2,0.125,0.024,0,2,2,0,0.118,0,0,-1.23,-7.64,-0.9,-6.12,-2.407,-2.62,14
protect_workers,-1.45,-1.04,0,622,D,1,1,0,1,2,680,622,57,306,166,27,265,40,30,21,9,0.429,0.046,0,30,21,9,0.429,0.051,0,6,4,2,0.118,0.5,0,-1,-4.88,-0.9,-6.19,-0.964,-1.9,15
life_death,-1.69,-0.86,0,589,D,1,1,0,1,2,727,589,118,389,132,33,286,87,12,10,2,0.2,0.017,0,12,10,2,0.2,0.021,0,6,4,2,0.054,0.5,0,-0.57,-4.79,-0.73,-4.07,-0.053,-0.1,10
trump_administration,1.08,-1.06,0,7040,D,1,1,0,1,2,8598,7040,1408,905,257,164,560,320,110,106,4,0.038,0.013,0,110,106,4,0.038,0.016,0,68,58,10,0.051,0.172,0,-11.38,-7.77,-0.97,-23.32,-0.062,-0.55,20
racial_justice,-2.12,-1.78,0,1145,D,1,1,0,1,2,1203,1145,45,374,144,10,332,35,33,31,2,0.065,0.028,0,33,31,2,0.065,0.03,0,4,3,1,0.098,0.333,0,-1.19,-4.77,-1.57,-11.09,-0.175,-0.18,14
lives_risk,-1.28,-0.77,0,654,D,1,1,0,1,2,777,654,122,387,166,50,303,83,27,10,17,1.7,0.036,0,27,10,17,1.7,0.043,0,5,4,1,0.043,0.25,0,-0.66,-5,-0.66,-4.32,-0.105,-0.31,10
deadly_pandemic,-2.46,-1.13,0,270,D,1,1,0,1,2,295,270,20,146,72,5,125,17,22,16,6,0.375,0.081,0,22,16,6,0.375,0.089,0,2,2,0,0.111,0,0,-0.49,-3.29,-1.09,-4.61,0.075,0.05,15
trump_mcconnell,-2.38,-1.19,0,359,D,1,1,0,1,2,386,359,23,153,77,1,140,9,30,18,12,0.667,0.084,0,30,18,12,0.667,0.091,0,9,3,6,0.643,2,0,-0.55,-3.8,-1.11,-5.04,-2.703,-1.63,15
pay_rent,-1.45,-0.79,0,676,D,1,1,0,1,2,765,676,84,342,148,18,294,46,25,20,5,0.25,0.034,0,25,20,5,0.25,0.038,0,9,9,0,0.12,0,0,-0.83,-5.19,-0.73,-4.38,-0.204,-0.36,8
unemployment_benefits,0.45,-0.28,0,1896,D,1,1,1,1,2,2269,1896,337,593,237,106,421,159,40,31,9,0.29,0.018,0,40,31,9,0.29,0.022,0,16,13,3,0.05,0.231,0,-3.09,-7.28,-0.26,-3.14,-1.393,-6.63,21
justice_justice,-4.41,-1.72,0,96,D,1,1,0,1,2,125,96,28,100,38,6,77,22,7,3,4,1.333,0.059,0,3,3,0,0,0.032,0,7,1,6,0.333,6,0,-0.11,-3.03,-1.7,-3.62,-0.971,-0.72,15
tax_dollars,-0.58,0.71,0,624,D,1,1,1,1,2,1246,624,609,541,104,105,274,257,52,18,34,1.889,0.044,1,52,18,34,1.889,0.091,1,17,17,0,0.029,0,0,0.75,4.12,0.77,3.72,1.218,5.93,11
workers_right,-3.05,-1.51,0,193,D,1,1,0,1,2,216,193,19,146,91,9,126,17,6,6,0,0,0.029,0,6,6,0,0,0.032,0,2,2,0,0.118,0,0,-0.37,-5.05,-1.52,-5.7,-0.43,-0.43,13
reproductive_freedom,-2.27,-1.16,0,412,D,1,1,0,1,2,416,412,4,170,100,0,167,3,16,13,3,0.231,0.04,0,16,13,3,0.231,0.04,0,2,1,1,1,1,0,-0.6,-5.18,-1.05,-4.99,0,0,20
action_climate,-2.16,-0.95,0,395,D,1,1,0,1,2,401,395,4,183,94,2,177,4,23,13,10,0.769,0.061,0,23,13,10,0.769,0.062,0,1,1,0,0.333,0,0,-0.45,-4.21,-0.66,-3.09,-3.004,-1.45,14
trump_administrations,-0.53,-1.04,0,1208,D,1,1,0,1,2,1334,1208,123,342,197,66,257,83,34,33,1,0.03,0.026,0,34,33,1,0.03,0.029,0,7,6,1,0.06,0.167,0,-2.66,-6.92,-0.98,-10.39,-0.062,-0.19,21
air_pollution,-1.93,-0.92,0,338,D,1,1,0,1,2,357,338,15,175,102,7,159,13,14,13,1,0.077,0.041,0,14,13,1,0.077,0.043,0,3,1,2,0.25,2,0,-0.6,-4.34,-0.73,-3.77,-1.342,-1.06,13
healthcare_housing,-4.88,-2.84,0,271,D,1,1,0,1,2,288,271,11,162,65,2,150,9,17,10,7,0.7,0.063,0,17,10,7,0.7,0.067,0,2,2,0,0.222,0,0,-0.23,-3.45,-2.53,-7.88,-1.654,-0.81,18
cruel_inhumane,-3.89,-2.03,0,132,D,1,1,0,1,2,137,132,5,91,64,4,86,5,9,5,4,0.8,0.07,0,9,5,4,0.8,0.073,0,1,1,0,0.25,0,0,-0.28,-3.93,-1.96,-6.32,-1.273,-0.7,14
housing_discrimination,-4.72,-2.22,0,95,D,1,1,0,1,2,100,95,3,71,39,1,67,3,4,3,1,0.333,0.042,0,4,3,1,0.333,0.044,0,1,1,0,0.5,0,0,-0.18,-4.08,-2.36,-5.36,-2.326,-0.7,22
vulnerable_communities,-1.71,-1.22,0,574,D,1,1,0,1,2,625,574,51,253,142,25,214,39,25,16,9,0.562,0.042,0,25,16,9,0.562,0.046,0,5,3,2,0.109,0.667,0,-0.93,-5.66,-1.12,-7.22,-1.257,-2.52,22
usd100_billion,-1.98,-1,0,288,D,1,1,0,1,2,355,288,60,191,108,31,139,46,14,9,5,0.556,0.041,0,14,9,5,0.556,0.051,0,4,3,1,0.071,0.333,0,-0.48,-3.68,-0.91,-4.62,-0.689,-1.42,14
end_police,-2.05,-0.86,0,287,D,1,1,0,1,2,308,287,19,168,105,4,156,10,11,7,4,0.571,0.037,0,11,7,4,0.571,0.04,0,7,2,5,0.583,2.5,0,-0.63,-6.64,-0.95,-4.21,0.147,0.09,10
senate_republicans,0.03,-0.88,0,2009,D,1,1,0,1,2,2265,2009,223,446,213,52,324,107,138,77,61,0.792,0.065,1,138,77,61,0.792,0.074,1,9,8,1,0.042,0.125,0,-3.97,-5.49,-0.8,-10.4,-0.56,-1.94,18
end_epidemic,-2.97,-1.52,0,219,D,1,1,0,1,2,233,219,13,126,84,12,112,13,12,10,2,0.2,0.054,0,12,10,2,0.2,0.058,0,1,1,0,0.083,0,0,-0.36,-4.22,-1.32,-5.34,-1.952,-1.9,12
asylum_seekers,-2.1,-1.92,0,780,D,1,1,0,1,2,857,780,71,255,130,17,207,43,35,25,10,0.4,0.043,0,35,25,10,0.4,0.047,0,6,4,2,0.092,0.5,0,-1.42,-4.89,-1.83,-13.72,-1.504,-2.68,14
border_security,-0.46,1.9,0,144,D,1,1,1,1,2,863,144,712,345,54,121,85,255,25,19,6,0.316,0.03,0,9,9,0,0,0.067,0,25,19,6,0.036,0.316,0,1.99,9.07,1.86,5.84,1.205,7.67,15
affordable_housing,-0.25,-0.56,0,1545,D,1,1,1,1,2,1787,1545,231,525,200,65,403,114,45,34,11,0.324,0.026,0,45,34,11,0.324,0.03,0,20,11,9,0.095,0.818,0,-1.87,-4.64,-0.48,-4.78,-1.926,-7.32,18
clean_air,-0.91,-0.72,0,899,D,1,1,0,1,2,974,899,69,351,161,25,311,39,31,28,3,0.107,0.033,0,31,28,3,0.107,0.036,0,9,8,1,0.15,0.125,0,-1.29,-4.62,-0.58,-4.48,-0.88,-1.69,9
rental_assistance,-0.91,-0.53,0,520,D,1,1,0,1,2,549,520,26,200,147,13,183,16,18,16,2,0.125,0.034,0,18,16,2,0.125,0.036,0,5,4,1,0.238,0.25,0,-1.32,-6.43,-0.54,-3.7,-1.93,-2.8,17
whose_lives,-2.04,-0.98,0,320,D,1,1,0,1,2,410,320,84,265,128,32,192,69,8,5,3,0.6,0.02,0,8,5,3,0.6,0.026,0,4,3,1,0.05,0.333,0,-0.49,-5.49,-0.92,-4.53,-0.498,-0.92,11
ensure_everyone,-0.88,-0.61,0,777,D,1,1,0,1,2,827,777,49,353,177,27,316,36,31,25,6,0.24,0.039,0,31,25,6,0.24,0.042,0,5,4,1,0.114,0.25,0,-1.21,-5.9,-0.48,-3.54,-1.005,-1.82,15
first_black,-2,-1,0,491,D,1,1,0,1,2,592,491,92,280,113,18,216,57,30,15,15,1,0.053,0,30,15,15,1,0.065,0,8,8,0,0.095,0,0,-0.66,-4.75,-1.08,-5.26,-0.986,-1.42,11
black_woman,-3.64,-2.29,0,600,D,1,1,0,1,2,733,600,127,269,84,4,221,43,40,22,18,0.818,0.058,0,40,22,18,0.818,0.071,0,16,13,3,0.144,0.231,0,-0.55,-4.14,-2.5,-9.99,-0.056,-0.05,11
women_color,-1.73,-1.76,0,1166,D,1,1,0,1,2,1223,1166,44,387,176,4,349,31,53,22,31,1.409,0.045,1,53,22,31,1.409,0.048,1,5,5,0,0.128,0,0,-1.84,-6.82,-1.63,-13.67,-0.31,-0.31,11
hate_crimes,-2.04,-1.33,0,562,D,1,1,0,1,2,626,562,58,261,115,10,219,38,22,17,5,0.294,0.036,0,22,17,5,0.294,0.041,0,10,4,6,0.208,1.5,0,-0.73,-4.43,-1.07,-6.38,-0.693,-0.85,11
paid_leave,-0.98,-0.57,0,682,D,1,1,0,1,2,800,682,109,317,159,45,251,62,22,20,2,0.1,0.028,0,22,20,2,0.1,0.033,0,17,5,12,0.185,2.4,0,-0.83,-3.73,-0.51,-3.48,-0.643,-1.96,10
including_children,-3.29,-1.51,0,139,D,1,1,0,1,2,165,139,24,121,75,6,99,20,4,4,0,0,0.025,0,4,4,0,0,0.03,0,3,2,1,0.143,0.5,0,-0.26,-4.57,-1.38,-4.67,-0.344,-0.29,18
racial_ethnic,-3.49,-1.23,0,102,D,1,1,0,1,2,116,102,13,87,49,5,76,10,6,5,1,0.2,0.055,0,6,5,1,0.2,0.062,0,3,2,1,0.3,0.5,0,-0.17,-3.15,-1.23,-3.25,-2.384,-2.05,13
disproportionately_impacted,-2.81,-1.35,0,212,D,1,1,0,1,2,229,212,16,153,101,9,141,11,5,5,0,0,0.022,0,5,5,0,0,0.024,0,2,2,0,0.143,0,0,-0.37,-5.46,-1.31,-5.13,-2.153,-2.44,27
health_disparities,-1.69,-0.84,0,345,D,1,1,0,1,2,359,345,11,167,114,7,156,9,12,10,2,0.2,0.035,0,12,10,2,0.2,0.036,0,2,2,0,0.222,0,0,-0.8,-5.94,-0.82,-4.42,-1.411,-1.44,18
fighting_justice,-2.75,-1.17,0,274,D,1,1,0,1,2,295,274,21,192,85,13,171,21,11,6,5,0.833,0.039,0,11,6,5,0.833,0.042,0,1,1,0,0.05,0,0,-0.34,-4.51,-1.16,-4.3,-0.468,-0.54,16
remember_trump,-4.48,-2.05,0,143,D,1,1,0,1,2,187,143,22,122,44,2,95,18,7,6,1,0.167,0.039,0,7,6,1,0.167,0.051,0,4,2,2,0.222,1,0,-0.13,-3.12,-1.77,-4.41,-1.064,-0.5,14
rent_due,-2.55,-1.37,0,318,D,1,1,0,1,2,330,318,9,182,107,3,173,7,8,7,1,0.143,0.025,0,8,7,1,0.143,0.026,0,2,2,0,0.286,0,0,-0.61,-6.99,-1.41,-6.31,-0.041,-0.02,8
environmental_protections,-1.78,-0.91,0,403,D,1,1,0,1,2,415,403,12,189,114,7,178,11,20,17,3,0.176,0.051,0,20,17,3,0.176,0.052,0,2,1,1,0.2,1,0,-0.77,-5.92,-0.85,-4.58,-0.083,-0.07,25
maternal_mortality,-1.71,-0.76,0,419,D,1,1,0,1,2,469,419,50,174,88,17,155,19,20,15,5,0.333,0.045,0,20,15,5,0.333,0.05,0,13,9,4,0.351,0.444,0,-0.55,-3.01,-0.78,-3.97,-0.745,-1.61,18
million_children,-2.3,-0.91,0,206,D,1,1,0,1,2,233,206,27,141,82,12,116,25,14,12,2,0.167,0.064,0,14,12,2,0.167,0.073,0,2,2,0,0.08,0,0,-0.39,-3.42,-0.77,-3.23,-0.218,-0.23,16
systemic_change,-3.5,-1.28,0,234,D,1,1,0,1,2,243,234,8,116,45,1,112,3,53,9,44,4.889,0.279,1,53,9,44,4.889,0.293,1,4,2,2,1,1,0,-0.21,-3.59,-1.2,-3.29,0,0,15
protect_democracy,-1.23,-0.59,0,566,D,1,1,0,1,2,588,566,19,277,145,13,258,16,18,13,5,0.385,0.032,0,18,13,5,0.385,0.033,0,2,2,0,0.118,0,0,-0.9,-6.57,-0.57,-3.36,-0.278,-0.38,17
lgbtq_rights,-1.77,-0.94,0,498,D,1,1,0,1,2,508,498,6,264,138,3,255,6,12,10,2,0.2,0.024,0,12,10,2,0.2,0.025,0,1,1,0,0.2,0,0,-0.77,-6.76,-0.81,-4.49,-1.912,-1.1,12
rights_human,-3.05,-1.72,0,404,D,1,1,0,1,2,423,404,17,233,96,4,215,16,14,10,4,0.4,0.034,0,14,10,4,0.4,0.036,0,2,1,1,0.133,1,0,-0.45,-5.14,-1.52,-6.58,-1.104,-0.68,12
pathway_citizenship,-1.72,-0.75,0,375,D,1,1,0,1,2,404,375,27,209,114,5,191,17,10,9,1,0.111,0.025,0,10,9,1,0.111,0.027,0,6,4,2,0.286,0.5,0,-0.64,-5.54,-0.65,-3.38,-0.999,-1.17,19
fight_justice,-1.45,-1.13,0,834,D,1,1,0,1,2,894,834,56,351,175,18,313,34,37,21,16,0.762,0.043,0,37,21,16,0.762,0.046,0,11,9,2,0.244,0.222,0,-1.24,-7.06,-1.08,-7.58,0.026,0.05,13
secure_borders,-0.81,4.27,0,31,D,1,1,1,1,2,286,31,255,158,14,54,23,135,10,9,1,0.111,0.036,0,3,3,0,0,0.107,0,10,9,1,0.041,0.111,0,0.47,6.21,4,4.51,1.377,4.19,14
