term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
emissions,-1.62,0.09,0,397,1,1,1,1,1,512,397,107,251,70,17,187,59,43,11,32,2.909,0.092,1,43,11,32,2.909,0.121,1,6,6,0,0.059,0,0,-0.29,-2.99,-0.47,-1.8,-1.722,-2.29,9
fda,-3.07,0.5,0,57,1,1,0,0,1,93,57,36,44,8,5,22,22,10,8,2,0.25,0.12,0,10,8,2,0.25,0.213,0,6,5,1,0.2,0.2,0,0.03,0.68,1.74,2.12,2.222,1.23,3
prioritizing,-4.64,-0.83,0,69,1,1,0,0,1,114,69,42,97,17,11,57,38,4,3,1,0.333,0.036,0,4,3,1,0.333,0.062,0,2,2,0,0.05,0,0,0.02,0.52,-1.42,-1.91,-1.081,-0.83,12
main,-0.85,1.86,0,187,1,1,0,0,1,389,187,197,229,24,27,103,121,21,16,5,0.312,0.057,0,16,15,1,0.067,0.094,0,21,8,13,0.119,1.625,0,-0.1,-1,1.22,2.9,-1.212,-1.6,4
horrific,-4.48,-0.4,0,37,1,1,0,1,1,73,37,35,62,13,3,34,27,4,3,1,0.333,0.058,0,2,2,0,0,0.057,0,4,3,1,0.129,0.333,0,-0.05,-2.35,-1.57,-1.93,-2.133,-0.72,8
terrorist,-1.24,1.95,0,83,1,1,0,0,1,237,83,145,162,28,32,58,100,8,6,2,0.333,0.035,0,5,4,1,0.25,0.064,0,8,6,2,0.058,0.333,0,0.06,1.09,1.19,2.26,0.63,0.99,9
tours,-0.92,2.74,0,48,1,1,0,0,1,109,48,60,78,15,8,31,46,4,4,0,0,0.038,0,4,3,1,0.333,0.091,0,4,3,1,0.071,0.333,0,-0.08,-1.84,2.14,3.26,-0.745,-0.53,5
daughters,-1.27,1.95,0,96,1,1,0,0,1,205,96,106,159,32,21,71,86,4,3,1,0.333,0.02,0,4,3,1,0.333,0.043,0,3,3,0,0.029,0,0,-0.06,-1.48,1.09,2.07,0.008,0.01,9
advisor,-2.23,1.52,0,63,1,1,0,0,1,132,63,67,94,14,9,46,46,5,4,1,0.25,0.039,0,4,3,1,0.333,0.068,0,5,4,1,0.081,0.25,0,0.03,0.57,1.44,1.89,0.923,0.93,7
disproportionately,-3.61,-1.3,0,276,1,1,0,1,1,302,276,22,155,47,5,135,18,31,10,21,2.1,0.114,1,31,10,21,2.1,0.127,1,2,2,0,0.1,0,0,-0.23,-2.75,-2.07,-6.03,-2.223,-1.12,18
centered,-5.88,-1.93,0,84,1,1,0,0,1,168,84,84,122,15,29,59,63,9,5,4,0.8,0.057,0,9,4,5,1.25,0.12,0,5,3,2,0.063,0.667,0,0.14,3.12,-2.73,-3.51,0.204,0.28,8
earning,-1.81,1.28,0,103,1,1,0,0,1,247,103,140,201,27,31,83,114,5,5,0,0,0.021,0,5,4,1,0.25,0.051,0,5,4,1,0.037,0.25,0,0.07,1.48,1.36,2.42,0.188,0.25,7
corporation,-6.18,-2.16,0,87,1,1,0,0,1,145,87,53,105,16,4,58,42,9,6,3,0.5,0.066,0,9,6,3,0.5,0.115,0,3,3,0,0.06,0,0,0.07,2.62,-1.9,-2.26,-0.057,-0.03,11
allies,-0.97,1.71,0,148,1,1,0,0,1,435,148,282,274,35,40,93,178,9,6,3,0.5,0.021,0,5,5,0,0,0.035,0,9,6,3,0.033,0.5,0,0,-0.02,0.96,2.36,-0.012,-0.02,6
although,-4.26,-0.81,0,134,1,1,0,0,1,226,134,87,160,17,17,86,70,7,5,2,0.4,0.032,0,7,5,2,0.4,0.055,0,5,3,2,0.061,0.667,0,0.01,0.26,-1.61,-2.64,-0.031,-0.03,8
trained,-4.23,-0.91,0,127,1,1,0,0,1,263,127,133,205,21,22,93,109,5,5,0,0,0.019,0,5,4,1,0.25,0.041,0,5,4,1,0.039,0.25,0,0.06,1.44,-1.44,-2.48,1.033,1.2,7
bargain,-4.59,-1.11,0,106,1,1,0,0,1,112,106,4,80,20,2,75,4,7,4,3,0.75,0.067,0,7,4,3,0.75,0.071,0,1,1,0,0.333,0,0,-0.02,-0.64,-1.41,-2.21,3.044,1.07,7
model,-4.2,-1.35,0,170,1,1,0,0,1,296,170,111,182,33,11,100,75,14,9,5,0.556,0.05,0,14,9,5,0.556,0.09,0,5,5,0,0.047,0,0,0.03,0.55,-1.65,-3.58,-0.226,-0.19,5
english,-7.48,-3.25,0,90,1,1,0,0,1,209,90,116,119,13,3,51,66,14,10,4,0.4,0.072,0,10,9,1,0.111,0.125,0,14,8,6,0.137,0.75,0,0.07,1.76,-3.57,-4.09,3.235,1.14,7
language,-3.43,-0.73,0,192,1,1,0,0,1,294,192,95,165,30,10,96,66,20,14,6,0.429,0.073,0,20,14,6,0.429,0.116,0,9,7,2,0.105,0.286,0,0.07,1.07,-0.88,-2,-0.147,-0.11,8
disabilities,-1.78,0.14,0,602,1,1,0,0,1,665,602,59,177,51,6,135,41,283,30,253,8.433,0.741,1,283,30,253,8.433,0.887,1,5,4,1,0.093,0.25,0,0.04,0.36,0.87,2.59,-0.646,-0.38,12
bureaucracy,-4.59,-0.14,0,33,1,1,0,0,1,164,33,127,132,5,30,25,103,5,4,1,0.25,0.031,0,5,2,3,1.5,0.179,0,4,3,1,0.033,0.333,0,0.21,5.8,3.63,2.08,0.39,0.51,11
fentanyl,-1.21,2.47,0,36,1,1,1,0,1,256,36,215,145,11,24,20,123,11,9,2,0.222,0.045,0,5,4,1,0.25,0.161,0,11,9,2,0.054,0.222,0,0.06,1,1.81,2.72,-2.926,-4.13,8
illicit,-1.85,2.82,0,18,1,1,1,0,1,52,18,34,42,6,10,14,28,5,3,2,0.667,0.106,0,3,2,1,0.5,0.2,0,5,3,2,0.172,0.667,0,0,0.03,2.17,2.01,-3.065,-2.24,7
delivery,-3.2,-0.11,0,94,1,1,0,0,1,155,94,59,121,19,13,68,52,14,3,11,3.667,0.099,0,14,3,11,3.667,0.175,0,2,2,0,0.035,0,0,0.14,3.01,1.23,1.93,-0.694,-0.62,8
front,-3.85,-0.45,0,113,1,1,0,0,1,240,113,119,192,23,15,87,100,6,4,2,0.5,0.026,0,6,4,2,0.5,0.056,0,4,3,1,0.035,0.333,0,0.02,0.54,-1,-1.65,-0.869,-0.77,5
frontlines,-6,-1.75,0,40,1,1,0,0,1,54,40,14,44,14,3,31,13,3,3,0,0,0.059,0,3,3,0,0,0.081,0,2,1,1,0.167,1,0,-0.03,-1.42,-2.73,-3.05,0.805,0.33,10
answered,-4.4,-0.33,0,33,1,1,0,0,1,85,33,51,63,10,8,27,35,8,4,4,1,0.104,0,4,2,2,1,0.138,0,8,3,5,0.186,1.667,0,-0.01,-0.33,-1.47,-1.81,0.426,0.27,8
traffic,-1.48,1.46,0,125,1,1,0,0,1,227,125,100,153,26,6,76,75,10,5,5,1,0.046,0,10,5,5,1,0.087,0,5,3,2,0.053,0.667,0,-0.14,-2.62,0.83,1.74,-1.58,-1.1,7
migration,-5.58,-1.43,0,49,1,1,1,0,1,110,49,60,85,10,9,35,49,3,3,0,0,0.028,0,3,3,0,0,0.065,0,3,3,0,0.053,0,0,0.03,0.97,-2.06,-2.37,2.633,1.98,9
incentive,-4.49,-1,0,64,1,1,1,0,1,109,64,45,73,16,3,40,33,6,4,2,0.5,0.058,0,6,4,2,0.5,0.103,0,4,3,1,0.098,0.333,0,-0.01,-0.44,-1.25,-1.94,-5.049,-2.31,9
vs,-10.06,-3.68,0,36,1,1,1,0,1,131,36,94,81,4,4,31,49,7,6,1,0.167,0.056,0,3,2,1,0.5,0.091,0,7,6,1,0.08,0.167,0,0.03,1.73,-4.48,-1.77,-3.026,-1.75,2
border,-0.78,0.79,0,333,1,1,0,0,1,2148,333,1791,743,64,125,148,588,33,25,8,0.32,0.016,0,25,10,15,1.5,0.081,0,33,17,16,0.019,0.941,0,1.97,7.41,0.78,3.03,-0.197,-0.94,6
intervention,-4.28,-0.93,0,114,1,1,0,0,1,207,114,88,145,19,14,75,65,6,6,0,0,0.03,0,6,6,0,0,0.056,0,4,3,1,0.048,0.333,0,0,0.03,-1.65,-2.82,1.087,0.99,12
husband,-1.08,1.83,0,191,1,1,1,0,1,433,191,239,301,38,26,129,170,8,6,2,0.333,0.019,0,8,5,3,0.6,0.044,0,6,6,0,0.026,0,0,-0.08,-1.34,0.91,2.03,1.207,1.72,7
politically,-5.61,-1.02,0,39,1,1,0,0,1,119,39,74,97,7,5,29,63,6,4,2,0.5,0.053,0,4,4,0,0,0.114,0,6,2,4,0.088,2,0,-0.02,-0.66,-2.25,-2.13,2.514,1.26,11
girls,-3.83,-0.82,0,134,1,1,1,0,1,223,134,89,104,14,6,44,60,60,12,48,4,0.368,1,60,12,48,4,0.811,1,6,5,1,0.072,0.2,0,-0.14,-1.26,-1.86,-3.87,-5.066,-4.11,5
accounts,-4.69,-1.24,0,82,1,1,0,0,1,184,82,99,135,18,23,53,79,6,5,1,0.2,0.034,0,6,5,1,0.2,0.079,0,3,3,0,0.031,0,0,0.1,2,-1.73,-2.8,0.347,0.43,8
fuels,-1.4,1.62,0,121,1,1,0,0,1,237,121,109,169,31,17,91,72,6,6,0,0,0.026,0,6,4,2,0.5,0.052,0,6,6,0,0.058,0,0,-0.04,-0.77,0.87,1.78,-1.395,-1.6,5
shut,-5.44,-1.88,0,96,1,1,0,0,1,234,96,131,171,18,15,64,102,12,6,6,1,0.054,0,12,6,6,1,0.143,0,6,5,1,0.048,0.2,0,0.12,3.17,-1.72,-2.58,0.766,0.68,4
grade,-4.2,-0.64,0,153,1,1,0,0,1,239,153,85,166,21,5,88,77,26,9,17,1.889,0.122,0,26,9,17,1.889,0.205,0,3,2,1,0.037,0.5,0,-0.03,-1.05,-1.28,-1.96,0.115,0.07,5
introduce,-0.88,1.34,0,201,1,1,0,0,1,351,201,147,201,52,18,114,84,17,15,2,0.133,0.051,0,15,10,5,0.5,0.081,0,17,10,7,0.131,0.7,0,-0.29,-3.82,0.7,2.12,-0.243,-0.24,9
shootings,-2.9,-0.08,0,169,1,1,0,1,1,224,169,55,133,32,4,101,32,9,9,0,0,0.042,0,9,9,0,0,0.056,0,8,7,1,0.17,0.143,0,-0.15,-2.84,-0.79,-1.77,-2.565,-1.16,9
uninsured,-3.16,-0.36,0,122,1,1,0,1,1,133,122,9,102,37,2,91,9,8,6,2,0.333,0.064,0,8,6,2,0.333,0.07,0,1,1,0,0.125,0,0,-0.11,-2.62,-0.81,-1.78,-7.434,-2.65,9
lots,-9.12,-2.8,0,31,1,1,0,0,1,57,31,25,48,3,0,25,22,4,3,1,0.333,0.075,0,4,3,1,0.333,0.148,0,2,2,0,0.087,0,0,-0.01,-1.38,-4.32,-1.73,0,0,4
fixing,-1.04,2,0,109,1,1,0,0,1,206,109,95,164,30,24,86,76,6,5,1,0.2,0.03,0,5,5,0,0,0.048,0,6,3,3,0.067,1,0,-0.05,-0.88,1.43,2.87,-1.393,-1.62,6
monthly,-3.3,-0.52,0,134,1,1,0,0,1,178,134,42,122,31,4,86,34,8,6,2,0.333,0.047,0,8,6,2,0.333,0.063,0,2,2,0,0.05,0,0,-0.11,-1.99,-1.06,-2.38,1.622,0.85,7
initiative,-3.19,-0.76,0,191,1,1,1,0,1,310,191,111,185,42,16,105,76,11,10,1,0.1,0.037,0,11,10,1,0.1,0.061,0,5,4,1,0.047,0.25,0,-0.09,-1.12,-1.39,-3.76,-1.679,-1.81,10
reopen,-1.69,2.09,0,28,1,1,0,0,1,66,28,37,59,18,7,24,34,3,2,1,0.5,0.048,0,3,2,1,0.5,0.12,0,2,2,0,0.057,0,0,-0.05,-1.85,1.64,2.26,-1.831,-1.09,6
moral,-3.26,-0.37,0,139,1,1,1,0,1,374,139,219,236,31,18,104,127,15,13,2,0.154,0.042,0,6,6,0,0,0.045,0,15,13,2,0.074,0.154,0,0.01,0.2,-0.9,-1.92,1.569,1.8,5
solid,-1.91,2.4,0,62,1,1,0,0,1,143,62,78,113,11,14,50,60,11,6,5,0.833,0.083,0,6,3,3,1,0.107,0,11,3,8,0.164,2.667,0,0.01,0.29,1.58,1.76,1.093,1.01,5
county,0.45,1.22,0,1346,1,1,0,0,1,2626,1346,1247,818,106,99,371,432,84,52,32,0.615,0.033,1,84,52,32,0.615,0.067,1,51,32,19,0.043,0.594,0,-0.67,-2.25,0.36,2.27,0.404,1.42,6
stealing,-10.1,-3.5,0,15,1,1,0,0,1,64,15,49,50,3,3,13,37,4,2,2,1,0.067,0,2,2,0,0,0.154,0,4,2,2,0.089,1,0,0,0.16,-5.25,-1.84,-1.663,-0.63,8
grace,-5.26,-1.17,0,76,1,1,0,0,1,140,76,58,76,8,5,26,48,46,6,40,6.667,0.489,1,46,3,43,14.333,1.533,1,6,2,4,0.115,2,0,-0.07,-1.58,-2.64,-3.16,2.594,1.43,5
gangs,-6.59,-1.4,0,14,1,1,0,0,1,56,14,42,45,4,6,11,34,4,3,1,0.333,0.077,0,2,2,0,0,0.167,0,4,3,1,0.105,0.333,0,0.01,0.25,-2.62,-1.84,-2.234,-1.26,5
flow,-1.94,1.56,0,67,1,1,0,0,1,214,67,145,164,20,30,54,109,5,3,2,0.667,0.024,0,3,2,1,0.5,0.047,0,5,3,2,0.036,0.667,0,0.13,2.71,1.33,2.03,-0.61,-0.84,4
amnesty,-8.28,-2.55,0,20,1,1,0,0,1,139,20,118,97,4,31,15,81,12,7,5,0.714,0.094,0,2,2,0,0,0.111,0,12,7,5,0.113,0.714,0,0.27,3.77,-4.21,-2.27,0.272,0.38,7
counties,-1.48,0.64,0,271,1,1,0,0,1,456,271,183,271,52,34,146,123,16,9,7,0.778,0.036,0,16,9,7,0.778,0.063,0,8,7,1,0.046,0.143,0,0.03,0.39,0.6,1.78,-0.065,-0.1,8
congestion,-2.03,1.5,0,43,1,1,0,0,1,61,43,18,42,15,5,27,15,4,3,1,0.333,0.07,0,4,3,1,0.333,0.103,0,2,2,0,0.125,0,0,-0.03,-0.93,1.67,2.37,-0.481,-0.26,10
lowers,-1.27,3.48,0,31,1,1,1,0,1,64,31,33,54,10,12,24,30,3,3,0,0,0.049,0,3,3,0,0,0.107,0,3,2,1,0.1,0.5,0,0.01,0.52,3,2.7,-2.211,-1.84,6
premiums,-1.04,1.65,0,159,1,1,1,0,1,242,159,81,170,38,28,110,58,6,5,1,0.2,0.025,0,6,5,1,0.2,0.039,0,5,4,1,0.066,0.25,0,-0.05,-0.81,1.09,2.6,1.198,1.78,8
finished,-2.74,2.57,0,25,1,1,1,0,1,80,25,51,70,4,6,22,45,2,2,0,0,0.026,0,2,2,0,0,0.087,0,2,2,0,0.041,0,0,0.03,1.54,4.1,2.04,-4.556,-3.06,8
finish,-1.36,2.33,0,64,1,1,0,0,1,218,64,154,169,19,18,42,127,9,4,5,1.25,0.043,0,9,4,5,1.25,0.164,0,3,3,0,0.02,0,0,0.02,0.5,2.43,3.27,1.415,1.53,6
recurring,-2.53,2.6,0,22,1,1,0,0,1,52,22,30,38,4,2,18,20,4,3,1,0.333,0.083,0,3,3,0,0,0.158,0,4,3,1,0.154,0.333,0,-0.01,-0.29,3.48,2.07,-1.052,-0.31,9
text,-3.93,-0.64,0,139,1,1,0,0,1,277,139,137,117,10,13,60,56,18,14,4,0.286,0.069,0,14,10,4,0.4,0.112,0,18,11,7,0.151,0.636,0,0.03,0.3,-1.36,-2.39,-0.311,-0.35,4
newsletter,-3.13,-0.4,0,128,1,1,0,0,1,230,128,102,46,5,2,16,30,52,40,12,0.3,0.292,0,52,40,12,0.3,0.684,0,27,15,12,0.36,0.8,0,-0.2,-0.75,-1.19,-2.78,-0.296,-0.12,10
donation,-4.52,-0.55,0,117,1,1,0,0,1,210,117,91,113,10,8,62,50,15,10,5,0.5,0.077,0,10,8,2,0.25,0.093,0,15,7,8,0.197,1.143,0,-0.04,-1.11,-1.74,-2.24,1.122,0.81,8
equity,-2.6,-0.5,0,334,1,1,0,1,1,442,334,103,232,55,2,184,46,33,15,18,1.2,0.081,0,15,14,1,0.071,0.047,0,33,6,27,0.471,4.5,1,-0.26,-3.43,-1.04,-3.27,-1.869,-0.6,6
ranking,-4.27,-0.32,0,38,1,1,0,0,1,76,38,37,59,12,10,29,29,4,4,0,0,0.056,0,4,4,0,0,0.118,0,4,3,1,0.121,0.333,0,-0.01,-0.22,-1.58,-2.08,0.126,0.12,7
heroes,-1.21,1.54,0,93,1,1,1,0,1,221,93,126,153,34,36,62,90,6,6,0,0,0.028,0,6,6,0,0,0.069,0,6,5,1,0.05,0.2,0,0.03,0.43,0.77,1.83,-1.446,-2.27,6
engine,-1.97,2.08,0,38,1,1,0,0,1,93,38,51,76,12,10,30,43,3,3,0,0,0.033,0,3,2,1,0.5,0.086,0,3,2,1,0.062,0.5,0,0,-0.08,1.82,2.13,-1.246,-0.81,6
signs,-0.63,3.47,0,113,1,1,0,0,1,167,113,50,82,7,7,39,40,22,16,6,0.375,0.152,0,22,16,6,0.375,0.242,0,4,3,1,0.087,0.333,0,-0.06,-0.71,3.09,3.8,-1.92,-1.08,5
farmers,-0.79,0.91,0,607,1,1,0,0,1,1015,607,399,312,31,60,144,164,117,31,86,2.774,0.13,1,117,31,86,2.774,0.239,1,20,13,7,0.053,0.538,0,0.61,3.36,1.71,5.58,-0.401,-1.11,7
amazon,-10.43,-4.85,0,51,1,1,0,0,1,84,51,31,54,5,1,30,22,8,4,4,1,0.105,0,8,4,4,1,0.186,0,4,3,1,0.148,0.333,0,0.08,2.67,-4.33,-2.7,3.17,1.09,6
technical,-2.31,-0.06,0,217,1,1,1,0,1,305,217,83,192,45,15,126,62,28,12,16,1.333,0.101,0,28,12,16,1.333,0.148,0,5,4,1,0.064,0.25,0,0.14,1.93,0.82,2.06,-3.061,-3.02,9
employed,-5.51,-1.7,0,81,1,1,0,0,1,164,81,79,133,16,10,62,67,6,3,3,1,0.038,0,6,3,3,1,0.08,0,3,3,0,0.039,0,0,0.06,1.77,-2.11,-2.86,1.761,1.35,8
raises,-2.27,1.88,0,40,1,1,0,0,1,86,40,45,70,14,13,33,36,4,4,0,0,0.049,0,4,2,2,1,0.111,0,4,3,1,0.098,0.333,0,0.01,0.54,1.67,1.83,-0.757,-0.62,6
space,-2.19,0.05,0,217,1,1,1,0,1,387,217,157,198,42,22,120,74,29,12,17,1.417,0.081,0,10,8,2,0.25,0.048,0,29,12,17,0.227,1.417,0,-0.12,-1.01,-0.8,-2.43,1.197,2.01,5
organize,-2.79,-0.22,0,235,1,1,0,1,1,258,235,21,159,39,1,138,20,8,8,0,0,0.032,0,8,8,0,0,0.035,0,2,1,1,0.105,1,0,-0.21,-3.99,-0.92,-2.33,-3.361,-0.75,8
aca,-0.36,1.43,0,235,1,1,0,0,1,289,235,54,112,54,5,93,19,21,12,9,0.75,0.078,0,21,8,13,1.625,0.098,0,12,9,3,0.286,0.333,0,-0.62,-5.42,0.63,2.4,0.496,0.36,3
agreement,-1.64,0.5,0,174,1,1,0,0,1,299,174,121,168,42,26,94,72,18,7,11,1.571,0.064,0,18,7,11,1.571,0.115,0,7,7,0,0.061,0,0,0.06,0.77,0.77,2.17,-0.411,-0.56,9
prisons,-5.05,-2.15,0,189,1,1,0,0,1,213,189,18,113,27,3,97,14,26,6,20,3.333,0.139,0,26,6,20,3.333,0.16,0,3,2,1,0.2,0.5,0,0.15,2.24,-1.98,-4.15,16.029,1.08,7
mandatory,-3.88,-1.03,0,184,1,1,0,0,1,291,184,105,170,30,20,98,70,28,7,21,3,0.106,1,28,7,21,3,0.179,1,7,6,1,0.071,0.167,0,0.12,1.92,-1.39,-2.99,-0.436,-0.53,9
reinvestment,-3.68,-0.14,0,46,1,1,0,1,1,50,46,4,37,16,3,33,4,4,3,1,0.333,0.087,0,4,3,1,0.333,0.095,0,1,1,0,0.333,0,0,-0.1,-2.71,-1.17,-1.88,-1.093,-0.43,12
eliminates,-6.75,-2.18,0,30,1,1,1,0,1,56,30,23,42,8,5,23,17,6,5,1,0.2,0.12,0,5,3,2,0.667,0.2,0,6,2,4,0.353,2,0,0.05,1.99,-2.02,-1.84,-4.234,-2.43,10
misconduct,-5.59,-1.63,0,78,1,1,0,0,1,91,78,13,61,14,5,51,10,8,6,2,0.333,0.096,0,8,6,2,0.333,0.114,0,3,2,1,0.3,0.5,0,0.04,1.27,-1.82,-2.26,1.205,0.79,10
organic,-4.88,-1.2,0,70,1,1,0,0,1,79,70,9,30,5,1,22,8,16,12,4,0.333,0.254,0,16,12,4,0.333,0.296,0,2,1,1,0.286,1,0,0.15,2.91,2.54,2.32,-2.615,-0.61,7
livestock,-2.68,1.42,0,36,1,1,0,0,1,79,36,42,59,8,9,28,30,5,4,1,0.25,0.068,0,4,2,2,1,0.125,0,5,4,1,0.135,0.25,0,0.02,0.68,1.71,1.79,0.49,0.38,9
exposed,-1.98,0.71,0,128,1,1,1,0,1,202,128,71,141,35,12,86,53,13,6,7,1.167,0.069,0,13,6,7,1.167,0.113,0,4,4,0,0.06,0,0,0.06,1.15,1.36,2.78,-4.673,-5.68,7
compensation,-2.77,-0.17,0,143,1,1,0,0,1,187,143,38,107,25,5,76,27,22,12,10,0.833,0.133,0,22,12,10,0.833,0.182,0,4,3,1,0.118,0.333,0,0.12,1.76,1.07,2.16,-2.186,-1.23,12
expunge,-12.01,-5.76,0,49,1,1,0,0,1,50,49,1,30,4,0,29,1,8,5,3,0.6,0.19,0,8,5,3,0.6,0.195,0,1,0,1,0,0,0,0.08,4.13,-4.15,-1.98,0,0,7
adopt,-5.43,-1.43,0,136,1,1,0,0,1,195,136,56,106,14,5,61,42,42,9,33,3.667,0.275,1,42,9,33,3.667,0.447,1,6,4,2,0.12,0.5,0,0.03,1.24,-1.62,-1.97,0.026,0.01,5
automatic,-3.12,-0.4,0,151,1,1,0,0,1,171,151,20,121,31,4,102,19,9,9,0,0,0.056,0,9,9,0,0,0.063,0,2,1,1,0.111,1,0,-0.09,-1.63,-0.76,-1.74,-1.152,-0.46,9
formerly,-4.53,-0.88,0,68,1,1,0,1,1,88,68,19,67,18,2,50,16,4,4,0,0,0.048,0,4,4,0,0,0.062,0,3,2,1,0.188,0.5,0,-0.05,-1.71,-1.54,-2.26,-1.461,-0.44,8
repairs,-4.55,-0.71,0,55,1,1,0,0,1,69,55,14,56,13,1,45,11,5,4,1,0.25,0.078,0,5,3,2,0.667,0.1,0,4,1,3,0.4,3,0,-0.05,-1.5,-1.36,-1.82,-4.009,-0.86,7
organizing,-8.99,-4.26,0,122,1,1,0,0,1,164,122,40,94,9,2,71,21,9,8,1,0.125,0.058,0,8,8,0,0,0.07,0,9,7,2,0.29,0.286,0,0.03,0.57,-5.1,-4.71,3.271,1.14,10
worker,-3.32,-1,0,386,1,1,0,0,1,492,386,101,279,54,25,200,77,38,11,27,2.455,0.084,1,38,11,27,2.455,0.109,1,3,3,0,0.031,0,0,-0.05,-0.57,-1.63,-4.67,0.469,0.58,6
trump,-1.98,-0.34,0,424,1,1,1,0,1,789,424,353,346,63,43,161,182,45,22,23,1.045,0.06,1,45,22,23,1.045,0.119,1,20,7,13,0.06,1.857,0,0.04,0.25,-0.77,-3.04,0.84,1.8,5
strides,-1.93,1.65,0,48,1,1,0,0,1,68,48,19,63,22,3,45,17,2,2,0,0,0.03,0,2,2,0,0,0.043,0,2,2,0,0.118,0,0,-0.08,-3.09,1.18,1.78,-0.792,-0.3,7
agricultural,-2.17,0.07,0,247,1,1,0,0,1,399,247,148,201,28,44,104,95,33,19,14,0.737,0.09,0,33,19,14,0.737,0.154,0,5,5,0,0.035,0,0,0.48,4.14,1.54,3.61,-0.639,-1.24,12
rotc,-0.03,4.8,0,26,1,1,0,0,1,61,26,35,37,3,7,10,27,14,4,10,2.5,0.298,0,14,2,12,6,1.167,0,4,2,2,0.129,1,0,-0.02,-0.3,4.18,4.08,-1.686,-1.27,4
wisdom,-1.84,4.13,0,26,1,1,0,0,1,111,26,79,66,3,5,18,45,22,3,19,6.333,0.247,1,3,3,0,0,0.13,0,22,3,19,0.386,6.333,1,0.03,1.17,3.36,1.79,3.206,1.62,6
hurricane,-4.75,-1.42,0,76,1,1,0,0,1,119,76,43,67,15,9,41,26,9,5,4,0.8,0.082,0,5,5,0,0,0.07,0,9,4,5,0.265,1.25,0,0,-0.03,-2.28,-4,1.11,1.12,9
tip,-9.53,-3.1,0,39,1,1,0,0,1,54,39,14,25,3,3,11,13,28,2,26,13,1.077,1,28,2,26,13,2.545,1,2,1,1,0.167,1,0,0,-0.02,-4.88,-1.85,-0.065,-0.02,3
encouraged,-5.02,-1.18,0,75,1,1,0,0,1,160,75,83,122,17,13,57,64,5,5,0,0,0.032,0,5,4,1,0.25,0.071,0,5,4,1,0.064,0.25,0,0.04,0.8,-2.22,-3.03,1.253,1.28,10
begun,-2.75,1.51,0,29,1,1,0,0,1,53,29,23,45,9,4,23,21,3,2,1,0.5,0.06,0,3,2,1,0.5,0.115,0,2,2,0,0.095,0,0,0.01,0.41,2.06,1.93,2.157,0.92,5
israel,0.56,2.33,0,448,1,1,1,0,1,1038,448,575,192,24,26,61,128,63,50,13,0.26,0.065,0,63,39,24,0.615,0.164,1,50,45,5,0.095,0.111,0,0.03,0.08,1.71,6.62,0.974,2.86,6
wholeheartedly,-2.05,3.49,0,31,1,1,1,0,1,62,31,30,54,5,6,26,27,3,2,1,0.5,0.051,0,3,2,1,0.5,0.107,0,2,2,0,0.071,0,0,0.01,0.32,2.85,1.77,3.474,2.1,14
abraham,0.4,8.82,0,14,1,1,1,1,1,70,14,55,55,3,5,13,41,4,4,0,0,0.061,0,2,1,1,1,0.167,0,4,4,0,0.078,0,0,0.04,1.72,7.9,2.33,3.344,1.65,7
middle,-2.18,-0.13,0,301,1,1,0,0,1,637,301,322,370,55,43,167,199,17,12,5,0.417,0.027,0,17,12,5,0.417,0.06,0,11,8,3,0.035,0.375,0,-0.14,-1.27,-1.11,-3.73,0.282,0.52,6
closest,-5,-0.79,0,35,1,1,0,0,1,67,35,30,55,9,6,27,26,4,3,1,0.333,0.063,0,4,2,2,1,0.129,0,3,2,1,0.111,0.5,0,-0.03,-0.85,-1.99,-2.28,-0.473,-0.27,7
rooted,-5.4,-1.55,0,74,1,1,0,0,1,119,74,44,96,16,10,53,42,5,5,0,0,0.044,0,5,5,0,0,0.072,0,2,2,0,0.048,0,0,-0.06,-1.64,-2.93,-4.05,0.149,0.11,6
relentless,-4.1,-0.32,0,46,1,1,0,0,1,83,46,36,69,16,8,39,29,3,3,0,0,0.038,0,3,3,0,0,0.07,0,2,2,0,0.059,0,0,-0.06,-1.74,-1.5,-2.14,0.733,0.52,10
isis,-0.99,3.26,0,26,1,1,0,0,1,73,26,47,47,7,20,13,34,6,5,1,0.2,0.09,0,6,5,1,0.2,0.3,0,3,3,0,0.068,0,0,0.08,1.33,2.66,3.09,0.178,0.23,4
iran,-0.82,1.47,0,134,1,1,0,0,1,381,134,227,160,21,33,43,115,21,19,2,0.105,0.058,0,15,13,2,0.154,0.126,0,21,15,6,0.102,0.4,0,-0.04,-0.28,0.9,2.62,-0.532,-0.95,4
neighborhoods,-3.47,-1.3,0,301,1,1,1,1,1,498,301,190,280,50,10,154,121,28,12,16,1.333,0.06,0,28,12,16,1.333,0.103,0,7,5,2,0.038,0.4,0,-0.29,-1.86,-2.23,-6.98,-2.03,-1.8,13
