stateDist,state,senate,district,competitiveness,partisanshipCong2020,notes2020,demPct,demPct2Party,demPct2ndDem,repPct_incomplete,repPct2ndRep,thirdPct,demCong2020_count,dem2Cong2020_count,repCong2020_count,rep2Cong2020_count,otherCong2020_count,incumbentParty,incumbentMember,district_jungleElec,samePartyGen2020,demCand,demCand2,repCand,repCand2,thirdCand,thirdParty,winner2020,freshman117th,party_change,trump2020Pct,biden2020Pct,trump2016Pct,clinton2016Pct,biden2020_count,trump2020_count,other2020_count,clinton2016_count,trump2016_count,total2016_count,obama2012pct,romney2012pct,total2012_count,obama2012_count,romney2012_count,whitePct,blackPct,hispPct,asianPacificPct,nativePct,otherPct,hsCompletedPct,hsRank,baPct,ba_Rank,white_BAPct,white_BA_Rank,medianIncome,incomeRank,whiteIncome,whiteRank,nonCollWhitePct,districtType,veryLowDensityPct,lowDensityPct,mediumDensityPct,highDensityPct,primaryDate,demRunoff,repRunoff,dem_candStem,dem_partyLeader,dem_candidate,dem_inc,dem_thetaStart,dem_primaryPct,dem_webIdeal,dem_twIdeal,dem_avgIdeal,dem_receipt,dem_itemized,dem_Individual_Unitemized_Contribution,dem_Individual_Contribution,dem_followersCampaign,dem_followersOfficial,dem_screenName,dem_officialScreenName,rep_candStem,rep_candidate,rep_partyLeader,rep_inc,rep_thetaStart,rep_primaryPct,rep_webIdeal,rep_twIdeal,rep_avgIdeal,rep_receipt,rep_Itemized,rep_Individual_Unitemized_Contribution,rep_Individual_Contribution,rep_followersCampaign,rep_followersOfficial,rep_screenName,rep_officialScreenName,onePartyGeneral,house_cand_dem_gender,house_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman,probCon_dem,probCon_rep,UtahDum,trump2016Pct2Party,trump2020Pct2Party,dem_followers,rep_followers,moneyOutlier,Sen_Total_Receipt_Republican,Sen_Total_Receipt_Democrat,Sen_Total_Disbursement_Republican,Sen_Total_Disbursement_Democrat,Sen_Coverage_Start_Date_Republican,Sen_Coverage_Start_Date_Democrat,Sen_Coverage_End_Date_Republican,Sen_Coverage_End_Date_Democrat,Sen_Individual_Itemized_Contribution_Republican,Sen_Individual_Itemized_Contribution_Democrat,Sen_Individual_Unitemized_Contribution_Republican,Sen_Individual_Unitemized_Contribution_Democrat,Sen_Individual_Contribution_Republican,Sen_Individual_Contribution_Democrat,Sen_Total_Contribution_Republican,Sen_Total_Contribution_Democrat,Sen_Other_Receipts_Republican,Sen_Other_Receipts_Democrat,senState
TX-31,Texas,FALSE,31,5,R+10,NA,44.3,45.3,NA,NA,NA,NA,176293,NA,212695,NA,9069,Republican,John Carter,0,0,NA,NA,John Carter,NA,NA,NA,John Carter,NA,NA,50.4,47.6,53.50179124,40.75719105,NA,NA,NA,117181,153823,287510,38.25160477,59.59029969,242714,92842,144634,62.94995765,11.25070582,19.53698475,3.707298137,0.267327781,2.287725861,92.07110784,82,35.39198817,128,39.47992583,152,7.103899999999999,106,77564,120,38.09736106,Sparse suburban,0.163464144,0.386099246,0.412717153,0.037719457,2021-03-03T00:00:00Z,44391,NA,TX-31-imam_donna-,0,Donna Imam,0,-0.870059059,30.7,-0.76,-1.37,-1.2,1.24216822,0.8053756,0.43679262,0.96638648,24168,0,@donnaimamTX,NA,TX-31-carter_john-,John Carter,0,1,1.107054616,82.3,1.09,0.92,0.97,2.14089552,1.86743487,0.27346065,1.06933383,8690,0,@JudgeJohnCarter,@JudgeCarter,0,F,M,1,0,0.11506967022170828,0.8339767539364704,FALSE,0.5676041682041596,0.5142857142857142,24168,8690,FALSE,28614523.43,29597569.83,33771189.09,29558486.93,1/1/2019,1/1/2019,12/31/2020,12/31/2020,12039414.05,13373345.73,6564769.67,14672676.23,18604183.72,28046021.96,21277072.15,28652267.51,842677.36,0,TX-Sen02
TX-32,Texas,FALSE,32,1,R+5,NA,51.9,53.1,NA,NA,NA,NA,178542,NA,157867,NA,7278,Democratic,Colin Allred,0,0,Colin Allred,NA,NA,NA,NA,NA,Colin Allred,NA,NA,44,54.4,46.64161392,48.50942175,NA,NA,NA,134895,129701,278080,41.48470256,57.00093042,256873,106563,146420,62.17634958,12.98148542,15.26667275,7.415964896,0.308069599,1.852471144,86.71858437,296,43.89328344,56,56.56486256,35,7.281499999999999,97,90656,60,27.00638289,Dense suburban,9.41e-5,0.159455062,0.506006278,0.334444575,2021-03-03T00:00:00Z,NA,NA,TX-32-allred_colin-,0,Colin Allred,1,-0.609499406,100,-0.37,-0.27,-0.28,5.72001899,5.17187813,0.54814086,4.5235476,25911,0,@ColinAllredTX,@RepColinAllred,TX-32-collins_genevieve-,Genevieve Collins,0,0,1.034735001,52.9,NA,NA,NA,6.01343502,5.58916858,0.42426644,3.20716736,17271,0,@gcforcongress,@gcollinstx,0,M,F,0,1,0.38973875244420275,NA,FALSE,0.49018503681083625,0.44715447154471544,25911,17271,FALSE,28614523.43,29597569.83,33771189.09,29558486.93,1/1/2019,1/1/2019,12/31/2020,12/31/2020,12039414.05,13373345.73,6564769.67,14672676.23,18604183.72,28046021.96,21277072.15,28652267.51,842677.36,0,TX-Sen02
TX-33,Texas,FALSE,33,0,D+23,NA,66.8,72.7,NA,NA,NA,NA,105317,NA,39638,NA,12651,Democratic,Marc Veasey,0,0,Marc Veasey,NA,NA,NA,NA,NA,Marc Veasey,NA,NA,25.6,73,23.74569042,72.8968863,NA,NA,NA,94513,30787,129653,71.95053121,27.09246348,120480,86686,32641,24.87262203,24.34502095,47.05297115,2.407368326,0.278874853,1.043142693,59.11644817,434,9.988772183,434,22.89607056,393,4.1063,418,50068,406,19.17776894,Dense suburban,0.003517059,0.165780619,0.586879797,0.243822524,2021-03-03T00:00:00Z,NA,NA,TX-33-veasey_marc-,0,Marc Veasey,1,-0.762600716,63.4,-0.93,-0.83,-0.88,1.62807654,1.60995413,0.01812241,0.47653337,6507,0,@MarcVeasey,@RepVeasey,TX-33-vasquez_fabian-,Fabian Vasquez,0,0,1.034735001,100,1.24,1.56,1.26,0.03669169,0.02731149,0.0093802,0.0256302,605,0,@FCV2020Campaign,NA,0,M,M,0,0,0.18942965477671217,0.8961653188786995,FALSE,0.24570630486831616,0.2596348884381339,6507,605,FALSE,28614523.43,29597569.83,33771189.09,29558486.93,1/1/2019,1/1/2019,12/31/2020,12/31/2020,12039414.05,13373345.73,6564769.67,14672676.23,18604183.72,28046021.96,21277072.15,28652267.51,842677.36,0,TX-Sen02
TX-34,Texas,FALSE,34,0,D+10,NA,55.4,57,NA,NA,NA,NA,111439,NA,84119,NA,5469,Democratic,Filemon Vela,0,0,Filemon Vela,NA,NA,NA,NA,NA,Filemon Vela,NA,NA,47.5,51.5,37.66202048,59.19438969,NA,NA,NA,101796,64767,171969,60.78816943,38.32694584,149511,90885,57303,19.13605361,1.607036018,78.43604164,0.461888237,0.150771808,0.205815484,68.6101668,426,15.78614577,423,27.56317281,307,3.8824,425,53572,370,13.86155008,Rural-suburban mix,0.284365979,0.388333039,0.308560599,0.018740384,2021-03-03T00:00:00Z,NA,NA,TX-34-velajr_filemon-,0,Filemon Vela,1,-0.817127965,75,-0.85,-0.5,-0.6,0.99122815,0.98715883,0.00406932,0.22306932,945,0,@FilemonVela,@RepFilemonVela,TX-34-gonzalez_rey-,Rey Gonzalez,0,0,1.034735001,56.3,1.01,NA,1.01,0.037002,0.031733,0.005269,0.025169,0,0,NA,NA,0,M,M,0,0,0.2742531177500736,0.8437523549787453,FALSE,0.38884386088146794,0.4797979797979798,945,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX-35,Texas,FALSE,35,0,D+15,NA,65.4,68.6,NA,NA,NA,NA,176373,NA,80795,NA,12629,Democratic,Lloyd Doggett,0,0,Lloyd Doggett,NA,NA,NA,NA,NA,Lloyd Doggett,NA,NA,30.5,67.7,30.48021698,64.08294113,NA,NA,NA,128535,61136,200576,63.02435704,34.62712057,167467,105545,57989,34.30494809,10.33649377,52.3419536,1.491179147,0.200585121,1.323861802,78.31784145,403,20.73600133,373,35.95974728,187,4.8318,360,61075,265,21.96897545,Dense suburban,0.048829619,0.292681546,0.467927047,0.190561789,2021-03-03T00:00:00Z,NA,2021-07-14T00:00:00Z,TX-35-doggett_lloyd-,0,Lloyd Doggett,1,-1.284077504,73.1,-1.14,-1.07,-1.09,1.23521029,1.19156724,0.04364305,0.61042305,3212,0,@LloydDoggettTX,@RepLloydDoggett,TX-35-sharon_jenny-,Jenny Sharon,0,0,1.034735001,37.1,1.24,1.77,1.55,0.01884591,0.01403982,0.00480609,0.01415609,2638,0,@jenny4congress,NA,0,M,F,0,1,0.13785657203203547,0.939429242,FALSE,0.32232655492932516,0.3105906313645621,3212,2638,FALSE,28614523.43,29597569.83,33771189.09,29558486.93,1/1/2019,1/1/2019,12/31/2020,12/31/2020,12039414.05,13373345.73,6564769.67,14672676.23,18604183.72,28046021.96,21277072.15,28652267.51,842677.36,0,TX-Sen02
TX-36,Texas,FALSE,36,6,R+26,NA,24.3,24.8,NA,NA,NA,NA,73418,NA,222712,NA,6419,Republican,Brian Babin,0,0,NA,NA,Brian Babin,NA,NA,NA,Brian Babin,NA,NA,71.9,26.9,71.98984464,25.24101286,NA,NA,NA,64225,183176,254447,25.69780355,73.15260384,240433,61786,175883,69.96439671,9.690585782,17.09547976,1.672961171,0.363901019,1.211692041,84.18646958,353,18.7844333,404,20.92527175,408,6.046799999999999,193,63675,240,55.32415657,Rural-suburban mix,0.459916157,0.243894323,0.279611924,0.016577596,2021-03-03T00:00:00Z,NA,NA,TX-36-lewis_rashad-,0,Rashad Lewis,0,-0.870059059,100,-0.49,-1.04,-0.52,0.02171439,0.01289547,0.00881892,0.01702292,390,0,@RLewis4Congress,NA,TX-36-babin_brian-,Brian Babin,0,1,1.36360704,89.6,1.42,1.55,1.51,1.34906811,1.27258842,0.07647969,0.74674044,2233,0,@Babin4Congress,@RepBrianBabin,0,M,M,0,0,0.3015317875469662,0.9344782879110836,FALSE,0.7404012109894463,0.7277327935222672,390,2233,FALSE,28614523.43,29597569.83,33771189.09,29558486.93,1/1/2019,1/1/2019,12/31/2020,12/31/2020,12039414.05,13373345.73,6564769.67,14672676.23,18604183.72,28046021.96,21277072.15,28652267.51,842677.36,0,TX-Sen02
US-00,United States,FALSE,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Republican,Donald J. Trump,0,0,Joe Biden,NA,NA,NA,NA,NA,Joe Biden,NA,NA,46.91473201,51.37300498,46.09,NA,81268731,74216035,2708688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0.47732029901887596,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT-01,Utah,FALSE,1,6,R+26,NA,30.4,30.4,NA,NA,NA,NA,104194,NA,237988,NA,169,Republican,Rob Bishop,0,0,NA,NA,Blake Moore,NA,NA,NA,Blake Moore,Yes,NA,64.2,31.6,49.74397558,22.36933127,NA,NA,NA,62733,139503,280442,20.41649686,77.38275038,250278,51098,193672,86.39640095,1.018045797,8.504271344,1.600363949,0.910883081,1.570034878,92.38520625,69,29.91909095,207,32.49687112,234,6.8431,130,71757,172,58.32027388,Sparse suburban,0.25475282,0.302355194,0.405131632,0.037760353,2021-06-30T00:00:00Z,NA,NA,UT-01-parry_darren-,0,Darren Parry,0,-0.870059059,50.9,-0.66,-0.49,-0.66,0.04480124,0.03093301,0.01386823,0.04071823,3023,0,@darrenforutah,NA,UT-01-moore_blake-,Blake Moore,0,0,1.034735001,30.9,1.01,0.93,1,0.84074793,0.82229127,0.01845666,0.40025666,1101,0,@ElectBlakeMoore,@RepBlakeMoore,0,M,M,0,0,0.2546269146713362,0.8413447460685429,TRUE,0.6898030024328011,0.6701461377870563,3023,1101,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT-02,Utah,FALSE,2,6,R+16,NA,36.6,38.3,NA,NA,NA,NA,129762,NA,208997,NA,15465,Republican,Chris Stewart,0,0,NA,NA,Chris Stewart,NA,NA,NA,Chris Stewart,NA,NA,56.1,40.2,46.00826933,31.96556914,NA,NA,NA,90686,130525,283699,29.21461906,67.99072104,255201,74556,173513,84.8254614,0.935259689,8.991654452,2.736980647,0.958192496,1.554445475,90.39035493,152,32.28887982,165,35.4314805,195,6.131,189,64712,227,54.77054458,Rural-suburban mix,0.293064408,0.270646941,0.274144308,0.162144342,2021-06-30T00:00:00Z,NA,NA,UT-02-weston_kael-,0,Kael Weston,0,-0.870059059,100,-0.9,-0.88,-0.9,0.34513975,0.30049481,0.04464494,0.34062624,3640,0,@KaelWeston,NA,UT-02-stewart_chris-,Chris Stewart,0,1,1.105769974,100,1.27,1.23,1.24,0.94627519,0.90425129,0.0420239,0.38395582,3103,0,@StewartforUtah,@RepChrisStewart,0,M,M,0,0,0.1840601253467595,0.8925123029254132,TRUE,0.5900475111997144,0.5825545171339563,3640,3103,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT-03,Utah,FALSE,3,6,R+25,NA,26.8,28,NA,NA,NA,NA,96067,NA,246674,NA,16186,Republican,John Curtis,0,0,NA,NA,John Curtis,NA,NA,NA,John Curtis,NA,NA,60.3,35.2,47.17873366,23.26859201,NA,NA,NA,67461,136782,289923,19.48084677,78.2833564,265856,51791,208121,88.47311172,0.495069635,5.987597845,1.957913998,1.420148419,1.666158382,94.38208846,15,41.48308558,70,43.63063363,105,7.175599999999999,104,75298,140,49.87173248,Sparse suburban,0.113804032,0.310286375,0.450304901,0.125604692,2021-06-30T00:00:00Z,NA,NA,UT-03-thorpe_devin-,0,Devin Thorpe,0,-0.870059059,100,-0.78,-1.02,-0.9,0.19170697,0.12232523,0.06938174,0.18931167,41396,0,@devindthorpe,NA,UT-03-curtis_john-,John Curtis,0,1,1.118236518,100,1.05,0.87,0.93,0.89590013,0.88871433,0.0071858,0.2569358,7436,0,@CurtisUT,@RepJohnCurtis,0,M,M,0,0,0.1840601253467595,0.8238144577547422,TRUE,0.6697022664179435,0.631413613,41396,7436,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT-04,Utah,FALSE,4,3,R+13,NA,46.7,49.5,NA,NA,NA,NA,175923,NA,179688,NA,21119,Democratic,Ben McAdams,0,0,NA,NA,Burgess Owens,NA,NA,NA,Burgess Owens,Yes,Yes,52.4,43.3,39.09725903,32.38097299,NA,NA,NA,89796,108421,277311,30.22278576,67.17466046,246066,74368,165294,83.06449169,1.218120297,9.874248775,3.601838291,0.724205848,1.515074996,91.0050349,119,30.1698591,203,32.94807898,227,7.2648,98,76176,133,55.69633736,Dense suburban,0.098599318,0.180608621,0.53187519,0.188916871,2021-06-30T00:00:00Z,NA,NA,UT-04-mcadams_ben-,0,Ben McAdams,1,-0.083814041,100,-0.28,-0.54,-0.32,5.63187,4.99922583,0.63264417,4.10852144,19032,0,@BenMcAdams,@RepBenMcAdams,UT-04-owens_burgess-,Burgess Owens,0,0,1.71459427,43.5,1.1,1.58,1.31,5.07798584,2.84283654,2.2351493,4.48901622,264984,0,@BurgessOwens,@RepBurgessOwens,0,M,M,0,0,0.374484165,0.904902082,TRUE,0.5469813386339213,0.5475444096133751,19032,264984,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-01,Virginia,FALSE,1,6,R+8,NA,41.7,41.8,NA,NA,NA,NA,186923,NA,260614,NA,641,Republican,Rob Wittman,0,0,NA,NA,Rob Wittman,NA,NA,NA,Rob Wittman,NA,NA,51.4,47.1,53.6293699,41.21819732,NA,NA,NA,162931,211991,395289,43.41561094,55.28361078,374545,162611,207062,72.24844764,16.7365849,5.8529878,2.650178226,0.348569377,2.164107864,91.22387222,110,36.50210084,115,39.28702031,153,8.634,45,90327,62,43.86418534,Rural-suburban mix,0.315054181,0.446739548,0.234571781,0.003634491,2021-06-23T00:00:00Z,NA,NA,VA-01-rashid_qasim-,0,Qasim Rashid,0,-0.870059059,52.8,-1.01,NA,-1.01,1.59285254,0.93155519,0.66129735,1.47648869,300565,0,@QasimRashid,NA,VA-01-wittman_rob-,Rob Wittman,0,1,1.122543588,100,1.04,0.73,0.91,2.01504356,1.81284935,0.20219421,1.02705317,1473,0,@ReElectWittman,@RobWittman,0,M,M,0,0,0.15624764502125463,0.8185887451082028,FALSE,0.565426942,0.5218274111675126,300565,1473,FALSE,4925967.31,13227445.93,4918185.91,15905872.08,1/1/2019,1/1/2019,12/31/2020,12/31/2020,3039847.57,6662594.41,1646937.72,1498431.76,4686785.29,8161026.17,4793824.68,10661975.17,0,41818.47,VA-Sen02
VA-02,Virginia,FALSE,2,3,R+3,NA,51.6,53,NA,NA,NA,NA,185733,NA,165031,NA,9513,Democratic,Elaine Luria,0,0,Elaine Luria,NA,NA,NA,NA,NA,Elaine Luria,NA,NA,46.7,51.5,48.80399168,45.39910549,NA,NA,NA,145762,156694,321068,48.19627697,50.46966275,320975,154698,161995,67.12495602,19.46917824,5.868449304,4.644239357,0.255306864,2.637870218,92.20341175,75,34.59527625,140,38.30783953,160,6.9721,123,76148,134,41.41083558,Dense suburban,0.090575491,0.155271336,0.527799792,0.226353381,2021-06-23T00:00:00Z,NA,NA,VA-02-luria_elaine-,0,Elaine Luria,1,-0.2765223,100,-0.16,-0.12,-0.13,6.59439936,5.82517005,0.76922931,4.7326935,37187,0,@ElaineLuriaVA,@RepElaineLuria,VA-02-taylor_scott-,Scott Taylor,0,0,1.034735001,48.4,NA,1.58,1.58,2.51808855,1.83290827,0.68518028,2.02663249,18464,0,@Scotttaylorva,NA,0,F,M,1,0,0.44828321334543886,0.9429465667622458,FALSE,0.5180720501494432,0.4755600814663951,37187,18464,FALSE,4925967.31,13227445.93,4918185.91,15905872.08,1/1/2019,1/1/2019,12/31/2020,12/31/2020,3039847.57,6662594.41,1646937.72,1498431.76,4686785.29,8161026.17,4793824.68,10661975.17,0,41818.47,VA-Sen02
VA-03,Virginia,FALSE,3,0,D+16,NA,68.4,68.5,NA,NA,NA,NA,233326,NA,107299,NA,736,Democratic,Bobby Scott,0,0,Bobby Scott,NA,NA,NA,NA,NA,Bobby Scott,NA,NA,31.3,67.2,31.86672521,63.61533847,NA,NA,NA,205746,103064,323422,67.59891953,31.33396658,336890,227734,105561,45.64980405,45.20293707,4.30469841,2.246047119,0.343258705,2.25235371,88.94107468,218,26.48724366,265,32.58868372,233,5.4226,270,67360,201,30.77313378,Dense suburban,0.068027559,0.135902904,0.557539533,0.238530005,2021-06-23T00:00:00Z,NA,NA,VA-03-scott_bobby-,0,Bobby Scott,1,-0.760262484,100,-0.88,-0.64,-0.81,0.87510124,0.840235,0.03486624,0.22155124,3276,0,@BobbyScott4VA3,@BobbyScott,VA-03-collick_john-,John Collick,0,0,1.034735001,39.8,1.19,1.4,1.2,0.17492313,0.0871235,0.08779963,0.15253116,297,0,@johncollick,NA,0,M,M,0,0,0.2089700878716016,0.8849303297782918,FALSE,0.33374566885787393,0.3177664974619289,3276,297,FALSE,4925967.31,13227445.93,4918185.91,15905872.08,1/1/2019,1/1/2019,12/31/2020,12/31/2020,3039847.57,6662594.41,1646937.72,1498431.76,4686785.29,8161026.17,4793824.68,10661975.17,0,41818.47,VA-Sen02
VA-04,Virginia,FALSE,4,0,D+10,NA,61.6,61.7,NA,NA,NA,NA,241142,NA,149625,NA,578,Democratic,Donald McEachin,0,0,Donald McEachin,NA,NA,NA,NA,NA,Donald McEachin,NA,NA,36.8,61.8,37.14872066,58.6643386,NA,NA,NA,212677,134676,362532,60.34446252,38.53667506,358936,216598,138322,52.08018122,41.16425183,2.942257554,1.647219729,0.271829722,1.894259948,86.97733425,288,29.15765834,222,37.37986241,169,5.7062,232,71426,173,32.61268114,Rural-suburban mix,0.293188129,0.423560814,0.277074627,0.00617643,2021-06-23T00:00:00Z,NA,NA,VA-04-mceachin_donald-,0,Donald McEachin,1,-0.767393968,80,-1.17,-0.78,-0.85,0.98216385,0.9478776,0.03428625,0.32370991,7495,0,@Donald_McEachin,@RepMcEachin,VA-04-benjamin_leon-,Leon Benjamin,0,0,1.034735001,100,1.11,NA,1.11,0.53711464,0.26024851,0.27686613,0.5146848,0,0,NA,NA,0,M,M,0,0,0.19766254312269238,0.8665004867572528,FALSE,0.3877208488195009,0.37322515212981744,7495,0,FALSE,4925967.31,13227445.93,4918185.91,15905872.08,1/1/2019,1/1/2019,12/31/2020,12/31/2020,3039847.57,6662594.41,1646937.72,1498431.76,4686785.29,8161026.17,4793824.68,10661975.17,0,41818.47,VA-Sen02
VA-05,Virginia,FALSE,5,4,R+6,NA,47.3,47.4,NA,NA,NA,NA,190315,NA,210988,NA,1014,Republican,Denver Riggleman,0,0,NA,NA,Bob Good,NA,NA,NA,Bob Good,Yes,NA,53.6,45.1,53.4177333,42.32723869,NA,NA,NA,154665,195190,365403,45.8767902,52.54830787,358689,164555,188485,75.79310103,19.66311839,1.737018396,1.147782474,0.170983638,1.488872911,86.10461272,311,27.92862639,243,31.69977038,246,5.4239,269,60206,276,51.76686204,Pure rural,0.688245388,0.191476286,0.087367101,0.032911225,2021-06-23T00:00:00Z,NA,NA,VA-05-webb_cameron-,0,Cameron Webb,0,-0.870059059,66.5,-0.99,-0.88,-0.95,5.78728072,4.16825958,1.61902114,5.175753,24994,0,@DrCameronWebb,NA,VA-05-good_bob-,Bob Good,0,0,1.034735001,58.12,1.22,1.46,1.25,1.37790013,1.17515105,0.20274908,1.12572543,1290,0,@GoodForCongress,@RepBobGood,0,M,M,0,0,0.17105612630848183,0.8943502263331448,FALSE,0.5579168512669531,0.5430597771023303,24994,1290,FALSE,4925967.31,13227445.93,4918185.91,15905872.08,1/1/2019,1/1/2019,12/31/2020,12/31/2020,3039847.57,6662594.41,1646937.72,1498431.76,4686785.29,8161026.17,4793824.68,10661975.17,0,41818.47,VA-Sen02
VA-06,Virginia,FALSE,6,6,R+13,NA,35.3,35.3,NA,NA,NA,NA,134729,NA,246606,NA,478,Republican,Ben Cline,0,0,NA,NA,Ben Cline,NA,NA,NA,Ben Cline,NA,NA,59.8,38.6,59.71143271,34.90477569,NA,NA,NA,120596,206303,345500,39.4646782,58.8432916,334864,132153,197045,84.19261587,10.36781749,2.828296858,1.113782956,0.210950318,1.286536508,87.36144138,278,27.4356419,253,29.20915089,285,5.3804,274,56773,324,59.60066767,Rural-suburban mix,0.398602453,0.322629807,0.270913349,0.007854392,2021-06-23T00:00:00Z,NA,NA,VA-06-betts_nicholas-,0,Nicholas Betts,0,-0.870059059,100,-0.82,NA,-0.82,0.05969044,0.03515529,0.02453515,0.04572999,0,0,NA,NA,VA-06-cline_ben-,Ben Cline,0,1,1.392755366,100,NA,0.96,0.96,0.90000689,0.83986597,0.06014092,0.5339792,6850,0,@Cline4Virginia,@RepBenCline,0,M,M,0,0,0.20610805358581305,0.8314723925331622,FALSE,0.6310909485804482,0.6077235772357723,0,6850,FALSE,4925967.31,13227445.93,4918185.91,15905872.08,1/1/2019,1/1/2019,12/31/2020,12/31/2020,3039847.57,6662594.41,1646937.72,1498431.76,4686785.29,8161026.17,4793824.68,10661975.17,0,41818.47,VA-Sen02
VA-07,Virginia,FALSE,7,3,R+6,NA,50.8,50.9,NA,NA,NA,NA,230893,NA,222623,NA,823,Democratic,Abigail Spanberger,0,0,Abigail Spanberger,NA,NA,NA,NA,NA,Abigail Spanberger,NA,NA,48.7,49.8,50.49672589,43.99747047,NA,NA,NA,172544,198032,392168,44.07670902,54.59891392,377687,166472,206213,72.00651715,18.9825408,3.728665675,3.352059758,0.251070611,1.6800363251097301,90.8070875,130,39.22858985,92,42.38990271,115,7.7047,72,82624,93,41.48302459,Rural-suburban mix,0.296637319,0.393770032,0.27149223,0.038100419,2021-06-23T00:00:00Z,NA,NA,VA-07-spanberger_abigail-,0,Abigail Spanberger,1,-0.225262134,100,-0.31,-0.23,-0.26,8.44294403,6.95693586,1.48600817,6.53996841,55497,0,@SpanbergerVA07,@RepSpanberger,VA-07-freitas_nick-,Nick Freitas,0,0,1.71459427,56,1.02,1.48,1.34,3.67044783,2.58992234,1.08052549,3.17093993,30084,0,@NickForVA,NA,0,F,M,1,0,0.3974318867982395,0.9098773275355476,FALSE,0.5343897068347652,0.49441624365482234,55497,30084,FALSE,4925967.31,13227445.93,4918185.91,15905872.08,1/1/2019,1/1/2019,12/31/2020,12/31/2020,3039847.57,6662594.41,1646937.72,1498431.76,4686785.29,8161026.17,4793824.68,10661975.17,0,41818.47,VA-Sen02
VA-08,Virginia,FALSE,8,0,D+21,NA,75.8,76,NA,NA,NA,NA,301454,NA,95365,NA,926,Democratic,Don Beyer,0,0,Don Beyer,NA,NA,NA,NA,NA,Don Beyer,NA,NA,21.1,77.6,20.8907675,73.50530737,NA,NA,NA,270415,76854,367885,67.75559219,30.99935232,359743,243746,111518,62.69543133,13.87405483,10.79350671,9.916661033,0.142921982,2.576458432,90.9960238,121,61.75287645,4,77.1044363,3,10.642100000000001,11,129128,3,14.35447242,Urban-suburban mix,0.002773914,0.061057238,0.276106386,0.660062462,2021-06-23T00:00:00Z,NA,NA,VA-08-beyer_don-,0,Don Beyer,1,-0.914224092,100,-0.85,-1.24,-1.13,1.73166579,1.61634931,0.11531648,1.06602895,6455,0,@DonBeyerVA,@RepDonBeyer,VA-08-jordan_jeff-,Jeff Jordan,0,0,1.034735001,100,1.19,NA,1.19,0.10325995,0.08716675,0.0160932,0.06244598,0,0,NA,NA,0,M,M,0,0,0.12923811224001788,0.8829768039768913,FALSE,0.2213097051565217,0.21377912867274573,6455,0,FALSE,4925967.31,13227445.93,4918185.91,15905872.08,1/1/2019,1/1/2019,12/31/2020,12/31/2020,3039847.57,6662594.41,1646937.72,1498431.76,4686785.29,8161026.17,4793824.68,10661975.17,0,41818.47,VA-Sen02
VA-09,Virginia,FALSE,9,6,R+19,NA,NA,NA,NA,NA,NA,NA,0,NA,271851,NA,17423,Republican,Morgan Griffith,0,0,None,NA,Morgan Griffith,NA,NA,NA,Morgan Griffith,NA,NA,70.4,28.4,68.77470481,27.29778367,NA,NA,NA,86463,217837,316740,34.90014167,63.07731351,311291,108641,196354,91.36945276,5.402984288,1.252382249,0.886152657,0.19497115,0.894935141,83.38521159,363,20.58402577,375,20.42042635,417,4.3426,402,44361,427,72.71142096,Pure rural,0.689762402,0.28582832,0.024409279,0,2021-06-23T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,VA-09-griffith_morgan-,Morgan Griffith,0,1,1.237691197,100,1.32,0.92,1.17,0.87537213,0.82304716,0.05232497,0.28093297,2208,0,@MorganGriffith,@RepMGriffith,0,NA,M,NA,0,NA,0.8789995155789818,FALSE,0.7158626355570163,0.7125506072874493,0,2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
