row,candidate,stateDist,avgIdeal,idealTwitter,idealWeb,twWeight,candStem,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,party,partyLeader,incumbent,primaryPct,screenName,officialScreenName,followersCampaign,followersOfficial,house,rep,generalElec,generalElecJungle,district
694,Dale Holness,FL-20,NA,NA,NA,NA,FL-20-holness_dale-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,28.6,@HolnessforFL,NA,NA,NA,1,0,0,0,FL-20
695,Anika Omphroy,FL-20,-1.22,NA,-1.22,0,FL-20-omphroy_anika-,0,0,0,NA,-0.940019876,0.5,-1.22,0.067,708,NA,NA,NA,D,0,0,5.8,NA,NA,NA,NA,1,0,0,0,FL-20
696,Corinna Balderramos Robinson,FL-21,-0.92,-0.94,-0.9,0.38,FL-21-balderramos-robinson_corinna-,0,0,0,NA,-0.940019876,0.5,-0.9,0.0626,809,-0.94,0.0282,5582,D,0,0,100,@CorinnaRobinson,NA,NA,NA,1,0,1,0,FL-21
697,Lois Frankel,FL-22,-0.92,-0.94,-0.87,0.77,FL-22-frankel_lois-,0,0,0,NA,-0.940019876,0.5,-0.87,0.0618,745,-0.94,0.0121,28334,D,0,0,100,@LoisFrankel,@RepLoisFrankel,NA,NA,1,0,1,0,FL-22
698,Allen Ellison,FL-23,-1.34,-1.44,-1.21,0.58,FL-23-ellison_allen-,0,0,0,NA,-0.940019876,0.5,-1.21,0.0416,1544,-1.44,0.0116,23494,D,0,0,6.2,@AllenLEllison,NA,NA,NA,1,0,0,0,FL-23
699,Michaelangelo Hamilton,FL-23,NA,NA,NA,NA,FL-23-hamilton_michaelangelo-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,1.7,@Hamilton4FL,NA,NA,NA,1,0,0,0,FL-23
700,Hava Holzhauer,FL-23,NA,NA,NA,NA,FL-23-holzhauer_hava-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,8.3,@HavaHolzhauer,NA,NA,NA,1,0,0,0,FL-23
701,Jared Moskowitz,FL-23,-1.15,-1.23,-1.11,0.31,FL-23-moskowitz_jared-,0,0,0,NA,-0.940019876,0.5,-1.11,0.0577,871,-1.23,0.0309,4369,D,0,0,61.1,@JaredEMoskowitz,NA,NA,NA,1,0,1,0,FL-23
702,Ben Sorensen,FL-23,-0.76,-0.76,NA,1,FL-23-sorensen_ben-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-0.76,0.0392,3028,D,0,0,20.5,@BenSorensen,NA,NA,NA,1,0,0,0,FL-23
703,Michael Trout,FL-23,-1.25,-1.53,-1.25,0.01,FL-23-trout-michael-,0,0,0,NA,-0.940019876,0.5,-1.25,0.0339,2929,-1.53,0.1014,300,D,0,0,2.2,@wmichaeltrout,NA,NA,NA,1,0,0,0,FL-23
704,Kevin Harris,FL-24,-1.35,NA,-1.35,0,FL-24-harris_kevin-,0,0,0,NA,-0.940019876,0.5,-1.35,0.0846,317,NA,NA,NA,D,0,0,10.7,NA,NA,NA,NA,1,0,0,0,FL-24
705,Robert Millwee,FL-25,-1.21,NA,-1.21,0,FL-25-millwee_robert-,0,0,0,NA,-0.940019876,0.5,-1.21,0.0582,972,NA,NA,NA,D,0,0,11,@MillweeRobert,NA,NA,NA,1,0,0,0,FL-25
706,Debbie Wasserman Schultz,FL-25,-1.15,-1.14,-1.16,0.72,FL-25-wassermanschultz_debbie-,0,0,0,NA,-0.940019876,0.5,-1.16,0.0603,947,-1.14,0.0122,26950,D,0,0,89,@DWStweets,@RepDWStweets,NA,NA,1,0,1,0,FL-25
707,Christine Alexandria Olivo,FL-26,-1.56,-1.67,-1.3,0.69,FL-26-olivo_christine-,0,0,0,NA,-0.940019876,0.5,-1.3,0.1078,251,-1.67,0.0191,6269,D,0,0,100,@ChristineforFL,NA,NA,NA,1,0,1,0,FL-26
708,Angel Montalvo,FL-27,-1.64,-1.74,-1.48,0.61,FL-27-montalvo_angel-,0,0,0,NA,-0.940019876,0.5,-1.48,0.0927,213,-1.74,0.023,3711,D,0,0,6.3,@MontalvoFL27,NA,NA,NA,1,0,0,0,FL-27
709,Ken Russell,FL-27,-1.21,-1.24,-1.14,0.72,FL-27-russell_ken-,0,0,0,NA,-0.940019876,0.5,-1.14,0.0588,767,-1.24,0.014,21539,D,0,0,25.9,@kenforflorida,NA,NA,NA,1,0,0,0,FL-27
710,Annette Taddeo,FL-27,-1.17,-1.17,NA,1,FL-27-taddeo_annette-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.17,0.0117,31108,D,0,0,67.8,@Annette_Taddeo,NA,NA,NA,1,0,1,0,FL-27
711,Robert Asencio,FL-28,-0.76,NA,-0.76,0,FL-28-asencio_robert-,0,0,0,NA,-0.940019876,0.5,-0.76,0.0797,424,NA,NA,NA,D,0,0,69.3,@RepAsenccio,NA,NA,NA,1,0,1,0,FL-28
712,Juan Paredes,FL-28,-1.6,-1.6,NA,1,FL-28-paredes_juan-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.6,0.0377,1916,D,0,0,30.7,@Juan4Congress,NA,NA,NA,1,0,0,0,FL-28
713,Ricardo De La Fuente,FL-Sen03,-1.16,NA,-1.16,0,FL-Sen03-de-la-fuente_ricardo-,0,0,0,NA,-0.940019876,0.5,-1.16,0.088,413,NA,NA,NA,D,0,0,3.8,@Ricky4Congress,NA,NA,NA,0,0,0,0,FL-Se
714,Val Demings,FL-Sen03,-0.97,-1.01,-0.8,0.81,FL-Sen03-demings_val-,0,0,0,NA,-0.940019876,0.5,-0.8,0.0661,719,-1.01,0.0108,33526,D,0,0,84.3,@valdemings,@RepValDemings,NA,NA,0,0,1,0,FL-Se
715,Brian Rush,FL-Sen03,-1.06,-1.08,-1.06,0.03,FL-Sen03-rush_brian-,0,0,0,NA,-0.940019876,0.5,-1.06,0.0431,1632,-1.08,0.0847,502,D,0,0,6.3,@Vote_BrianRush,NA,NA,NA,0,0,0,0,FL-Se
716,William Sanchez,FL-Sen03,-1.46,-1.54,-1.42,0.36,FL-Sen03-sanchez_william-,0,0,0,NA,-0.940019876,0.5,-1.42,0.0307,2387,-1.54,0.0139,14933,D,0,0,5.6,@SanchezForSen,NA,NA,NA,0,0,0,0,FL-Se
717,Joyce Griggs,GA-01,-1.17,NA,-1.17,0,GA-01-griggs_joyce-,0,0,0,NA,-0.940019876,0.5,-1.17,0.0641,565,NA,NA,NA,D,0,0,48.6,@JoyceGriggs2022,NA,NA,NA,1,0,0,0,GA-01
718,Wade Herring,GA-01,-0.89,NA,-0.89,0,GA-01-herring_wade-,0,0,0,NA,-0.940019876,0.5,-0.89,0.0426,1695,NA,NA,NA,D,0,0,38,@wadeherringga1,NA,NA,NA,1,0,1,0,GA-01
719,Michelle Munroe,GA-01,-0.89,NA,-0.89,0,GA-01-munroe_michelle-,0,0,0,NA,-0.940019876,0.5,-0.89,0.0553,1112,NA,NA,NA,D,0,0,13.4,NA,NA,NA,NA,1,0,0,0,GA-01
720,Joseph O'Hara,GA-02,-1.28,NA,-1.28,0,GA-02-ohara_joseph-,0,0,0,NA,-0.940019876,0.5,-1.28,0.0625,755,NA,NA,NA,D,0,0,6.4,NA,NA,NA,NA,1,0,0,0,GA-02
721,Val Almonord,GA-03,-1.17,-1.44,-1.16,0.05,GA-03-almonord_val-,0,0,0,NA,-0.940019876,0.5,-1.16,0.0381,1864,-1.44,0.0548,1046,D,0,0,100,@valforcongress3,NA,NA,NA,1,0,1,0,GA-03
722,Charlotte Macbagito,GA-05,NA,NA,NA,NA,GA-05-macbagito_charlotte-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,4.2,NA,NA,NA,NA,1,0,0,0,GA-05
723,Valencia Stovall,GA-05,-1.23,NA,-1.23,0,GA-05-stovall_valencia-,0,0,0,NA,-0.940019876,0.5,-1.23,0.0604,856,NA,NA,NA,D,0,0,9.5,NA,NA,NA,NA,1,0,0,0,GA-05
724,Bob Christian,GA-06,-0.94,-1.02,-0.89,0.35,GA-06-christian_bob-,0,0,0,NA,-0.940019876,0.5,-0.89,0.0735,552,-1.02,0.0347,3312,D,0,0,55.6,@ChristianForGA6,NA,NA,NA,1,0,1,0,GA-06
725,Wayne White,GA-06,-1.12,-1.43,-0.84,0.48,GA-06-white_wayne-,0,0,0,NA,-0.940019876,0.5,-0.84,0.0819,490,-1.43,0.0271,4978,D,0,0,44.4,@WayneToday,NA,NA,NA,1,0,0,0,GA-06
726,Donna McLeod,GA-07,-1.36,-1.39,-1.31,0.63,GA-07-mcleod_donna-,0,0,0,NA,-0.940019876,0.5,-1.31,0.0756,526,-1.39,0.0215,10118,D,0,0,6.3,@Donna4Congress,NA,NA,NA,1,0,0,0,GA-07
727,Darrius Butler,GA-08,-1.14,-1.24,-1.11,0.21,GA-08-butler_darrius-,0,0,0,NA,-0.940019876,0.5,-1.11,0.0424,1495,-1.24,0.0293,4556,D,0,0,100,@RevDButler,NA,NA,NA,1,0,1,0,GA-08
728,Michael Ford,GA-09,-0.94,NA,-0.94,0,GA-09-ford_michael-,0,0,0,NA,-0.940019876,0.5,-0.94,0.0403,1961,NA,NA,NA,D,0,0,100,@Mike4Georgia,NA,NA,NA,1,0,1,0,GA-09
729,Jessica Fore,GA-10,-1.34,-1.53,-1.24,0.33,GA-10-fore_jessica-,0,0,0,NA,-0.940019876,0.5,-1.24,0.0543,992,-1.53,0.0244,5529,D,0,0,19.2,@JessicaForeGA,NA,NA,NA,1,0,0,0,GA-10
730,Phyllis Hatcher,GA-10,-1.27,-0.99,-1.28,0.03,GA-10-hatcher_phyllis-,0,0,0,NA,-0.940019876,0.5,-1.28,0.0463,1230,-0.99,0.1087,427,D,0,0,18.9,@hatcherford10,NA,NA,NA,1,0,0,0,GA-10
731,Tabitha Johnson Green,GA-10,-1.53,NA,-1.53,0,GA-10-johnson-green_tabitha-,0,0,0,NA,-0.940019876,0.5,-1.53,0.0429,1153,NA,NA,NA,D,0,0,42,@Tabitha57363624,NA,NA,NA,1,0,1,0,GA-10
732,Femi Oduwole,GA-10,-0.6,NA,-0.6,0,GA-10-oduwole_phyllis-,0,0,0,NA,-0.940019876,0.5,-0.6,0.1478,203,NA,NA,NA,D,0,0,11.7,@FemiOduwole1,NA,NA,NA,1,0,0,0,GA-10
733,Paul Walton,GA-10,-1.38,-0.88,-1.44,0.1,GA-10-walton_paul-,0,0,0,NA,-0.940019876,0.5,-1.44,0.0852,324,-0.88,0.1015,424,D,0,0,8.2,@walton4congress,NA,NA,NA,1,0,0,0,GA-10
734,Antonio Daza-Fernandez,GA-11,-1.31,-1.42,-0.86,0.8,GA-11-daza_antonio-,0,0,0,NA,-0.940019876,0.5,-0.86,0.1001,510,-1.42,0.0132,23202,D,0,0,100,@VoteDaza2022,NA,NA,NA,1,0,1,0,GA-11
735,Liz Johnson,GA-12,-1.12,-1.16,-1.1,0.29,GA-12-johnson_liz-,0,0,0,NA,-0.940019876,0.5,-1.1,0.082,422,-1.16,0.0473,1924,D,0,0,100,@lizjohnsonforus,NA,NA,NA,1,0,1,0,GA-12
736,Mark Baker,GA-13,-1.43,NA,-1.43,0,GA-13-baker_mark-,0,0,0,NA,-0.940019876,0.5,-1.43,0.0854,406,NA,NA,NA,D,0,0,12.6,NA,NA,NA,NA,1,0,0,0,GA-13
737,Shastity Driscoll,GA-13,NA,NA,NA,NA,GA-13-driscoll_shastity-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,11.8,NA,NA,NA,NA,1,0,0,0,GA-13
738,Vincent Fort,GA-13,-1.54,-1.61,-1.49,0.43,GA-13-fort_vincent-,0,0,0,NA,-0.940019876,0.5,-1.49,0.074,332,-1.61,0.0331,2822,D,0,0,9.9,@fortforcongress,NA,NA,NA,1,0,0,0,GA-13
739,Wendy Davis,GA-14,-0.91,-1.05,-0.75,0.55,GA-14-davis_wendy-,0,0,0,NA,-0.940019876,0.5,-0.75,0.0825,426,-1.05,0.0272,5785,D,0,0,19.1,@wendyforus,NA,NA,NA,1,0,0,0,GA-14
740,Marcus Flowers,GA-14,-1.1,-1.14,-0.96,0.76,GA-14-flowers_marcus-,0,0,0,NA,-0.940019876,0.5,-0.96,0.0612,693,-1.14,0.0134,25111,D,0,0,74.7,@Marcus4Georgia,NA,NA,NA,1,0,1,0,GA-14
741,Holly McCormack,GA-14,-0.82,NA,-0.82,0,GA-14-mccormack_holly-,0,0,0,NA,-0.940019876,0.5,-0.82,0.0813,458,NA,NA,NA,D,0,0,6.2,@Holly_4Congress,NA,NA,NA,1,0,0,0,GA-14
742,Tamara Johnson Shealey,GA-Sen03,NA,NA,NA,NA,GA-Sen03-johnson-shealey_tamara-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,4,NA,NA,NA,NA,0,0,0,0,GA-Se
743,Sergio Alcubilla,HI-01,-1.32,-1.25,-1.34,0.21,HI-01-alcubilla_sergio-,0,0,0,NA,-0.940019876,0.5,-1.34,0.0325,2091,-1.25,0.0251,6148,D,0,0,16.8,@sergio4hawaii,NA,NA,NA,1,0,0,0,HI-01
744,Patrick Branco,HI-02,-1.01,-0.91,-1.02,0.05,HI-02-branco_patrick-,0,0,0,NA,-0.940019876,0.5,-1.02,0.0561,956,-0.91,0.0935,565,D,0,0,24.7,@VoteBrancoHI,NA,NA,NA,1,0,0,0,HI-02
745,Jill Tokuda,HI-02,-1.01,-0.87,-1.07,0.28,HI-02-tokuda_jill-,0,0,0,NA,-0.940019876,0.5,-1.07,0.0461,1321,-0.87,0.0303,5854,D,0,0,58.4,@tokudaforhawaii,NA,NA,NA,1,0,1,0,HI-02
746,Kyle Yoshida,HI-02,NA,NA,NA,NA,HI-02-yoshida_kyle-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,5.9,NA,NA,NA,NA,1,0,0,0,HI-02
747,Steve Tatali,HI-Sen03,NA,NA,NA,NA,HI-Sen03-tatali_steve-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,6.4,NA,NA,NA,NA,0,0,0,0,HI-Se
748,Christina Bohannan,IA-01,-0.63,-0.64,-0.63,0.29,IA-01-bohannan_christina-,0,0,0,NA,-0.940019876,0.5,-0.63,0.0515,968,-0.64,0.0291,4442,D,0,0,100,@BohannanIowa,NA,NA,NA,1,0,1,0,IA-01
749,Liz Mathis,IA-02,-0.79,-0.65,-0.84,0.28,IA-02-mathis_liz-,0,0,0,NA,-0.940019876,0.5,-0.84,0.046,1258,-0.65,0.0272,5345,D,0,0,100,@LizMathis1,NA,NA,NA,1,0,1,0,IA-02
750,Ryan Melton,IA-04,-1.32,-1.37,-1.25,0.55,IA-04-melton_ryan-,0,0,0,NA,-0.940019876,0.5,-1.25,0.0445,1460,-1.37,0.0133,19595,D,0,0,100,@melton4iowa,NA,NA,NA,1,0,1,0,IA-04
751,Abby Finkenauer,IA-Sen03,-0.94,-1.13,-0.78,0.46,IA-Sen03-finkenauer_abby-,0,0,0,NA,-0.940019876,0.5,-0.78,0.041,1459,-1.13,0.0166,13958,D,0,0,40,@Abby4Iowa,NA,NA,NA,0,0,0,0,IA-Se
752,Michael Franken,IA-Sen03,-1.01,-1.06,-0.91,0.64,IA-Sen03-franken_michael-,0,0,0,NA,-0.940019876,0.5,-0.91,0.0552,1081,-1.06,0.0142,21107,D,0,0,55.2,@FrankenForIowa,NA,NA,NA,0,0,1,0,IA-Se
753,Glenn Hurst,IA-Sen03,-1.43,-1.43,NA,1,IA-Sen03-hurst_glenn-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.43,0.0247,5742,D,0,0,4.8,@DrGlennHurst,NA,NA,NA,0,0,0,0,IA-Se
754,Kaylee Peterson,ID-01,-0.92,NA,-0.92,0,ID-01-peterson_kaylee-,0,0,0,NA,-0.940019876,0.5,-0.92,0.0787,443,NA,NA,NA,D,0,0,100,NA,NA,NA,NA,1,0,1,0,ID-01
755,Wendy Norman,ID-02,-1.01,NA,-1.01,0,ID-02-norman_wendy-,0,0,0,NA,-0.940019876,0.5,-1.01,0.0663,701,NA,NA,NA,D,0,0,100,NA,NA,NA,NA,1,0,1,0,ID-02
756,Ben Pursley,ID-Sen03,-0.77,NA,-0.77,0,ID-Sen03-pursley_ben-,0,0,0,NA,-0.940019876,0.5,-0.77,0.0751,610,NA,NA,NA,D,0,0,42.2,NA,NA,NA,NA,0,0,0,0,ID-Se
757,David Roth,ID-Sen03,-1.14,-1.24,-0.93,0.67,ID-Sen03-roth_david-,0,0,0,NA,-0.940019876,0.5,-0.93,0.0686,575,-1.24,0.0169,12837,D,0,0,57.8,@rothforIdaho,NA,NA,NA,0,0,1,0,ID-Se
758,Kirby Birgans,IL-01,-1.48,-1.55,-1.47,0.08,IL-01-birgans_kirby-,0,0,0,NA,-0.940019876,0.5,-1.47,0.0316,2089,-1.55,0.0377,2016,D,0,0,0.6,@kirby4the6th,NA,NA,NA,1,0,0,0,IL-01
759,Chris Butler,IL-01,-1.53,-1.53,NA,1,IL-01-butler_chris-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.53,0.0354,2422,D,0,0,5.6,@christhecitizen,NA,NA,NA,1,0,0,0,IL-01
760,Jahmal Cole,IL-01,-1.57,-1.36,-1.63,0.21,IL-01-cole_jahmal-,0,0,0,NA,-0.940019876,0.5,-1.63,0.0315,1562,-1.36,0.0296,4777,D,0,0,5,@JahmalCole2022,NA,NA,NA,1,0,0,0,IL-01
761,Jacqueline Collins,IL-01,-1.34,-1.05,-1.37,0.09,IL-01-collins_jacqueline-,0,0,0,NA,-0.940019876,0.5,-1.37,0.0266,3618,-1.05,0.0346,3806,D,0,0,12,@senatorjacqui,NA,NA,NA,1,0,0,0,IL-01
762,Pat Dowell,IL-01,-1.33,-1.22,-1.35,0.12,IL-01-dowell_pat-,0,0,0,NA,-0.940019876,0.5,-1.35,0.0323,2578,-1.22,0.0306,4108,D,0,0,19.3,@ILforDowell,NA,NA,NA,1,0,0,0,IL-01
763,Cassandra Goodrum,IL-01,-1.4,NA,-1.4,0,IL-01-goodrum_cassandra-,0,0,0,NA,-0.940019876,0.5,-1.4,0.067,619,NA,NA,NA,D,0,0,1.9,NA,NA,NA,NA,1,0,0,0,IL-01
764,Jonathan Jackson,IL-01,-1.31,-1.24,-1.32,0.13,IL-01-jackson_jonathan-,0,0,0,NA,-0.940019876,0.5,-1.32,0.0439,1510,-1.24,0.0392,2622,D,0,0,28.2,@CongressJackson,NA,NA,NA,1,0,1,0,IL-01
765,Marcus Lewis,IL-01,NA,NA,NA,NA,IL-01-lewis_marcus-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,1.2,NA,NA,NA,NA,1,0,0,0,IL-01
766,Ameena Matthews,IL-01,-1.59,NA,-1.59,0,IL-01-matthews_ameena-,0,0,0,NA,-0.940019876,0.5,-1.59,0.0373,1196,NA,NA,NA,D,0,0,0.9,NA,NA,NA,NA,1,0,0,0,IL-01
767,Nykea Pippion McGriff,IL-01,-1.18,-1.13,-1.19,0.09,IL-01-mcgriff_nykea-,0,0,0,NA,-0.940019876,0.5,-1.19,0.1112,234,-1.13,0.1328,266,D,0,0,1.1,@Nykea4Congress,NA,NA,NA,1,0,0,0,IL-01
768,Karin Norington-Reaves,IL-01,-1.12,-1.22,-1.1,0.14,IL-01-norington_karin-,0,0,0,NA,-0.940019876,0.5,-1.1,0.0543,993,-1.22,0.0459,1877,D,0,0,13.9,@votekarin,NA,NA,NA,1,0,0,0,IL-01
769,Robert Palmer,IL-01,NA,NA,NA,NA,IL-01-palmer_robert-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,1.2,NA,NA,NA,NA,1,0,0,0,IL-01
770,Terre Rosner,IL-01,-1.23,NA,-1.23,0,IL-01-rosner_terre-,0,0,0,NA,-0.940019876,0.5,-1.23,0.0729,662,NA,NA,NA,D,0,0,1,NA,NA,NA,NA,1,0,0,0,IL-01
771,Jonathan Swain,IL-01,-1.16,NA,-1.16,0,IL-01-swain_jonathan-,0,0,0,NA,-0.940019876,0.5,-1.16,0.0996,318,NA,NA,NA,D,0,0,3.3,@swain4us,NA,NA,NA,1,0,0,0,IL-01
772,Michael Thompson,IL-01,-1.19,-1.36,-1.13,0.25,IL-01-thompson_michael-,0,0,0,NA,-0.940019876,0.5,-1.13,0.0916,339,-1.36,0.0498,1291,D,0,0,2.2,@mathompson_jr,NA,NA,NA,1,0,0,0,IL-01
773,Charise Williams,IL-01,-1.3,NA,-1.3,0,IL-01-williams_charise-,0,0,0,NA,-0.940019876,0.5,-1.3,0.0774,518,NA,NA,NA,D,0,0,2.1,@putyou1st,NA,NA,NA,1,0,0,0,IL-01
774,Juan Aguirre,IL-03,-1.67,NA,-1.67,0,IL-03-aguirre_juan-,0,0,0,NA,-0.940019876,0.5,-1.67,0.0497,651,NA,NA,NA,D,0,0,3.9,NA,NA,NA,NA,1,0,0,0,IL-03
775,Iymen Chehade,IL-03,-1.45,-1.77,-1.38,0.18,IL-03-chehade_iymen-,0,0,0,NA,-0.940019876,0.5,-1.38,0.0354,1906,-1.77,0.0221,4579,D,0,0,6.6,@iymen4congress,NA,NA,NA,1,0,0,0,IL-03
776,Gilbert Villegas,IL-03,-1.12,-1.23,-1.1,0.15,IL-03-villegas_gilbert-,0,0,0,NA,-0.940019876,0.5,-1.1,0.0393,1837,-1.23,0.0322,3714,D,0,0,23.8,@GilforCongress,NA,NA,NA,1,0,0,0,IL-03
777,Charles Hughes,IL-06,NA,NA,NA,NA,IL-06-hughes_charles-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,3.1,NA,NA,NA,NA,1,0,0,0,IL-06
778,Denarvis Mendenhall,IL-07,-1.16,NA,-1.16,0,IL-07-mendenhall_denarvis-,0,0,0,NA,-0.940019876,0.5,-1.16,0.105,295,NA,NA,NA,D,0,0,2.4,NA,NA,NA,NA,1,0,0,0,IL-07
779,Junaid Ahmed,IL-08,-1.44,-1.74,-1.33,0.27,IL-08-ahmed_junaid-,0,0,0,NA,-0.940019876,0.5,-1.33,0.0309,2612,-1.74,0.0131,10591,D,0,0,29.5,@JunaidForUs,NA,NA,NA,1,0,0,0,IL-08
780,Homer Markel,IL-12,-0.89,NA,-0.89,0,IL-12-markel_homer-,0,0,0,NA,-0.940019876,0.5,-0.89,0.0619,898,NA,NA,NA,D,0,0,56.8,NA,NA,NA,NA,1,0,1,0,IL-12
781,Joshua Qualls,IL-12,NA,NA,NA,NA,IL-12-qualls_joshua-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,43.2,NA,NA,NA,NA,1,0,0,0,IL-12
782,Nikki Budzinski,IL-13,-0.97,-0.72,-1.06,0.27,IL-13-budzinski_nikki-,0,0,0,NA,-0.940019876,0.5,-1.06,0.0391,1746,-0.72,0.023,7059,D,0,0,75.8,@Nikki4Congress,NA,NA,NA,1,0,1,0,IL-13
783,David Palmer,IL-13,-1.19,-1.3,-1.06,0.53,IL-13-palmer_david-,0,0,0,NA,-0.940019876,0.5,-1.06,0.0684,693,-1.3,0.0194,8895,D,0,0,24.2,@PalmerforIL,NA,NA,NA,1,0,0,0,IL-13
784,Paul Lange,IL-15,-1.08,NA,-1.08,0,IL-15-lange_paul-,0,0,0,NA,-0.940019876,0.5,-1.08,0.0756,561,NA,NA,NA,D,0,0,100,NA,NA,NA,NA,1,0,1,0,IL-15
785,Jonathan Logemann,IL-17,-0.8,-0.81,-0.79,0.41,IL-17-logemann_jonathan-,0,0,0,NA,-0.940019876,0.5,-0.79,0.0869,333,-0.81,0.0393,2547,D,0,0,14.5,@MrLogemann,NA,NA,NA,1,0,0,0,IL-17
786,Jacqueline McGowan,IL-17,-1.14,-1.58,-1.09,0.1,IL-17-mcgowan_jacqueline-,0,0,0,NA,-0.940019876,0.5,-1.09,0.0957,324,-1.58,0.0796,415,D,0,0,5.2,@jackieforcongr1,NA,NA,NA,1,0,0,0,IL-17
787,Angie Normoyle,IL-17,-0.8,-0.84,-0.79,0.18,IL-17-normoyle_angie-,0,0,0,NA,-0.940019876,0.5,-0.79,0.0541,1002,-0.84,0.0423,2413,D,0,0,12.4,@AngieNormoyle,NA,NA,NA,1,0,0,0,IL-17
788,Eric Sorensen,IL-17,-0.96,-1.03,-0.84,0.65,IL-17-sorensen_eric-,0,0,0,NA,-0.940019876,0.5,-0.84,0.0673,620,-1.03,0.0187,13007,D,0,0,37.9,@ERICSORENSEN,NA,NA,NA,1,0,1,0,IL-17
789,Richard Fantin,IN-01,NA,NA,NA,NA,IN-01-fantin_richard-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,13.6,NA,NA,NA,NA,1,0,0,0,IN-01
790,Paul Steury,IN-02,-1.07,-0.89,-1.11,0.18,IN-02-steury_paul-,0,0,0,NA,-0.940019876,0.5,-1.11,0.046,1571,-0.89,0.0325,3832,D,0,0,100,@paulforall22,NA,NA,NA,1,0,1,0,IN-02
791,Phillip Beachy,IN-03,NA,NA,NA,NA,IN-03-beachy_phillip-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,19.9,NA,NA,NA,NA,1,0,0,0,IN-03
792,Aaron Calkins,IN-03,NA,NA,NA,NA,IN-03-calkins_aaron-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,24,NA,NA,NA,NA,1,0,0,0,IN-03
793,Gary Snyder,IN-03,-1.28,-1.39,-0.88,0.79,IN-03-snyder_gary-,0,0,0,NA,-0.940019876,0.5,-0.88,0.0741,467,-1.39,0.0135,19636,D,0,0,56.2,@SnyderforIN03,NA,NA,NA,1,0,1,0,IN-03
794,Roger Day,IN-04,NA,NA,NA,NA,IN-04-day_roger-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,68.2,@DayForCongress,NA,NA,NA,1,0,1,0,IN-04
795,Howard Pollchik,IN-04,NA,NA,NA,NA,IN-04-pollchik_howard-,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,D,0,0,31.8,NA,NA,NA,NA,1,0,0,0,IN-04
796,Matt Hall,IN-05,-0.78,-0.58,-0.8,0.08,IN-05-hall_matt-,0,0,0,NA,-0.940019876,0.5,-0.8,0.0586,847,-0.58,0.0673,780,D,0,0,40,@matthallcd5,NA,NA,NA,1,0,0,0,IN-05
797,Jeannine Lee Lake,IN-05,-1.02,-1.17,-0.94,0.37,IN-05-lake_jeannine-,0,0,0,NA,-0.940019876,0.5,-0.94,0.0904,429,-1.17,0.0397,2779,D,0,0,60,@JeannineLeeLake,NA,NA,NA,1,0,1,0,IN-05
798,George Holland,IN-06,-0.65,NA,-0.65,0,IN-06-holland_george-,0,0,0,NA,-0.940019876,0.5,-0.65,0.0473,1707,NA,NA,NA,D,0,0,26.9,NA,NA,NA,NA,1,0,0,0,IN-06
799,Cynthia Wirth,IN-06,-1.22,-1.28,-1.18,0.42,IN-06-wirth_cynthia-,0,0,0,NA,-0.940019876,0.5,-1.18,0.0582,879,-1.28,0.0248,7062,D,0,0,73.1,@cwirth4congress,NA,NA,NA,1,0,1,0,IN-06
800,Curtis Godfrey,IN-07,-1.09,NA,-1.09,0,IN-07-godfrey_curtis-,0,0,0,NA,-0.940019876,0.5,-1.09,0.0808,563,NA,NA,NA,D,0,0,3.9,NA,NA,NA,NA,1,0,0,0,IN-07
